scope,stratum,planned_cells,terminated_cells,velocity_valid_cells,velocity_vx_relative_rmse_mean,velocity_yaw_rmse_radps_mean,heading_valid_cells,heading_rmse_rad_mean,gait_valid_cells,gait_agreement_boundary_excluded_mean,gait_duty_factor_abs_error_mean,classification_valid_cells,classification_unclassified_cells,classification_row_accuracy,classification_family_accuracy,raw_load_valid_cells,absolute_work_total_j_mean,grf_load_valid_cells,vertical_grf_impulse_total_ns_mean,normalized_load_valid_cells,normalized_torque_squared_total_s_mean,velocity_success_domain_cells,velocity_success_cells,gait_success_domain_cells,gait_success_cells,joint_success_domain_cells,joint_success_cells
family,bound,6,0,6,0.059665415089509836,0.052747285723583746,6,0.01319108486499363,6,0.9040176706565762,0.1134680170165915,6,0,1.0,1.0,6,2331.029960731323,6,1437.2586828988153,6,5.852337157704954,6,3,6,6,6,3
family,gallop,24,0,24,0.05094302655465397,0.07336167221619593,24,0.02610992312264526,24,0.8551526089856477,0.12712336557475948,24,2,0.5,0.5,24,1999.655376086829,24,1449.4671029512504,24,5.070279147775773,24,3,24,11,24,2
family,half_bound,24,0,24,0.060239607172392406,0.06764933399646288,24,0.02283063612065798,24,0.8675374990668883,0.12448297565059403,24,3,0.20833333333333334,0.20833333333333334,24,2299.667023275534,24,1429.2484362602545,24,5.65493045807369,24,2,24,5,24,1
family,trot,6,0,6,0.04609040170871415,0.05552457352651169,6,0.025399573231928665,6,0.8707987870661044,0.15606015195233067,6,0,1.0,1.0,6,871.305884755286,6,1485.9388795861105,6,2.830805422929626,6,3,6,5,6,2
velocity,+0.5 m/s,10,0,10,0.07482964991644851,0.0657688441863569,10,0.033193937942820675,10,0.8916668119231647,0.09542643147719326,10,0,0.5,0.5,10,1589.5105714907854,10,1439.307018418423,10,4.398925566972656,10,2,10,5,10,2
velocity,+1 m/s,10,0,10,0.03198891331611442,0.05407743048617105,10,0.028124784761913924,10,0.8519405320981684,0.16334388578524356,10,0,0.5,0.5,10,1824.6219687731943,10,1478.7565992867649,10,4.465774369103562,10,4,10,5,10,3
velocity,+1.5 m/s,10,0,10,0.024383336474294533,0.05358793189351694,10,0.009184006699187518,10,0.796445066316861,0.22441401282946266,10,0,0.5,0.5,10,2067.02887173237,10,1470.93749725537,10,4.597620502738092,10,5,10,3,10,3
velocity,-0.5 m/s,10,0,10,0.10786554371919332,0.07836024281482909,10,0.016516180049639572,10,0.9110369112167007,0.05821635562687433,10,2,0.4,0.4,10,1771.2992957161543,10,1400.7806214479153,10,5.020575848666841,10,0,10,4,10,0
velocity,-1 m/s,10,0,10,0.05382656499662962,0.0777149716585804,10,0.026783793039542547,10,0.8881127795383907,0.09295403139024484,10,1,0.5,0.5,10,2237.706223155974,10,1437.4714313844386,10,5.858539197141171,10,0,10,5,10,0
velocity,-1.5 m/s,10,0,10,0.03739780260116529,0.07388010942098401,10,0.0268090345489769,10,0.8601440328664094,0.1312174032131831,10,2,0.5,0.5,10,2749.6083348931584,10,1435.5826638056553,10,6.60895311779714,10,0,10,5,10,0
direction,backward,30,0,30,0.06636330377232941,0.0766517746314645,30,0.023369669212719674,30,0.8864312412071669,0.09412926341010075,30,5,0.4666666666666667,0.4666666666666667,30,2252.871284588429,30,1424.6115722126697,30,5.829356054535051,30,0,30,14,30,0
direction,forward,30,0,30,0.04373396656895249,0.05781140218868163,30,0.023500909801307375,30,0.846684136779398,0.1610614433639665,30,0,0.5,0.5,30,1827.0538039987832,30,1463.000371653519,30,4.487440146271437,30,11,30,13,30,8
policy,97b19eaffca4b515ee46baf2d2dcd4d63963e8dcce1519c375b81eb04d413b9a,60,0,60,0.05504863517064095,0.06723158841007307,60,0.023435289507013523,60,0.8665576889932824,0.12759535338703362,60,5,0.48333333333333334,0.48333333333333334,60,2039.962544293606,60,1443.8059719330945,60,5.158398100403244,60,11,60,27,60,8
