robot,condition,mirror_coeff,value_coeff,warmup_iterations,joint_index,joint_name,leg,pair,effort_limit_nm,torque_range_nm,mean_torque_nm,cycle_amplitude_nm,normalized_cycle_amplitude,cycle_count
go2,"0.20/0.10, w=500",0.2,0.1,500,0,FL_hip_joint,front_left,front,23.7,8.40088701248169,-1.0637485980987549,4.200443506240845,0.1772339032169133,0.5
go2,"0.20/0.10, w=500",0.2,0.1,500,0,FL_hip_joint,front_left,front,23.7,8.109277963638306,-1.2095531225204468,4.054638981819153,0.1710818135788672,0.5
go2,"0.20/0.10, w=500",0.2,0.1,500,0,FL_hip_joint,front_left,front,23.7,7.882281064987183,-1.0960546731948853,3.9411405324935913,0.16629284947230344,0.5
go2,"0.20/0.10, w=500",0.2,0.1,500,0,FL_hip_joint,front_left,front,23.7,7.857889175415039,-1.108250617980957,3.9289445877075195,0.16577825264588691,0.5
go2,"0.20/0.10, w=500",0.2,0.1,500,0,FL_hip_joint,front_left,front,23.7,7.843650817871094,-1.1011314392089844,3.921825408935547,0.16547786535593026,0.5
go2,"0.20/0.10, w=500",0.2,0.1,500,0,FL_hip_joint,front_left,front,23.7,7.502943515777588,-1.2714850902557373,3.751471757888794,0.15828994759024448,0.5
go2,"0.20/0.10, w=500",0.2,0.1,500,0,FL_hip_joint,front_left,front,23.7,7.382218360900879,-1.2111225128173828,3.6911091804504395,0.1557430033945333,0.5
go2,"0.20/0.10, w=500",0.2,0.1,500,0,FL_hip_joint,front_left,front,23.7,7.101214647293091,-1.3516243696212769,3.5506073236465454,0.14981465500618335,0.5
go2,"0.20/0.10, w=500",0.2,0.1,500,0,FL_hip_joint,front_left,front,23.7,6.923303842544556,-1.2626689672470093,3.461651921272278,0.14606126250094,0.5
go2,"0.20/0.10, w=500",0.2,0.1,500,0,FL_hip_joint,front_left,front,23.7,2.7541162967681885,-3.347262740135193,1.3770581483840942,0.05810371934110103,0.5
go2,"0.20/0.10, w=500",0.2,0.1,500,0,FL_hip_joint,front_left,front,23.7,0.4349863529205322,-2.1876977682113647,0.2174931764602661,0.009176927276804478,0.5
go2,"0.20/0.10, w=500",0.2,0.1,500,1,FL_thigh_joint,front_left,front,23.7,0.07337546348571777,-1.1484586000442505,0.03668773174285889,0.0015480055587704172,1.0
go2,"0.20/0.10, w=500",0.2,0.1,500,1,FL_thigh_joint,front_left,front,23.7,4.172775864601135,0.8670875430107117,2.0863879323005676,0.08803324608863154,1.0
go2,"0.20/0.10, w=500",0.2,0.1,500,1,FL_thigh_joint,front_left,front,23.7,2.09475040435791,-4.336369514465332,1.047375202178955,0.04419304650544115,1.0
go2,"0.20/0.10, w=500",0.2,0.1,500,1,FL_thigh_joint,front_left,front,23.7,14.574049472808838,-2.056694746017456,7.287024736404419,0.307469398160524,0.5
go2,"0.20/0.10, w=500",0.2,0.1,500,1,FL_thigh_joint,front_left,front,23.7,0.02507472038269043,-1.1672579050064087,0.012537360191345215,0.0005290025397192074,1.0
go2,"0.20/0.10, w=500",0.2,0.1,500,1,FL_thigh_joint,front_left,front,23.7,0.7647745609283447,-0.8648837804794312,0.38238728046417236,0.016134484407770985,1.0
go2,"0.20/0.10, w=500",0.2,0.1,500,1,FL_thigh_joint,front_left,front,23.7,2.410027503967285,-3.9160194396972656,1.2050137519836426,0.05084446210901446,1.0
go2,"0.20/0.10, w=500",0.2,0.1,500,1,FL_thigh_joint,front_left,front,23.7,0.01979517936706543,-1.0487715005874634,0.009897589683532715,0.0004176198178705787,1.0
go2,"0.20/0.10, w=500",0.2,0.1,500,1,FL_thigh_joint,front_left,front,23.7,0.7511320114135742,-0.7137064933776855,0.3755660057067871,0.015846666907459374,1.0
go2,"0.20/0.10, w=500",0.2,0.1,500,1,FL_thigh_joint,front_left,front,23.7,12.980485677719116,-2.6334391832351685,6.490242838859558,0.2738499088126396,1.0
go2,"0.20/0.10, w=500",0.2,0.1,500,1,FL_thigh_joint,front_left,front,23.7,2.5489516258239746,-3.63354229927063,1.2744758129119873,0.053775350755780056,1.0
go2,"0.20/0.10, w=500",0.2,0.1,500,1,FL_thigh_joint,front_left,front,23.7,0.08099818229675293,-1.0460435152053833,0.040499091148376465,0.0017088224113239016,1.0
go2,"0.20/0.10, w=500",0.2,0.1,500,1,FL_thigh_joint,front_left,front,23.7,1.2043187618255615,-0.501400351524353,0.6021593809127808,0.025407568814885265,1.0
go2,"0.20/0.10, w=500",0.2,0.1,500,1,FL_thigh_joint,front_left,front,23.7,2.0111629962921143,-3.9504913091659546,1.0055814981460571,0.042429599077892705,1.0
go2,"0.20/0.10, w=500",0.2,0.1,500,1,FL_thigh_joint,front_left,front,23.7,0.04889023303985596,-1.029824674129486,0.02444511651992798,0.0010314395156087754,1.0
go2,"0.20/0.10, w=500",0.2,0.1,500,1,FL_thigh_joint,front_left,front,23.7,1.6915395259857178,-0.3024824857711792,0.8457697629928589,0.03568648788999405,1.0
go2,"0.20/0.10, w=500",0.2,0.1,500,1,FL_thigh_joint,front_left,front,23.7,13.07801604270935,-2.6145392656326294,6.539008021354675,0.2759075114495644,1.0
go2,"0.20/0.10, w=500",0.2,0.1,500,1,FL_thigh_joint,front_left,front,23.7,13.191631317138672,-2.56107234954834,6.595815658569336,0.27830445816748256,1.0
go2,"0.20/0.10, w=500",0.2,0.1,500,1,FL_thigh_joint,front_left,front,23.7,14.750472068786621,-1.9684834480285645,7.3752360343933105,0.3111913938562578,0.5
go2,"0.20/0.10, w=500",0.2,0.1,500,1,FL_thigh_joint,front_left,front,23.7,2.1250243186950684,-3.9442665576934814,1.0625121593475342,0.04483173668133056,1.0
go2,"0.20/0.10, w=500",0.2,0.1,500,1,FL_thigh_joint,front_left,front,23.7,0.1844005584716797,-1.0706772804260254,0.09220027923583984,0.0038903071407527363,1.0
go2,"0.20/0.10, w=500",0.2,0.1,500,1,FL_thigh_joint,front_left,front,23.7,2.5951666831970215,0.03468441963195801,1.2975833415985107,0.05475035196618189,1.0
go2,"0.20/0.10, w=500",0.2,0.1,500,1,FL_thigh_joint,front_left,front,23.7,13.271008014678955,-2.850410223007202,6.6355040073394775,0.2799790720396404,1.0
go2,"0.20/0.10, w=500",0.2,0.1,500,1,FL_thigh_joint,front_left,front,23.7,2.4408695697784424,-4.406259894371033,1.2204347848892212,0.05149513860292073,1.0
go2,"0.20/0.10, w=500",0.2,0.1,500,1,FL_thigh_joint,front_left,front,23.7,0.0558476448059082,-1.0692133903503418,0.0279238224029541,0.0011782203545550253,1.0
go2,"0.20/0.10, w=500",0.2,0.1,500,1,FL_thigh_joint,front_left,front,23.7,3.8303513526916504,0.6314237117767334,1.9151756763458252,0.08080910026775634,1.0
go2,"0.20/0.10, w=500",0.2,0.1,500,1,FL_thigh_joint,front_left,front,23.7,2.486262321472168,-4.04688835144043,1.243131160736084,0.05245279159223983,1.0
go2,"0.20/0.10, w=500",0.2,0.1,500,1,FL_thigh_joint,front_left,front,23.7,13.101487159729004,-2.841762065887451,6.550743579864502,0.27640268269470475,1.0
go2,"0.20/0.10, w=500",0.2,0.1,500,1,FL_thigh_joint,front_left,front,23.7,0.0029549598693847656,-1.1414477825164795,0.0014774799346923828,6.234092551444654e-05,1.0
go2,"0.20/0.10, w=500",0.2,0.1,500,1,FL_thigh_joint,front_left,front,23.7,4.806947946548462,1.1290873289108276,2.403473973274231,0.10141240393562156,1.0
go2,"0.20/0.10, w=500",0.2,0.1,500,1,FL_thigh_joint,front_left,front,23.7,2.3712656497955322,-3.9234155416488647,1.1856328248977661,0.05002670147247958,1.0
go2,"0.20/0.10, w=500",0.2,0.1,500,1,FL_thigh_joint,front_left,front,23.7,14.531861782073975,-2.1633198261260986,7.265930891036987,0.30657936249101214,1.0
go2,"0.20/0.10, w=500",0.2,0.1,500,1,FL_thigh_joint,front_left,front,23.7,15.747980117797852,-2.4672374725341797,7.873990058898926,0.33223586746408973,0.5
go2,"0.20/0.10, w=500",0.2,0.1,500,1,FL_thigh_joint,front_left,front,23.7,0.006033778190612793,-1.1722862124443054,0.0030168890953063965,0.00012729489853613487,1.0
go2,"0.20/0.10, w=500",0.2,0.1,500,1,FL_thigh_joint,front_left,front,23.7,5.503158092498779,1.3936741352081299,2.7515790462493896,0.11610038169828649,1.0
go2,"0.20/0.10, w=500",0.2,0.1,500,1,FL_thigh_joint,front_left,front,23.7,15.994102478027344,-2.3441762924194336,7.997051239013672,0.33742832232125197,0.5
go2,"0.20/0.10, w=500",0.2,0.1,500,1,FL_thigh_joint,front_left,front,23.7,2.3161609172821045,-4.104236721992493,1.1580804586410522,0.04886415437304018,1.0
go2,"0.20/0.10, w=500",0.2,0.1,500,1,FL_thigh_joint,front_left,front,23.7,16.686697006225586,-2.6904735565185547,8.343348503112793,0.3520400212283879,0.5
go2,"0.20/0.10, w=500",0.2,0.1,500,1,FL_thigh_joint,front_left,front,23.7,0.012706279754638672,-1.1206426620483398,0.006353139877319336,0.0002680649737265543,1.0
go2,"0.20/0.10, w=500",0.2,0.1,500,1,FL_thigh_joint,front_left,front,23.7,0.9403626918792725,-0.7824181318283081,0.47018134593963623,0.019838875356102795,1.0
go2,"0.20/0.10, w=500",0.2,0.1,500,1,FL_thigh_joint,front_left,front,23.7,2.57334566116333,-3.5621345043182373,1.286672830581665,0.05428999285154705,1.0
go2,"0.20/0.10, w=500",0.2,0.1,500,1,FL_thigh_joint,front_left,front,23.7,0.0559157133102417,-1.0362749695777893,0.02795785665512085,0.0011796563989502468,1.0
go2,"0.20/0.10, w=500",0.2,0.1,500,1,FL_thigh_joint,front_left,front,23.7,1.2279746532440186,-0.45924413204193115,0.6139873266220093,0.025906638254093218,1.0
go2,"0.20/0.10, w=500",0.2,0.1,500,1,FL_thigh_joint,front_left,front,23.7,12.666308403015137,-2.645386219024658,6.333154201507568,0.2672216962661421,1.0
go2,"0.20/0.10, w=500",0.2,0.1,500,1,FL_thigh_joint,front_left,front,23.7,1.9359967708587646,-3.6950875520706177,0.9679983854293823,0.04084381373119757,1.0
go2,"0.20/0.10, w=500",0.2,0.1,500,1,FL_thigh_joint,front_left,front,23.7,0.13924312591552734,-1.0457148551940918,0.06962156295776367,0.0029376186902009987,1.0
go2,"0.20/0.10, w=500",0.2,0.1,500,1,FL_thigh_joint,front_left,front,23.7,1.677945613861084,-0.3221886157989502,0.838972806930542,0.03539969649495958,1.0
go2,"0.20/0.10, w=500",0.2,0.1,500,1,FL_thigh_joint,front_left,front,23.7,13.035303115844727,-2.521245002746582,6.517651557922363,0.2750063948490449,1.0
go2,"0.20/0.10, w=500",0.2,0.1,500,1,FL_thigh_joint,front_left,front,23.7,2.098155975341797,-4.2242279052734375,1.0490779876708984,0.044264893994552676,1.0
go2,"0.20/0.10, w=500",0.2,0.1,500,1,FL_thigh_joint,front_left,front,23.7,0.14628911018371582,-1.0327025651931763,0.07314455509185791,0.003086268147335777,1.0
go2,"0.20/0.10, w=500",0.2,0.1,500,1,FL_thigh_joint,front_left,front,23.7,2.656530737876892,0.06928664445877075,1.328265368938446,0.056044952275883804,1.0
go2,"0.20/0.10, w=500",0.2,0.1,500,1,FL_thigh_joint,front_left,front,23.7,13.394181728363037,-3.1865646839141846,6.6970908641815186,0.2825776735941569,1.0
go2,"0.20/0.10, w=500",0.2,0.1,500,1,FL_thigh_joint,front_left,front,23.7,2.4435720443725586,-4.425612449645996,1.2217860221862793,0.051552152834864105,1.0
