robot,condition,mirror_coeff,value_coeff,warmup_iterations,metric,mechanism,unit,per_distance_unit,front,hind,total,front_per_s,hind_per_s,total_per_s,front_per_directed_m,hind_per_directed_m,total_per_directed_m,worst_pair_per_directed_m,front_share_percent,signed_imbalance_percent,abs_imbalance_percent,dominant_pair,dominant_to_other_ratio,concentration_factor,abs_imbalance_change_vs_no_trs_pp,total_per_directed_m_change_vs_no_trs_percent,worst_pair_per_directed_m_change_vs_no_trs_percent
go2,"0.20/0.10, w=500",0.2,0.1,500,absolute_work,mechanical_work,J,J/m,563.1835174696214,430.88729989849685,994.0708173681182,62.575946385514825,47.87636665538956,110.45231304090439,110.9813751165014,84.9109811981509,195.89235631465232,110.9813751165014,56.65426523240011,13.308530464800217,13.308530464800217,front,1.3070320652344343,1.133085304648002,9.47110094278088,2.188943935034793,11.509685094557142
go2,"0.20/0.10, w=500",0.2,0.1,500,positive_work,mechanical_work,J,J/m,278.74069310001903,234.59985345088026,513.3405465508993,30.971188122224998,26.066650383431696,57.03783850565669,54.92885438153021,46.23042672677794,101.15928110830815,54.92885438153021,54.29937201977499,8.598744039549986,8.598744039549986,front,1.1881537392280632,1.0859874403954997,7.522462795311487,1.094395880613619,8.618206832747898
go2,"0.20/0.10, w=500",0.2,0.1,500,negative_work,mechanical_work,J,J/m,284.44282436960236,196.28744644761656,480.7302708172189,31.604758263289824,21.80971627195786,53.414474535247685,56.052520734971196,38.68055447137296,94.73307520634415,56.052520734971196,59.16890232147497,18.33780464294994,18.33780464294994,front,1.4491136825987083,1.1833780464294994,9.134496587141454,3.384214106358252,12.031962674892572
go2,"0.20/0.10, w=500",0.2,0.1,500,fatigue_proxy_m3,torque_cycle_fatigue_sensitivity,1,1/m,5.476411694037435,1.1304047711794198,6.6068164652168555,0.6084901882263947,0.12560053013104933,0.734090718357444,1.0791858810767623,0.22275842962771583,1.3019443107044781,1.0791858810767623,82.89032581530451,65.78065163060899,65.78065163060899,front,4.844646655483913,1.65780651630609,25.904350212617523,20.315206388095717,42.596945400246256
go2,"0.20/0.10, w=500",0.2,0.1,500,fatigue_proxy_m5,torque_cycle_fatigue_sensitivity,1,1/m,0.9219563477330278,0.053010734874281644,0.9749670826073095,0.10243959419256082,0.005890081652698086,0.10832967584525892,0.18168142371872237,0.010446335998463235,0.1921277597171856,0.18168142371872237,94.56281798432441,89.12563596864881,89.12563596864881,front,17.39188015256733,1.8912563596864882,19.435394822016463,62.573983548133036,81.19432103304256
go2,"0.20/0.10, w=500",0.2,0.1,500,vertical_grf_impulse,support_load,N s,N s/m,929.4529399230843,523.0574542194494,1452.5103941425336,103.2725488803449,58.11749491327339,161.39004379361828,183.15870791496124,103.0741023725756,286.23281028753684,183.15870791496124,63.98941747138216,27.97883494276432,27.97883494276432,front,1.7769614646063934,1.2797883494276432,10.33745535571553,-0.03810494146404553,8.745807922085035
go2,"0.30/0.15, w=10",0.3,0.15,10,torque_squared_exposure,actuator_load,N^2 m^2 s,N^2 m^2 s/m,1697.8092198868264,2086.6241014090665,3784.4333212958927,188.64546887631806,231.84712237879012,420.49259125510815,441.5416278700376,542.658969981579,984.2005978516166,542.658969981579,44.86297090591757,-10.27405818816486,10.27405818816486,hind,1.229009759735053,1.1027405818816487,9.34308143001214,10.142894072076425,20.33871364408395
go2,"0.30/0.15, w=10",0.3,0.15,10,normalized_torque_capacity_exposure,actuator_capacity,s,s/m,2.2359071938314456,2.4308377243957775,4.666744918227224,0.2484341326479437,0.27009308048842545,0.5185272131363692,0.5814823541813918,0.6321770628558343,1.2136594170372261,0.6321770628558343,47.911493621571445,-4.177012756857105,4.177012756857105,hind,1.087181852226299,1.0417701275685711,-2.8975005425499516,25.500092088280613,22.103984333869974
go2,"0.30/0.15, w=10",0.3,0.15,10,absolute_work,mechanical_work,J,J/m,617.11715516307,1955.655809264158,2572.772964427228,68.56857279589813,217.29508991824443,285.86366271414255,160.49089031062738,508.59863373433205,669.0895240449594,508.59863373433205,23.98645988961011,-52.02708022077977,52.02708022077977,hind,3.1690187072297253,1.520270802207798,48.18965069876044,249.03634397211687,411.01974027356266
go2,"0.30/0.15, w=10",0.3,0.15,10,positive_work,mechanical_work,J,J/m,478.0763159391229,1871.974110964548,2350.050426903671,53.11959065990367,207.99712344050977,261.11671410041345,124.33116295595433,486.83590983264287,611.1670727885972,486.83590983264287,20.343236488291716,-59.31352702341656,59.31352702341656,hind,3.9156386722217813,1.5931352702341655,58.23724577917806,510.77506017005334,862.6860808076789
go2,"0.30/0.15, w=10",0.3,0.15,10,negative_work,mechanical_work,J,J/m,139.04083922394722,83.6816982996101,222.72253752355732,15.448982135994465,9.297966477734654,24.746948613729117,36.15972735467307,21.76272390168912,57.922451256362194,36.15972735467307,62.42782646513306,24.85565293026611,24.85565293026611,front,1.6615441852785036,1.248556529302661,15.652344874457624,-36.78800050342056,-27.727688742362368
go2,"0.30/0.15, w=10",0.3,0.15,10,fatigue_proxy_m3,torque_cycle_fatigue_sensitivity,1,1/m,4.1723111757870335,5.263210769954195,9.435521945741229,0.4635901306430136,0.5848011966615897,1.0483913273046033,1.0850742515464482,1.36877961549979,2.4538538670462384,1.36877961549979,44.21918787089703,-11.561624258205919,11.561624258205919,hind,1.2614617050851635,1.1156162425820593,-28.314677159785546,126.76540926711657,80.86206974988237
go2,"0.30/0.15, w=10",0.3,0.15,10,fatigue_proxy_m5,torque_cycle_fatigue_sensitivity,1,1/m,0.686725846206148,0.9553478181728474,1.6420736643789953,0.07630287180068474,0.10614975757476308,0.18245262937544782,0.17859371034308774,0.24845302162173794,0.4270467319648256,0.24845302162173794,41.82064794674459,-16.358704106510825,16.358704106510825,hind,1.3911633346126628,1.1635870410651084,-53.33153704012152,261.356882935243,147.78689884693748
