robot,condition,mirror_coeff,value_coeff,warmup_iterations,metric,sample_mean_unit,integral_unit,front_sample_mean,hind_sample_mean,front_integral,hind_integral,front_integral_per_s,hind_integral_per_s,front_integral_per_directed_m,hind_integral_per_directed_m,total_integral_per_directed_m,worst_pair_integral_per_directed_m,front_share_percent,signed_imbalance_percent,abs_imbalance_percent,dominant_pair,dominant_to_other_ratio,concentration_factor,bootstrap_ci_low_percent,bootstrap_ci_high_percent,abs_imbalance_change_vs_no_trs_pp,total_exposure_change_vs_no_trs_percent,total_per_directed_m_change_vs_no_trs_percent,worst_pair_per_directed_m_change_vs_no_trs_percent
go2,"0.30/0.15, w=10",0.3,0.15,10,negative_work,W,J,15.448982135994463,9.297966477734654,139.04083922394722,83.6816982996101,15.448982135994465,9.297966477734654,36.15972735467307,21.76272390168912,57.922451256362194,36.15972735467307,62.42782646513305,24.855652930266103,24.855652930266103,front,1.6615441852785036,1.248556529302661,13.955514327328665,35.59490523443165,15.652344874457606,-51.93901316892071,-36.78800050342056,-27.72768874236238
go2,"0.30/0.15, w=10",0.3,0.15,10,grf_impulse,N,N s,102.46552452739715,68.71752599541635,922.1897207465546,618.457733958734,102.46552452739714,68.71752599541635,239.82974396298275,160.8395286245158,400.6692725874985,239.82974396298275,59.85728389256716,19.714567785134317,19.714567785134317,front,1.4911119549651985,1.1971456778513432,16.6766731108626,22.83677357111666,2.2621611230745344,4.156088246687206,36.99083252193434,39.629308346788065
go2,"0.30/0.15, w=10",0.3,0.15,10,vertical_grf_impulse,N,N s,96.25971816851033,66.23020037562189,866.3374635165745,596.0718033805842,96.25971816851033,66.23020037562188,225.3044979643862,155.01772007672102,380.32221804110725,225.3044979643862,59.240424902032444,18.48084980406488,18.48084980406488,front,1.4534112477778607,1.184808498040649,15.177289950039325,21.89016665261154,0.839470217016089,0.9857090979618288,32.82100542584152,33.76879504409081
go2,"0.30/0.15, w=10",0.3,0.15,10,contact_time,feet,foot s,1.88,1.2822222222222222,16.91999999999964,11.539999999999754,1.88,1.2822222222222222,4.400308501127633,3.001156034457026,7.401464535584658,4.400308501127633,59.45186226282502,18.903724525650034,18.903724525650034,front,1.466204506065858,1.1890372452565003,16.92524682651622,20.85342388921681,18.623088417137406,33.115060804490184,75.07899257530941,107.59286250315037
go2,"0.30/0.15, w=100",0.3,0.15,100,torque_squared,N^2 m^2,N^2 m^2 s,293.12780598966697,129.14226310887727,2638.1502539069465,1162.2803679798708,293.12780598966697,129.14226310887727,572.9643407962894,252.42883868112872,825.3931794774181,572.9643407962894,69.41714022389314,38.8342804477863,38.8342804477863,front,2.269805398582312,1.3883428044778632,33.98907843051237,43.4917161487777,37.90330368963357,-15.902789484651036,-7.629406308588848,27.059157867963645
go2,"0.30/0.15, w=100",0.3,0.15,100,normalized_torque_utilization,1,s,0.344273080715195,0.1231037231537597,3.098457726436689,1.1079335083838138,0.34427308071519497,0.12310372315375971,0.6729358140552619,0.24062556381583683,0.9135613778710988,0.6729358140552619,73.6607118422,47.32142368440001,47.32142368440001,front,2.7966098172773304,1.473214236844,43.57051594238307,50.82655188827078,40.24691038499296,-13.993197721040184,-5.531951186926154,29.97647166430315
go2,"0.30/0.15, w=100",0.3,0.15,100,absolute_work,W,J,38.584875295596234,56.21837025817361,347.26387766035873,505.9653323235517,38.584875295596234,56.21837025817361,75.42019960817927,109.88763535026642,185.3078349584457,109.88763535026642,40.699951853137705,-18.600096293724594,18.600096293724594,hind,1.4570053635650837,1.186000962937246,-20.993040483155294,-16.06311754785505,14.762666771705252,-11.99080301806099,-3.3325632835073393,10.410738746305203
go2,"0.30/0.15, w=100",0.3,0.15,100,positive_work,W,J,17.03010488881723,30.635543661100222,153.2709439993518,275.7198929498961,17.03010488881723,30.635543661100222,33.28801506349348,59.881982261815835,93.16999732530932,59.881982261815835,35.72825589687004,-28.54348820625992,28.54348820625992,hind,1.7989051659462747,1.2854348820625991,-30.941727720543387,-25.982433578545326,27.467206962021415,-15.229394422654941,-6.88976344428609,18.412692347283155
go2,"0.30/0.15, w=100",0.3,0.15,100,negative_work,W,J,21.554770406779006,25.58282659707339,193.9929336610069,230.24543937365559,21.554770406779003,25.58282659707339,42.132184544685785,50.005653088450586,92.13783763313636,50.005653088450586,45.72734245451122,-8.545315090977553,8.545315090977553,hind,1.1868753929769327,1.0854531509097758,-11.579968186804233,-5.26750918169827,-0.6579929648309442,-8.454191091905805,0.5519763019698365,-0.053888979810201576
go2,"0.30/0.15, w=100",0.3,0.15,100,grf_impulse,N,N s,116.32406867780107,50.61855985126669,1046.9166181001872,455.5670386613905,116.32406867780105,50.61855985126669,227.3736642066227,98.94192630180198,326.31559050842463,227.3736642066227,69.67906861341105,39.358137226822116,39.358137226822116,front,2.298051722917402,1.393581372268221,36.484904250558586,41.98345447107577,21.905730564762333,1.5760094010603964,11.568935945477566,32.37735630633794
go2,"0.30/0.15, w=100",0.3,0.15,100,vertical_grf_impulse,N,N s,113.56038531661034,49.19131379205132,1022.0434678494712,442.72182412845245,113.56038531661034,49.19131379205132,221.97161096275494,96.15214968981704,318.123760652572,221.97161096275494,69.77523794746463,39.55047589492925,39.55047589492925,front,2.3085454842021362,1.3955047589492926,36.67112810678847,42.18880129533073,21.909096307880457,1.1484028587436024,11.099261982000197,31.78997845474423
go2,"0.30/0.15, w=100",0.3,0.15,100,contact_time,feet,foot s,1.2733333333333334,0.9733333333333334,11.459999999999756,8.759999999999813,1.2733333333333334,0.9733333333333334,2.4889300129138667,1.9025328894524844,4.391462902366351,2.4889300129138667,56.676557863501486,13.353115727002967,13.353115727002967,front,1.3082191780821917,1.1335311572700295,10.433070866141732,15.956392467789891,13.072479618490338,-5.425631431244149,3.878482046582099,17.419973126517373
go2,"0.30/0.15, w=500",0.3,0.15,500,torque_squared,N^2 m^2,N^2 m^2 s,241.19223741098972,138.6392801203398,2170.7301366988613,1247.7535210830315,241.19223741098972,138.63928012033978,438.2116516091267,251.8876584568981,690.0993100660248,438.2116516091267,63.499795640601505,26.99959128120301,26.99959128120301,front,1.7397106880649793,1.2699959128120302,25.216147587963853,28.94481458588997,26.06861452305028,-24.354640719888998,-22.770281410380942,-2.823265852802803
go2,"0.30/0.15, w=500",0.3,0.15,500,normalized_torque_utilization,1,s,0.268165527882216,0.14177786421555183,2.4134897509398923,1.2760007779399394,0.268165527882216,0.14177786421555183,0.4872182460733903,0.2575900149458153,0.7448082610192056,0.4872182460733903,65.41525807013397,30.830516140267928,30.830516140267928,front,1.891448494911101,1.3083051614026793,29.57469204348806,32.320225105828875,23.756002840860877,-24.562109249211705,-22.982095278254356,-5.8945783053700795
go2,"0.30/0.15, w=500",0.3,0.15,500,absolute_work,W,J,58.654914244950696,80.89647782949034,527.894228204545,728.0683004653976,58.654914244950696,80.89647782949034,106.56755425537749,146.97728061046968,253.54483486584715,146.97728061046968,42.031049187715986,-15.937901624568031,15.937901624568031,hind,1.379193523183001,1.1593790162456805,-20.922025784037164,-10.428925159390602,12.10047210254869,29.550479864292956,32.26385859337244,47.67694362881394
go2,"0.30/0.15, w=500",0.3,0.15,500,positive_work,W,J,33.67869518830958,62.66261745024978,303.1082566947798,563.9635570522361,33.67869518830958,62.66261745024979,61.189351701071935,113.84897533096839,175.03832703204034,113.84897533096839,34.957687689663175,-30.084624620673644,30.084624620673644,hind,1.8606011040475519,1.3008462462067365,-39.18753907467796,-19.88609277730283,29.00834337643514,71.33746551112748,74.9260545684531,125.12888152194233
go2,"0.30/0.15, w=500",0.3,0.15,500,negative_work,W,J,24.976219056641114,18.233860379240554,224.78597150976523,164.1047434131615,24.976219056641114,18.233860379240554,45.37820255430555,33.12830527950129,78.50650783380684,45.37820255430555,57.801835550204636,15.60367110040928,15.60367110040928,front,1.3697713230861857,1.1560367110040928,9.469515873975475,21.777976092561367,6.400363044600782,-16.08181310944833,-14.324183006261816,-9.30275698295433
go2,"0.30/0.15, w=500",0.3,0.15,500,grf_impulse,N,N s,103.53755181498278,61.03865619416873,931.8379663348251,549.3479057475068,103.53755181498278,61.03865619416873,188.1128599802185,110.89847098714954,299.01133096736805,188.1128599802185,62.9116158814556,25.823231762911213,25.823231762911213,front,1.696261980041332,1.2582323176291121,23.046989877567174,28.46701861447619,8.37082510085143,0.13616413747621348,2.2334727546797772,9.519645462441929
go2,"0.30/0.15, w=500",0.3,0.15,500,vertical_grf_impulse,N,N s,101.17283735977279,58.98603974497138,910.5555362379357,530.8743577047311,101.17283735977279,58.98603974497138,183.81651347203555,107.16916172753965,290.98567519957516,183.81651347203555,63.17029638863263,26.340592777265268,26.340592777265268,front,1.7151996946599195,1.2634059277726528,23.519966918342252,29.053289689315232,8.699213190216476,-0.46300768891626154,1.6217515337153765,9.13636318191411
go2,"0.30/0.15, w=500",0.3,0.15,500,contact_time,feet,foot s,1.2777777777777777,1.3222222222222222,11.499999999999755,11.899999999999746,1.2777777777777777,1.3222222222222222,2.3215386879773874,2.4022878597331228,4.72382654771051,2.4022878597331228,49.14529914529915,-1.7094017094017093,1.7094017094017093,hind,1.0347826086956522,1.0170940170940173,-4.8264182895850976,1.721170395869191,1.4287656008890808,9.448082319925156,11.74042503310162,13.332465946596272
x1,No TRS,0.0,0.0,,torque_squared,N^2 m^2,N^2 m^2 s,113.77945388619248,107.61784375980044,1024.0150849757106,968.5605938381833,113.77945388619248,107.61784375980044,203.38252286038923,192.36855004205236,395.75107290244154,203.38252286038923,51.39152785329933,2.783055706598667,2.783055706598667,front,1.0572545398711441,1.0278305570659867,0.3073781740007422,5.333353630532569,,,,
x1,No TRS,0.0,0.0,,normalized_torque_utilization,1,s,0.22367796389055866,0.15788339851720337,2.013101675014985,1.4209505866548,0.22367796389055866,0.15788339851720337,0.3998277988734264,0.2822190018623195,0.6820468007357459,0.3998277988734264,58.621754173191526,17.24350834638304,17.24350834638304,front,1.4167288390754151,1.1724350834638302,14.856246303642317,19.655076200606167,,,,
x1,No TRS,0.0,0.0,,absolute_work,W,J,40.77930969958504,29.496923650813535,367.01378729625753,265.4723128573161,40.77930969958504,29.49692365081353,72.89364295510322,52.72620445799799,125.61984741310121,72.89364295510322,58.02717043222658,16.05434086445317,16.05434086445317,front,1.3824936519595439,1.1605434086445319,14.945598032799122,16.86754085412719,,,,
x1,No TRS,0.0,0.0,,positive_work,W,J,20.663993419476707,14.364581582495465,185.9759407752864,129.28123424245643,20.663993419476707,14.364581582495466,36.937205888045355,25.676910393716913,62.614116281762264,36.937205888045355,58.991818589004225,17.983637178008454,17.983637178008454,front,1.438537788295737,1.1798363717800844,12.78400792514724,22.919702119562878,,,,
x1,No TRS,0.0,0.0,,negative_work,W,J,20.115316280108335,15.13234206831807,181.03784652097113,136.19107861485972,20.11531628010833,15.132342068318069,35.95643706705786,27.049294064281078,63.00573113133895,35.95643706705786,57.068518087830256,14.13703617566051,14.13703617566051,front,1.3292929930670085,1.1413703617566051,8.345523289480719,19.819847475593033,,,,
x1,No TRS,0.0,0.0,,grf_impulse,N,N s,90.23068299863982,94.7682375877391,812.0761469877411,852.9141382896337,90.23068299863982,94.7682375877391,161.28873290282502,169.3996814829688,330.6884143857938,169.3996814829688,48.77362673935694,-2.4527465212861177,2.4527465212861177,hind,1.0502883768392584,1.024527465212861,-5.789074701278971,0.9673381264203504,,,,
x1,No TRS,0.0,0.0,,vertical_grf_impulse,N,N s,89.35940470484276,94.0043259140368,804.2346423435677,846.0389332263131,89.35940470484276,94.0043259140368,159.7313095592116,168.0341776232343,327.76548718244595,168.0341776232343,48.733413310932114,-2.533173378135763,2.533173378135763,hind,1.0519802165707837,1.0253317337813574,-5.8237502363627085,0.8982210876344382,,,,
x1,No TRS,0.0,0.0,,contact_time,feet,foot s,1.12,1.1088888888888888,10.079999999999785,9.979999999999787,1.12,1.1088888888888888,2.002017216847257,1.98215593493409,3.9841731517813472,2.002017216847257,50.24925224327019,0.4985044865403789,0.4985044865403789,front,1.0100200400801602,1.0049850448654036,-2.6865671641791047,3.8,,,,
x1,"0.10/0.05, w=10",0.1,0.05,10,torque_squared,N^2 m^2,N^2 m^2 s,148.199487587079,114.75731102375843,1333.7953882836825,1032.815799213804,148.199487587079,114.75731102375845,275.2292179191183,213.1219579623148,488.35117588143316,275.2292179191183,56.35887277681937,12.71774555363874,12.71774555363874,front,1.2914165229646846,1.1271774555363874,9.395333247804754,15.903209858864548,9.934689847040072,18.771458101217142,23.3985728199956,35.325894304127516
x1,"0.10/0.05, w=10",0.1,0.05,10,normalized_torque_utilization,1,s,0.3385274023969667,0.16556573012749798,3.0467466215726358,1.49009157114745,0.33852740239696677,0.16556573012749798,0.6286973978311596,0.30748099847797333,0.9361783963091329,0.6286973978311596,67.1557259075608,34.3114518151216,34.3114518151216,front,2.0446707306897105,1.3431145181512159,31.598221135880017,36.9379704002179,17.06794346873856,32.11325416795139,37.26014040374459,57.24204259999104
x1,"0.10/0.05, w=10",0.1,0.05,10,absolute_work,W,J,48.27441937582533,37.84313673723415,434.46977438241873,340.58823063510005,48.27441937582533,37.84313673723415,89.65301369548287,70.28051916627074,159.9335328617536,89.65301369548287,56.0564204962438,12.112840992487607,12.112840992487607,front,1.2756452962929938,1.1211284099248762,10.321695986060657,14.237870958044411,-3.941499871965563,22.541507999832277,27.315496838498564,22.991539537545293
x1,"0.10/0.05, w=10",0.1,0.05,10,positive_work,W,J,25.361019720809402,18.31032108314261,228.24917748727975,164.79288974827998,25.361019720809402,18.31032108314261,47.099310105835194,34.00507946156126,81.10438956739645,47.099310105835194,58.07245496459401,16.144909929188028,16.144909929188028,front,1.3850669032864757,1.1614490992918802,9.762621918888499,22.85861534339332,-1.838727248820426,24.6734724478322,29.530518649226533,27.511837924586445
x1,"0.10/0.05, w=10",0.1,0.05,10,negative_work,W,J,22.913399655015933,19.532815654091536,206.22059689513898,175.7953408868201,22.91339965501593,19.53281565409154,42.553703589647675,36.27543970470948,78.82914329435715,42.553703589647675,53.98219720687211,7.964394413744211,7.964394413744211,front,1.1730720271358452,1.0796439441374421,2.768881451394306,13.402321922112094,-6.172641761916299,20.422794869158857,25.11424259173094,18.347942846189326
x1,"0.10/0.05, w=10",0.1,0.05,10,grf_impulse,N,N s,101.36599619905022,88.86594282737177,912.2939657914325,799.7934854463289,101.36599619905022,88.86594282737177,188.25222888212815,165.03770925423268,353.28993813636083,188.25222888212815,53.28547704335345,6.570954086706897,6.570954086706897,front,1.1406619113461798,1.0657095408670691,2.7480641130357517,10.186572111120105,4.1182075654207795,2.8286751206203276,6.834688718244375,11.129033557866963
x1,"0.10/0.05, w=10",0.1,0.05,10,vertical_grf_impulse,N,N s,99.99704405038007,87.94198862026363,899.9733964534014,791.4778975823558,99.99704405038007,87.94198862026363,185.70987441530994,163.32178433468107,349.031658749991,185.70987441530994,53.20717183088903,6.41434366177806,6.41434366177806,front,1.1370796319170193,1.0641434366177807,2.6070218965334857,10.061156554140627,3.8811702836422968,2.4952055874527757,6.488227833367799,10.519108101750586
x1,"0.10/0.05, w=10",0.1,0.05,10,contact_time,feet,foot s,1.011111111111111,1.0266666666666666,9.099999999999806,9.239999999999803,1.011111111111111,1.0266666666666666,1.8777886811310724,1.9066777377638582,3.7844664188949304,1.9066777377638582,49.61832061068702,-0.7633587786259542,0.7633587786259542,hind,1.0153846153846153,1.0076335877862594,-5.043859649122807,3.4782608695652173,0.26485429208557537,-8.574277168494515,-5.012501346662779,-4.762170788597797
x1,"0.10/0.05, w=100",0.1,0.05,100,torque_squared,N^2 m^2,N^2 m^2 s,142.9984849431961,85.4868757776313,1286.9863644887373,769.3818819986652,142.99848494319608,85.4868757776313,251.31301329714034,150.23910468400422,401.5521179811446,251.31301329714034,62.585403498965256,25.170806997930512,25.170806997930512,front,1.672753667067728,1.251708069979305,21.127668163829217,29.36101165811065,22.387751291331845,3.201512913752036,1.4658318008232252,23.566671198022625
x1,"0.10/0.05, w=100",0.1,0.05,100,normalized_torque_utilization,1,s,0.3698142471416551,0.11372620091910679,3.328328224274825,1.0235358082719392,0.3698142471416551,0.11372620091910679,0.6499308915496645,0.19986837101924573,0.8497992625689104,0.6499308915496645,76.48051959764575,52.961039195291505,52.961039195291505,front,3.251794609798873,1.5296103919529151,49.68513835388951,56.18611078413665,35.71753084890847,26.72678517800715,24.595447358187815,62.55270228356817
x1,"0.10/0.05, w=100",0.1,0.05,100,absolute_work,W,J,38.50022770302477,28.31797163080023,346.50204932721556,254.86174467719664,38.50022770302477,28.31797163080023,67.66231292951586,49.7674837871627,117.42979671667857,67.66231292951586,57.61937329480685,15.238746589613696,15.238746589613696,front,1.3595686938661151,1.152387465896137,14.120872304334833,16.626288466457325,-0.8155942748394747,-4.920630847318974,-6.5197107503957135,-7.1766615215121625
x1,"0.10/0.05, w=100",0.1,0.05,100,positive_work,W,J,20.841993898756144,13.10511540602511,187.57794508880127,117.94603865422349,20.84199389875614,13.105115406025112,36.62880968212831,23.03161494055852,59.66042462268683,36.62880968212831,61.39548941158495,22.790978823169894,22.790978823169894,front,1.590370878319315,1.2279097882316987,17.677583923760267,27.89946290051851,4.80734164516144,-3.0873813654424542,-4.717293534550382,-0.8349202342260886
x1,"0.10/0.05, w=100",0.1,0.05,100,negative_work,W,J,17.658233804268626,15.21285622477512,158.92410423841426,136.91570602297315,17.658233804268626,15.21285622477512,31.033503247387547,26.735868846604184,57.769372093991734,31.033503247387547,53.7196478384697,7.43929567693939,7.43929567693939,front,1.1607441458304886,1.074392956769394,1.9610631938477205,12.623754143334324,-6.69774049872112,-6.742485687673372,-8.310924964003242,-13.691383855661687
x1,"0.10/0.05, w=100",0.1,0.05,100,grf_impulse,N,N s,106.78977060933973,83.31674540560007,961.1079354840371,749.8507086503846,106.78977060933973,83.31674540560006,187.67792576127226,146.42520411534116,334.1031298766134,187.67792576127226,56.173650881565514,12.34730176313104,12.34730176313104,front,1.2817323827217324,1.1234730176313104,7.709235693127599,16.708951449789982,9.894555241844923,2.7608785026267624,1.0326081417644906,10.79001100727639
x1,"0.10/0.05, w=100",0.1,0.05,100,vertical_grf_impulse,N,N s,105.80187246808595,82.54251106961718,952.2168522127532,742.8825996265388,105.80187246808595,82.54251106961718,185.94174192122838,145.06452421687047,331.00626613809885,185.94174192122838,56.174689407134,12.349378814267999,12.349378814267999,front,1.2817864527873595,1.12349378814268,7.717263204707518,16.68317533731055,9.816205436132236,2.7162694072667026,0.9887492986255131,10.657096402225008
x1,"0.10/0.05, w=100",0.1,0.05,100,contact_time,feet,foot s,1.08,0.9933333333333333,9.719999999999793,8.93999999999981,1.08,0.9933333333333333,1.8980484616234092,1.745735930752395,3.643784392375804,1.8980484616234092,52.09003215434084,4.180064308681672,4.180064308681672,front,1.087248322147651,1.0418006430868167,0.0,8.449197860962567,3.6815598221412933,-6.979062811565306,-8.543523246557527,-5.193199856071962
x1,"0.10/0.05, w=500",0.1,0.05,500,torque_squared,N^2 m^2,N^2 m^2 s,126.48280271227108,104.63279929350055,1138.3452244104155,941.6951936414849,126.4828027122711,104.63279929350055,226.2544260751772,187.16879643032618,413.42322250550336,226.2544260751772,54.72707234586111,9.454144691722224,9.454144691722224,front,1.2088255648927075,1.0945414469172223,7.023488592717975,12.012768919566735,6.671088985123557,4.389531608158093,4.4654710531683905,11.245756465755052
x1,"0.10/0.05, w=500",0.1,0.05,500,normalized_torque_utilization,1,s,0.303247915927719,0.14741798786026222,2.7292312433494126,1.3267618907423318,0.303247915927719,0.14741798786026222,0.5424546397252086,0.26370361441433443,0.8061582541395431,0.5424546397252086,67.28885264645714,34.57770529291429,34.57770529291429,front,2.0570618303050523,1.3457770529291428,32.71572797032719,36.32782904367352,17.334196946531247,18.110990312056163,18.19691160048169,35.672067138316606
x1,"0.10/0.05, w=500",0.1,0.05,500,absolute_work,W,J,36.187787809201204,30.528264983103146,325.6900902828039,274.75438484792244,36.187787809201204,30.528264983103146,64.73328378346226,54.609440372187564,119.3427241556498,64.73328378346226,54.24150005075756,8.483000101515122,8.483000101515122,front,1.18538632409115,1.0848300010151515,6.064834531491526,10.338717035006892,-7.571340762938048,-5.065980899037525,-4.996919982563797,-11.194884547980555
x1,"0.10/0.05, w=500",0.1,0.05,500,positive_work,W,J,19.165082539132694,14.949031145709256,172.48574285219055,134.54128031138043,19.165082539132694,14.949031145709256,34.28280096258635,26.741061944575762,61.02386290716212,34.28280096258635,56.17933596688571,12.358671933771419,12.358671933771419,front,1.2820284038697416,1.1235867193377143,7.965222045158616,16.739393517768583,-5.6249652442370355,-2.610615239354541,-2.539768137018872,-7.1862634480376215
x1,"0.10/0.05, w=500",0.1,0.05,500,negative_work,W,J,17.022705270068514,15.579233837393888,153.20434743061335,140.213104536542,17.022705270068514,15.579233837393888,30.450482820875894,27.8683784276118,58.318861248487686,30.450482820875894,52.21378156053335,4.427563121066691,4.427563121066691,front,1.092653557147974,1.044275631210667,-0.3313303204159359,9.086586300141983,-9.709473054593818,-7.50608512716171,-7.438799294434373,-15.312847143095688
x1,"0.10/0.05, w=500",0.1,0.05,500,grf_impulse,N,N s,106.16169096698111,83.93699894350073,955.4552187028097,755.4329904914904,106.16169096698111,83.93699894350073,189.90370189333504,150.147823381463,340.05152527479805,189.90370189333504,55.84556685633816,11.691133712676335,11.691133712676335,front,1.264778253966885,1.1169113371267634,8.019930534259084,15.216182848063504,9.238387191390217,2.756648151210017,2.8313997351237408,12.103930911126115
x1,"0.10/0.05, w=500",0.1,0.05,500,vertical_grf_impulse,N,N s,105.37066374168063,83.1778566974763,948.3359736751055,748.6007102772708,105.37066374168063,83.1778566974763,188.48869995605713,148.78985779641505,337.27855775247224,188.48869995605713,55.88517135868105,11.770342717362118,11.770342717362118,front,1.2668114799461727,1.1177034271736213,8.048378448058555,15.439959739131654,9.237169339226355,2.827598349345295,2.9024015468507747,12.172834492448237
x1,"0.10/0.05, w=500",0.1,0.05,500,contact_time,feet,foot s,1.048888888888889,0.9666666666666667,9.439999999999799,8.699999999999815,1.048888888888889,0.9666666666666667,1.8762689352483966,1.7291885314259585,3.605457466674355,1.8762689352483966,52.039691289966925,4.0793825799338475,4.0793825799338475,front,1.085057471264368,1.0407938257993385,0.6593406593406594,7.641196013289036,3.5808780933934687,-9.571286141575275,-9.505502664653676,-6.281078930823913
x1,"0.20/0.10, w=10",0.2,0.1,10,torque_squared,N^2 m^2,N^2 m^2 s,129.83924362250724,113.00625916488094,1168.5531926025403,1017.0563324839069,129.83924362250724,113.00625916488096,223.1801757415854,194.24602359548354,417.42619933706897,223.1801757415854,53.465780560977414,6.931561121954815,6.931561121954815,front,1.1489562134170486,1.069315611219548,3.75253755712422,10.040180075101865,4.148505415356148,9.687654442688952,5.476959613946697,9.7341957424661
x1,"0.20/0.10, w=10",0.2,0.1,10,normalized_torque_utilization,1,s,0.3035394986063451,0.17356301019035528,2.731855487457048,1.562067091713164,0.30353949860634516,0.17356301019035525,0.5217528749661755,0.29833678967771904,0.8200896646438945,0.5217528749661755,63.621442564178025,27.242885128356036,27.242885128356036,front,1.748872056744338,1.2724288512835604,23.64153021819916,30.64721296272434,9.999376781972995,25.039523338014714,20.239500245325903,30.49439694695839
x1,"0.20/0.10, w=10",0.2,0.1,10,absolute_work,W,J,38.1528395318436,37.80324953485235,343.37555578658504,340.2292458136639,38.1528395318436,37.80324953485235,65.58076891231457,64.97986001305415,130.56062892536872,65.58076891231457,50.2301263804435,0.4602527608869876,0.4602527608869876,front,1.0092476176332128,1.00460252760887,-1.8605817884575746,2.3393827796404354,-15.594088103566182,8.082185748313385,3.9331217271899144,-10.03225212285358
x1,"0.20/0.10, w=10",0.2,0.1,10,positive_work,W,J,18.967324828635903,18.82224061475019,170.70592345771948,169.4001655327481,18.967324828635903,18.82224061475019,32.60286158867377,32.35347689226808,64.95633848094185,32.60286158867377,50.19196332662659,0.3839266532531775,0.3839266532531775,front,1.007708126617615,1.0038392665325317,-3.355679091312125,4.468657495335713,-17.599710524755277,7.88210893894048,3.7407254757691355,-11.734358880606043
x1,"0.20/0.10, w=10",0.2,0.1,10,negative_work,W,J,19.185514703207698,18.98100892010216,172.6696323288656,170.8290802809158,19.185514703207698,18.98100892010216,32.97790732364081,32.626383120786066,65.60429044442687,32.97790732364081,50.26791251035061,0.5358250207012195,0.5358250207012195,front,1.0107742314418782,1.0053582502070122,-5.542473974882441,6.706050977577242,-13.601211154959291,8.281018971615616,4.12432213138052,-8.283717705016691
x1,"0.20/0.10, w=10",0.2,0.1,10,grf_impulse,N,N s,103.59451963759315,86.63418926524922,932.3506767383185,779.7077033872263,103.59451963759315,86.6341892652492,178.06822077462667,148.91517422623386,326.9833950008605,178.06822077462667,54.45787874768321,8.915757495366421,8.915757495366421,front,1.1957694821892573,1.0891575749536642,6.234879033996615,11.66667949761675,6.463010974080303,2.826929097687114,-1.1203958843900907,5.11721109258958
x1,"0.20/0.10, w=10",0.2,0.1,10,vertical_grf_impulse,N,N s,102.54526923169068,85.60829903405045,922.9074230851965,770.4746913064376,102.54526923169068,85.60829903405045,176.2646682934749,147.15177545940043,323.41644375287535,176.2646682934749,54.500836830720914,9.00167366144185,9.00167366144185,front,1.197842620268668,1.0900167366144184,6.33378144510718,11.786457943917506,6.4685002833060885,2.6122056039627806,-1.3268765625557677,4.898105127574093
x1,"0.20/0.10, w=10",0.2,0.1,10,contact_time,feet,foot s,1.1066666666666667,0.9155555555555556,9.959999999999788,8.239999999999824,1.1066666666666667,0.9155555555555556,1.902245070620597,1.5737449178628231,3.47598998848342,1.902245070620597,54.72527472527472,9.45054945054945,9.45054945054945,front,1.2087378640776698,1.0945054945054944,5.856516043609319,13.101903695408735,8.952044964009072,-9.27218344965105,-12.755047131189967,-4.983580829728307
x1,"0.20/0.10, w=100",0.2,0.1,100,torque_squared,N^2 m^2,N^2 m^2 s,122.92810495438314,125.10542952097711,1106.3529445894246,1125.94886568877,122.92810495438313,125.10542952097711,216.742545717253,220.58152842662946,437.3240741438824,220.58152842662946,49.561082623122026,-0.8778347537559545,0.8778347537559545,hind,1.0177121787357086,1.0087783475375598,-4.209773225995838,2.6787185991541236,-1.9052209528427126,12.030967456503362,10.504836016373664,8.456481571942343
x1,"0.20/0.10, w=100",0.2,0.1,100,normalized_torque_utilization,1,s,0.2405572943193295,0.17963076141137854,2.1650156488739194,1.6166768527023725,0.2405572943193295,0.17963076141137854,0.4241422283453731,0.3167186912372756,0.7408609195826488,0.4241422283453731,57.24991251857451,14.499825037149039,14.499825037149039,front,1.3391764997779028,1.1449982503714904,12.265800924534924,16.732343649903527,-2.7436833092340027,10.12332409109784,8.623179345384834,6.081225352628339
x1,"0.20/0.10, w=100",0.2,0.1,100,absolute_work,W,J,44.34626904383084,42.11169284067466,399.116421394469,379.00523556606385,44.34626904383084,42.11169284067466,78.18979434514897,74.2498675476848,152.43966189283378,78.18979434514897,51.29229058518707,2.584581170374135,2.584581170374135,front,1.0530630818288513,1.0258458117037415,0.01367501633002977,5.508017969002375,-13.469759694079036,23.02589049334007,21.349981736194557,7.265587471472323
x1,"0.20/0.10, w=100",0.2,0.1,100,positive_work,W,J,22.984721657980312,20.462053622788776,206.86249492181838,184.15848260509506,22.98472165798031,20.462053622788776,40.52585929476254,36.07797903052311,76.60383832528565,40.52585929476254,52.903170625310075,5.806341250620154,5.806341250620154,front,1.1232851834765019,1.0580634125062016,0.6606934520528813,11.020807092725859,-12.1772959273883,24.03238007347701,22.34276050558619,9.715551895273823
x1,"0.20/0.10, w=100",0.2,0.1,100,negative_work,W,J,21.361547385850525,21.649639217885884,192.25392647265062,194.84675296096881,21.361547385850525,21.649639217885884,37.663935050386435,38.17188851716169,75.83582356754813,38.17188851716169,49.66509662394395,-0.6698067521120971,0.6698067521120971,hind,1.013486468317655,1.0066980675211208,-8.41027666285929,7.523698923085585,-13.467229423548414,22.025656792762803,20.3633736262248,6.161487707950775
