cell_id,event,first_foot,second_foot,eligible_complete_cycles,matched_complete_cycles,unmatched_complete_cycles,coverage_fraction,mean_s,p95_s,mean_cycles,p95_cycles
gait_04_half_bound__vx_pos_0p5__seed_0042,touchdown,fl,fr,23,23,0,1.0,0.015652173913043483,0.02,0.03887906281844429,0.049678802490234375
gait_04_half_bound__vx_pos_0p5__seed_0042,liftoff,fl,fr,23,21,2,0.9130434782608695,0.3771428571428571,0.4,0.9368002755301339,0.9935760498046875
gait_04_half_bound__vx_pos_1p0__seed_0042,touchdown,fl,fr,30,30,0,1.0,0.006666666666666666,0.02,0.021180470784505207,0.06354141235351562
gait_04_half_bound__vx_pos_1p0__seed_0042,liftoff,fl,fr,30,18,12,0.6,0.020000000000000004,0.02,0.06354141235351562,0.06354141235351562
gait_04_half_bound__vx_pos_1p5__seed_0042,touchdown,fl,fr,38,38,0,1.0,0.0005263157894736842,0.0,0.002138689944618627,0.0
gait_04_half_bound__vx_pos_1p5__seed_0042,liftoff,fl,fr,38,38,0,1.0,0.01473684210526316,0.02,0.05988331844932154,0.08127021789550781
gait_05_half_bound__vx_neg_1p5__seed_0042,touchdown,fl,fr,38,38,0,1.0,0.010526315789473686,0.02,0.04277379889237253,0.08127021789550781
gait_05_half_bound__vx_neg_1p5__seed_0042,liftoff,fl,fr,38,38,0,1.0,0.008947368421052634,0.02,0.036357729058516655,0.08127021789550781
gait_05_half_bound__vx_neg_1p0__seed_0042,touchdown,fl,fr,30,30,0,1.0,0.02066666666666667,0.02,0.06565945943196615,0.06354141235351562
gait_05_half_bound__vx_neg_1p0__seed_0042,liftoff,fl,fr,30,30,0,1.0,0.012666666666666666,0.02,0.04024289449055989,0.06354141235351562
gait_05_half_bound__vx_neg_0p5__seed_0042,touchdown,fl,fr,23,23,0,1.0,0.024347826086956518,0.04,0.06047854216202446,0.09935760498046875
gait_05_half_bound__vx_neg_0p5__seed_0042,liftoff,fl,fr,23,16,7,0.6956521739130435,0.0,0.0,0.0,0.0
gait_05_half_bound__vx_pos_0p5__seed_0042,touchdown,fl,fr,23,23,0,1.0,0.02086956521739131,0.03799999999999997,0.05183875042459239,0.09438972473144525
gait_05_half_bound__vx_pos_0p5__seed_0042,liftoff,fl,fr,23,17,6,0.7391304347826086,0.3352941176470588,0.38,0.8328505123362822,0.9438972473144531
gait_05_half_bound__vx_pos_1p0__seed_0042,touchdown,fl,fr,30,30,0,1.0,0.014000000000000004,0.02,0.044478988647460936,0.06354141235351562
gait_05_half_bound__vx_pos_1p0__seed_0042,liftoff,fl,fr,30,24,6,0.8,0.03,0.04,0.09531211853027344,0.12708282470703125
gait_05_half_bound__vx_pos_1p5__seed_0042,touchdown,fl,fr,38,38,0,1.0,0.015263157894736845,0.02,0.062022008393940176,0.08127021789550781
gait_05_half_bound__vx_pos_1p5__seed_0042,liftoff,fl,fr,38,38,0,1.0,0.027368421052631587,0.04,0.11121187712016858,0.16254043579101562
