run,label,transitions_millions,elapsed_hours,smoothed_reward
2026-08-20_21-04-16_go2_72d_no_trs_gait_trclosed_v2,No TRS,19.41504,0.7965630944569906,16.950566234588624
2026-08-20_21-04-16_go2_72d_no_trs_gait_trclosed_v2,No TRS,19.6608,0.8066804177231259,17.01031897068024
2026-08-20_21-04-16_go2_72d_no_trs_gait_trclosed_v2,No TRS,19.90656,0.8167364117834303,16.908553652763366
2026-08-20_21-04-16_go2_72d_no_trs_gait_trclosed_v2,No TRS,20.15232,0.8269407490226958,16.93643434047699
2026-08-20_21-04-16_go2_72d_no_trs_gait_trclosed_v2,No TRS,20.39808,0.8370856935448117,17.095308818817138
2026-08-20_21-04-16_go2_72d_no_trs_gait_trclosed_v2,No TRS,20.64384,0.8472319373819563,17.32221516609192
2026-08-20_21-04-16_go2_72d_no_trs_gait_trclosed_v2,No TRS,20.8896,0.8574189250999027,17.432283005714417
2026-08-20_21-04-16_go2_72d_no_trs_gait_trclosed_v2,No TRS,21.13536,0.8676195511553022,17.42276076793671
2026-08-20_21-04-16_go2_72d_no_trs_gait_trclosed_v2,No TRS,21.38112,0.8777795510821872,17.50847128868103
2026-08-20_21-04-16_go2_72d_no_trs_gait_trclosed_v2,No TRS,21.62688,0.8879501575893826,17.64265383243561
2026-08-20_21-04-16_go2_72d_no_trs_gait_trclosed_v2,No TRS,21.87264,0.8980712213781145,17.81175853729248
2026-08-20_21-04-16_go2_72d_no_trs_gait_trclosed_v2,No TRS,22.1184,0.908273713654942,17.658613657951356
2026-08-20_21-04-16_go2_72d_no_trs_gait_trclosed_v2,No TRS,22.36416,0.9184752896096972,17.760799837112426
2026-08-20_21-04-16_go2_72d_no_trs_gait_trclosed_v2,No TRS,22.60992,0.9285858983463712,18.036006217002868
2026-08-20_21-04-16_go2_72d_no_trs_gait_trclosed_v2,No TRS,22.85568,0.9386649699343576,18.049766774177552
2026-08-20_21-04-16_go2_72d_no_trs_gait_trclosed_v2,No TRS,23.10144,0.9488395434617997,18.119828400611876
2026-08-20_21-04-16_go2_72d_no_trs_gait_trclosed_v2,No TRS,23.3472,0.9589620733923382,18.417146677970887
2026-08-20_21-04-16_go2_72d_no_trs_gait_trclosed_v2,No TRS,23.59296,0.9690949073102739,18.58563609600067
2026-08-20_21-04-16_go2_72d_no_trs_gait_trclosed_v2,No TRS,23.83872,0.9791859146621492,18.72746795654297
2026-08-20_21-04-16_go2_72d_no_trs_gait_trclosed_v2,No TRS,24.08448,0.9893861060672337,18.876614227294922
2026-08-20_21-04-16_go2_72d_no_trs_gait_trclosed_v2,No TRS,24.33024,0.9995645211140315,18.71865070819855
2026-08-20_21-04-16_go2_72d_no_trs_gait_trclosed_v2,No TRS,24.576,1.0096661959091822,18.88026412963867
2026-08-20_21-04-16_go2_72d_no_trs_gait_trclosed_v2,No TRS,24.82176,1.0197623117764791,19.094392714500426
2026-08-20_21-04-16_go2_72d_no_trs_gait_trclosed_v2,No TRS,25.06752,1.0299313831991619,19.01711678981781
2026-08-20_21-04-16_go2_72d_no_trs_gait_trclosed_v2,No TRS,25.31328,1.0401055053869883,19.06652126789093
2026-08-20_21-04-16_go2_72d_no_trs_gait_trclosed_v2,No TRS,25.55904,1.0502072701189253,19.12608747959137
2026-08-20_21-04-16_go2_72d_no_trs_gait_trclosed_v2,No TRS,25.8048,1.0602493679523468,19.059115862846376
2026-08-20_21-04-16_go2_72d_no_trs_gait_trclosed_v2,No TRS,26.05056,1.0703644460439683,19.144341711997985
2026-08-20_21-04-16_go2_72d_no_trs_gait_trclosed_v2,No TRS,26.29632,1.0804421544737286,19.208312621116637
2026-08-20_21-04-16_go2_72d_no_trs_gait_trclosed_v2,No TRS,26.54208,1.0904998551474676,19.18220670700073
2026-08-20_21-04-16_go2_72d_no_trs_gait_trclosed_v2,No TRS,26.78784,1.1006978817118538,19.380967712402345
2026-08-20_21-04-16_go2_72d_no_trs_gait_trclosed_v2,No TRS,27.0336,1.1107982587152057,19.366139211654662
2026-08-20_21-04-16_go2_72d_no_trs_gait_trclosed_v2,No TRS,27.27936,1.1208901464939118,19.27051157951355
2026-08-20_21-04-16_go2_72d_no_trs_gait_trclosed_v2,No TRS,27.52512,1.1310559017128414,19.344120960235596
2026-08-20_21-04-16_go2_72d_no_trs_gait_trclosed_v2,No TRS,27.77088,1.1412021561463674,19.353213539123534
2026-08-20_21-04-16_go2_72d_no_trs_gait_trclosed_v2,No TRS,28.01664,1.1512842010127173,19.5844962310791
2026-08-20_21-04-16_go2_72d_no_trs_gait_trclosed_v2,No TRS,28.2624,1.161498060690032,19.58900547027588
2026-08-20_21-04-16_go2_72d_no_trs_gait_trclosed_v2,No TRS,28.50816,1.1717037983073129,19.66812515258789
2026-08-20_21-04-16_go2_72d_no_trs_gait_trclosed_v2,No TRS,28.75392,1.1818564522266388,19.657531957626343
2026-08-20_21-04-16_go2_72d_no_trs_gait_trclosed_v2,No TRS,28.99968,1.1920868011977936,19.667492995262148
2026-08-20_21-04-16_go2_72d_no_trs_gait_trclosed_v2,No TRS,29.24544,1.2021998238563538,19.62890465736389
2026-08-20_21-04-16_go2_72d_no_trs_gait_trclosed_v2,No TRS,29.4912,1.2123313212394715,19.724005603790282
2026-08-20_21-04-16_go2_72d_no_trs_gait_trclosed_v2,No TRS,29.73696,1.2224339574575425,19.957252149581908
2026-08-20_21-04-16_go2_72d_no_trs_gait_trclosed_v2,No TRS,29.98272,1.232589041458236,20.154129285812378
2026-08-20_21-04-16_go2_72d_no_trs_gait_trclosed_v2,No TRS,30.22848,1.242727869020568,20.306789464950562
2026-08-20_21-04-16_go2_72d_no_trs_gait_trclosed_v2,No TRS,30.47424,1.2528373487128153,20.14765742301941
2026-08-20_21-04-16_go2_72d_no_trs_gait_trclosed_v2,No TRS,30.72,1.263052749633789,20.37186325073242
2026-08-20_21-04-16_go2_72d_no_trs_gait_trclosed_v2,No TRS,30.96576,1.273173575533761,20.471480083465575
2026-08-20_21-04-16_go2_72d_no_trs_gait_trclosed_v2,No TRS,31.21152,1.2832625726858775,20.64334849357605
2026-08-20_21-04-16_go2_72d_no_trs_gait_trclosed_v2,No TRS,31.45728,1.2935035088327196,20.872426671981813
2026-08-20_21-04-16_go2_72d_no_trs_gait_trclosed_v2,No TRS,31.70304,1.3036890799469418,21.18415880203247
2026-08-20_21-04-16_go2_72d_no_trs_gait_trclosed_v2,No TRS,31.9488,1.3137789930899937,21.25049509048462
2026-08-20_21-04-16_go2_72d_no_trs_gait_trclosed_v2,No TRS,32.19456,1.3239898093541462,21.347439880371095
2026-08-20_21-04-16_go2_72d_no_trs_gait_trclosed_v2,No TRS,32.44032,1.3341596298747593,21.192884740829466
2026-08-20_21-04-16_go2_72d_no_trs_gait_trclosed_v2,No TRS,32.68608,1.3442744799455006,21.216181640625
2026-08-20_21-04-16_go2_72d_no_trs_gait_trclosed_v2,No TRS,32.93184,1.3543125210205713,21.348511390686035
2026-08-20_21-04-16_go2_72d_no_trs_gait_trclosed_v2,No TRS,33.1776,1.3643826138973236,21.388985776901244
2026-08-20_21-04-16_go2_72d_no_trs_gait_trclosed_v2,No TRS,33.42336,1.374462297492557,21.429567766189574
2026-08-20_21-04-16_go2_72d_no_trs_gait_trclosed_v2,No TRS,33.66912,1.3846434128946727,21.306377563476563
2026-08-20_21-04-16_go2_72d_no_trs_gait_trclosed_v2,No TRS,33.91488,1.394703659746382,21.502064905166627
2026-08-20_21-04-16_go2_72d_no_trs_gait_trclosed_v2,No TRS,34.16064,1.4048289743396971,21.493317613601686
2026-08-20_21-04-16_go2_72d_no_trs_gait_trclosed_v2,No TRS,34.4064,1.4149728795554903,21.718178396224975
2026-08-20_21-04-16_go2_72d_no_trs_gait_trclosed_v2,No TRS,34.65216,1.42500647313065,22.02061800956726
2026-08-20_21-04-16_go2_72d_no_trs_gait_trclosed_v2,No TRS,34.89792,1.4351757048236,22.30727391242981
2026-08-20_21-04-16_go2_72d_no_trs_gait_trclosed_v2,No TRS,35.14368,1.4451699247625138,22.61038009643555
2026-08-20_21-04-16_go2_72d_no_trs_gait_trclosed_v2,No TRS,35.38944,1.4552054655551911,22.79235171318054
2026-08-20_21-04-16_go2_72d_no_trs_gait_trclosed_v2,No TRS,35.6352,1.465276144809193,22.952165021896363
2026-08-20_21-04-16_go2_72d_no_trs_gait_trclosed_v2,No TRS,35.88096,1.4753788588444392,22.952211236953737
2026-08-20_21-04-16_go2_72d_no_trs_gait_trclosed_v2,No TRS,36.12672,1.4854171207216051,23.20243137359619
2026-08-20_21-04-16_go2_72d_no_trs_gait_trclosed_v2,No TRS,36.37248,1.495241091383828,23.248656063079835
2026-08-20_21-04-16_go2_72d_no_trs_gait_trclosed_v2,No TRS,36.61824,1.5050842566622629,23.27409538269043
2026-08-20_21-04-16_go2_72d_no_trs_gait_trclosed_v2,No TRS,36.864,1.5148773532443576,23.378182706832884
2026-08-20_21-04-16_go2_72d_no_trs_gait_trclosed_v2,No TRS,37.10976,1.5251475506358676,23.102726697921753
2026-08-20_21-04-16_go2_72d_no_trs_gait_trclosed_v2,No TRS,37.35552,1.5353499057557847,23.148288326263426
2026-08-20_21-04-16_go2_72d_no_trs_gait_trclosed_v2,No TRS,37.60128,1.5455417270792855,23.075655641555787
2026-08-20_21-04-16_go2_72d_no_trs_gait_trclosed_v2,No TRS,37.84704,1.5558975161446464,23.143216409683227
2026-08-20_21-04-16_go2_72d_no_trs_gait_trclosed_v2,No TRS,38.0928,1.5658780094650058,23.218805570602417
2026-08-20_21-04-16_go2_72d_no_trs_gait_trclosed_v2,No TRS,38.33856,1.57640585773521,23.34756839752197
2026-08-20_21-04-16_go2_72d_no_trs_gait_trclosed_v2,No TRS,38.58432,1.5867906671100194,23.32946002006531
2026-08-20_21-04-16_go2_72d_no_trs_gait_trclosed_v2,No TRS,38.83008,1.5970972615480423,23.227698125839233
2026-08-20_21-04-16_go2_72d_no_trs_gait_trclosed_v2,No TRS,39.07584,1.6075451205836402,23.43232684135437
2026-08-20_21-04-16_go2_72d_no_trs_gait_trclosed_v2,No TRS,39.3216,1.6180378411213556,23.478149337768556
2026-08-20_21-04-16_go2_72d_no_trs_gait_trclosed_v2,No TRS,39.56736,1.6284784784581927,23.554527645111083
2026-08-20_21-04-16_go2_72d_no_trs_gait_trclosed_v2,No TRS,39.81312,1.6386591245068445,23.587613220214845
2026-08-20_21-04-16_go2_72d_no_trs_gait_trclosed_v2,No TRS,40.05888,1.6490174484915203,23.64508151054382
2026-08-20_21-04-16_go2_72d_no_trs_gait_trclosed_v2,No TRS,40.30464,1.6593431750271055,23.827917919158935
2026-08-20_21-04-16_go2_72d_no_trs_gait_trclosed_v2,No TRS,40.5504,1.669879090719753,23.89369432449341
2026-08-20_21-04-16_go2_72d_no_trs_gait_trclosed_v2,No TRS,40.79616,1.6806149762206608,24.04624687194824
2026-08-20_21-04-16_go2_72d_no_trs_gait_trclosed_v2,No TRS,41.04192,1.6912893833054436,24.32718969345093
2026-08-20_21-04-16_go2_72d_no_trs_gait_trclosed_v2,No TRS,41.28768,1.7021047837204404,24.587985801696778
2026-08-20_21-04-16_go2_72d_no_trs_gait_trclosed_v2,No TRS,41.53344,1.7122463818391165,24.816693058013914
2026-08-20_21-04-16_go2_72d_no_trs_gait_trclosed_v2,No TRS,41.7792,1.7225183363755543,24.816694965362547
2026-08-20_21-04-16_go2_72d_no_trs_gait_trclosed_v2,No TRS,42.02496,1.7326051227251689,24.964671239852905
2026-08-20_21-04-16_go2_72d_no_trs_gait_trclosed_v2,No TRS,42.27072,1.7425226408905452,25.29328155517578
2026-08-20_21-04-16_go2_72d_no_trs_gait_trclosed_v2,No TRS,42.51648,1.752428768939442,25.28382237434387
2026-08-20_21-04-16_go2_72d_no_trs_gait_trclosed_v2,No TRS,42.76224,1.7621323431862725,25.12374454498291
2026-08-20_21-04-16_go2_72d_no_trs_gait_trclosed_v2,No TRS,43.008,1.7718132775359683,25.093072423934938
2026-08-20_21-04-16_go2_72d_no_trs_gait_trclosed_v2,No TRS,43.25376,1.781515593793657,25.220067863464354
2026-08-20_21-04-16_go2_72d_no_trs_gait_trclosed_v2,No TRS,43.49952,1.7911927560302947,25.22766357421875
2026-08-20_21-04-16_go2_72d_no_trs_gait_trclosed_v2,No TRS,43.74528,1.8009416386816237,25.357654752731325
2026-08-20_21-04-16_go2_72d_no_trs_gait_trclosed_v2,No TRS,43.99104,1.8108335150612724,25.23125862121582
2026-08-20_21-04-16_go2_72d_no_trs_gait_trclosed_v2,No TRS,44.2368,1.8206220656633376,25.345761623382568
2026-08-20_21-04-16_go2_72d_no_trs_gait_trclosed_v2,No TRS,44.48256,1.830346382657687,25.442826433181764
2026-08-20_21-04-16_go2_72d_no_trs_gait_trclosed_v2,No TRS,44.72832,1.840123942957984,25.504262504577635
2026-08-20_21-04-16_go2_72d_no_trs_gait_trclosed_v2,No TRS,44.97408,1.8498680356476043,25.698420267105103
2026-08-20_21-04-16_go2_72d_no_trs_gait_trclosed_v2,No TRS,45.21984,1.8595473431216345,25.69566767692566
2026-08-20_21-04-16_go2_72d_no_trs_gait_trclosed_v2,No TRS,45.4656,1.869418204691675,25.67828775405884
2026-08-20_21-04-16_go2_72d_no_trs_gait_trclosed_v2,No TRS,45.71136,1.879554675883717,25.363239641189576
2026-08-20_21-04-16_go2_72d_no_trs_gait_trclosed_v2,No TRS,45.95712,1.88923504392306,25.04768795967102
2026-08-20_21-04-16_go2_72d_no_trs_gait_trclosed_v2,No TRS,46.20288,1.898903834687339,24.815407667160034
2026-08-20_21-04-16_go2_72d_no_trs_gait_trclosed_v2,No TRS,46.44864,1.9087382446395027,24.6798876285553
2026-08-20_21-04-16_go2_72d_no_trs_gait_trclosed_v2,No TRS,46.6944,1.9184079078170988,24.539855632781983
2026-08-20_21-04-16_go2_72d_no_trs_gait_trclosed_v2,No TRS,46.94016,1.928078110019366,24.356208295822142
2026-08-20_21-04-16_go2_72d_no_trs_gait_trclosed_v2,No TRS,47.18592,1.9377710574203066,23.992550659179688
2026-08-20_21-04-16_go2_72d_no_trs_gait_trclosed_v2,No TRS,47.43168,1.9475643529494604,23.778516712188722
2026-08-20_21-04-16_go2_72d_no_trs_gait_trclosed_v2,No TRS,47.67744,1.957743431462182,23.953755645751954
2026-08-20_21-04-16_go2_72d_no_trs_gait_trclosed_v2,No TRS,47.9232,1.9674608086215126,23.809267816543578
2026-08-20_21-04-16_go2_72d_no_trs_gait_trclosed_v2,No TRS,48.16896,1.9773050540685653,23.907451257705688
2026-08-20_21-04-16_go2_72d_no_trs_gait_trclosed_v2,No TRS,48.41472,1.9869681348403294,24.147254590988158
2026-08-20_21-04-16_go2_72d_no_trs_gait_trclosed_v2,No TRS,48.66048,1.9965076276328828,24.360003967285156
2026-08-20_21-04-16_go2_72d_no_trs_gait_trclosed_v2,No TRS,48.90624,2.006016441186269,24.665449094772338
2026-08-20_21-04-16_go2_72d_no_trs_gait_trclosed_v2,No TRS,49.152,2.0155451196432113,24.899229888916015
2026-08-20_21-04-16_go2_72d_no_trs_gait_trclosed_v2,No TRS,49.39776,2.025188135438495,25.144099998474122
2026-08-20_21-04-16_go2_72d_no_trs_gait_trclosed_v2,No TRS,49.64352,2.034856511089537,25.166378917694093
2026-08-20_21-04-16_go2_72d_no_trs_gait_trclosed_v2,No TRS,49.88928,2.044544382625156,25.2689365196228
