run,label,velocity_mps,direction,family,metric,metric_label,unit,cells,signed_imbalance_percent,mean_absolute_imbalance_percent,total_per_directed_m
2026-08-21_22-50-01_go2_72d_trs_m0p2_v0p1_w500_r0_gait_trclosed_v2,"TRS m0.2/v0.1, w500/r0",0.5,forward,all_family_balanced,vertical_grf_impulse,Vertical GRF impulse,N s,10,3.6483284000549947,6.661157131158319,299.9333444748544
2026-08-21_22-50-01_go2_72d_trs_m0p2_v0p1_w500_r0_gait_trclosed_v2,"TRS m0.2/v0.1, w500/r0",1.0,forward,trot,torque_squared,Torque²,N² m² s,1,6.3720705508630315,6.3720705508630315,319.3266466964051
2026-08-21_22-50-01_go2_72d_trs_m0p2_v0p1_w500_r0_gait_trclosed_v2,"TRS m0.2/v0.1, w500/r0",1.0,forward,bound,torque_squared,Torque²,N² m² s,1,-11.364176715928648,11.364176715928648,509.43998687694614
2026-08-21_22-50-01_go2_72d_trs_m0p2_v0p1_w500_r0_gait_trclosed_v2,"TRS m0.2/v0.1, w500/r0",1.0,forward,half_bound,torque_squared,Torque²,N² m² s,4,-10.889773355897704,10.889773355897704,485.7175632640447
2026-08-21_22-50-01_go2_72d_trs_m0p2_v0p1_w500_r0_gait_trclosed_v2,"TRS m0.2/v0.1, w500/r0",1.0,forward,gallop,torque_squared,Torque²,N² m² s,4,-4.732851787665348,10.35754735018398,438.6685701231956
2026-08-21_22-50-01_go2_72d_trs_m0p2_v0p1_w500_r0_gait_trclosed_v2,"TRS m0.2/v0.1, w500/r0",1.0,forward,all_family_balanced,torque_squared,Torque²,N² m² s,10,-5.1536828271571675,9.745891993218342,438.2881917401479
2026-08-21_22-50-01_go2_72d_trs_m0p2_v0p1_w500_r0_gait_trclosed_v2,"TRS m0.2/v0.1, w500/r0",1.0,forward,trot,absolute_work,Absolute work,J,1,6.163120178368683,6.163120178368683,130.32682333708635
2026-08-21_22-50-01_go2_72d_trs_m0p2_v0p1_w500_r0_gait_trclosed_v2,"TRS m0.2/v0.1, w500/r0",1.0,forward,bound,absolute_work,Absolute work,J,1,-20.293170375481495,20.293170375481495,237.14608585210811
2026-08-21_22-50-01_go2_72d_trs_m0p2_v0p1_w500_r0_gait_trclosed_v2,"TRS m0.2/v0.1, w500/r0",1.0,forward,half_bound,absolute_work,Absolute work,J,4,-18.79259433305083,18.79259433305083,221.6659064692035
2026-08-21_22-50-01_go2_72d_trs_m0p2_v0p1_w500_r0_gait_trclosed_v2,"TRS m0.2/v0.1, w500/r0",1.0,forward,gallop,absolute_work,Absolute work,J,4,-14.107933073614122,14.107933073614122,188.05357314300886
2026-08-21_22-50-01_go2_72d_trs_m0p2_v0p1_w500_r0_gait_trclosed_v2,"TRS m0.2/v0.1, w500/r0",1.0,forward,all_family_balanced,absolute_work,Absolute work,J,10,-11.757644400944441,14.839204490128783,194.29809720035172
2026-08-21_22-50-01_go2_72d_trs_m0p2_v0p1_w500_r0_gait_trclosed_v2,"TRS m0.2/v0.1, w500/r0",1.0,forward,trot,vertical_grf_impulse,Vertical GRF impulse,N s,1,1.5285791836756566,1.5285791836756566,160.09646350510042
2026-08-21_22-50-01_go2_72d_trs_m0p2_v0p1_w500_r0_gait_trclosed_v2,"TRS m0.2/v0.1, w500/r0",1.0,forward,bound,vertical_grf_impulse,Vertical GRF impulse,N s,1,-2.755946366033452,2.755946366033452,145.07751646903145
2026-08-21_22-50-01_go2_72d_trs_m0p2_v0p1_w500_r0_gait_trclosed_v2,"TRS m0.2/v0.1, w500/r0",1.0,forward,half_bound,vertical_grf_impulse,Vertical GRF impulse,N s,4,-2.8173237104128237,2.8173237104128237,148.52219741393054
2026-08-21_22-50-01_go2_72d_trs_m0p2_v0p1_w500_r0_gait_trclosed_v2,"TRS m0.2/v0.1, w500/r0",1.0,forward,gallop,vertical_grf_impulse,Vertical GRF impulse,N s,4,1.095960879642694,5.011503358926923,154.14232978020993
2026-08-21_22-50-01_go2_72d_trs_m0p2_v0p1_w500_r0_gait_trclosed_v2,"TRS m0.2/v0.1, w500/r0",1.0,forward,all_family_balanced,vertical_grf_impulse,Vertical GRF impulse,N s,10,-0.7371825032819813,3.028338154762214,151.9596267920681
2026-08-21_22-50-01_go2_72d_trs_m0p2_v0p1_w500_r0_gait_trclosed_v2,"TRS m0.2/v0.1, w500/r0",1.5,forward,trot,torque_squared,Torque²,N² m² s,1,3.6024430980730084,3.6024430980730084,274.58549350173297
2026-08-21_22-50-01_go2_72d_trs_m0p2_v0p1_w500_r0_gait_trclosed_v2,"TRS m0.2/v0.1, w500/r0",1.5,forward,bound,torque_squared,Torque²,N² m² s,1,-20.51923387764187,20.51923387764187,339.5025166855514
2026-08-21_22-50-01_go2_72d_trs_m0p2_v0p1_w500_r0_gait_trclosed_v2,"TRS m0.2/v0.1, w500/r0",1.5,forward,half_bound,torque_squared,Torque²,N² m² s,4,-15.887501391574286,15.887501391574286,329.2047019146529
2026-08-21_22-50-01_go2_72d_trs_m0p2_v0p1_w500_r0_gait_trclosed_v2,"TRS m0.2/v0.1, w500/r0",1.5,forward,gallop,torque_squared,Torque²,N² m² s,4,-6.34253541640522,11.824564159378689,300.5012117319583
2026-08-21_22-50-01_go2_72d_trs_m0p2_v0p1_w500_r0_gait_trclosed_v2,"TRS m0.2/v0.1, w500/r0",1.5,forward,all_family_balanced,torque_squared,Torque²,N² m² s,10,-9.786706896887091,12.958435631666964,310.9484809584739
2026-08-21_22-50-01_go2_72d_trs_m0p2_v0p1_w500_r0_gait_trclosed_v2,"TRS m0.2/v0.1, w500/r0",1.5,forward,trot,absolute_work,Absolute work,J,1,7.177917162822593,7.177917162822593,134.23668662941893
2026-08-21_22-50-01_go2_72d_trs_m0p2_v0p1_w500_r0_gait_trclosed_v2,"TRS m0.2/v0.1, w500/r0",1.5,forward,bound,absolute_work,Absolute work,J,1,-13.43960998296818,13.43960998296818,166.68631606329387
2026-08-21_22-50-01_go2_72d_trs_m0p2_v0p1_w500_r0_gait_trclosed_v2,"TRS m0.2/v0.1, w500/r0",1.5,forward,half_bound,absolute_work,Absolute work,J,4,-6.90297227495944,6.90297227495944,161.19912056260378
2026-08-21_22-50-01_go2_72d_trs_m0p2_v0p1_w500_r0_gait_trclosed_v2,"TRS m0.2/v0.1, w500/r0",1.5,forward,gallop,absolute_work,Absolute work,J,4,-2.205849739140682,6.400617456252103,151.07248098136245
2026-08-21_22-50-01_go2_72d_trs_m0p2_v0p1_w500_r0_gait_trclosed_v2,"TRS m0.2/v0.1, w500/r0",1.5,forward,all_family_balanced,absolute_work,Absolute work,J,10,-3.8426287085614277,8.48027921925058,153.29865105916974
2026-08-21_22-50-01_go2_72d_trs_m0p2_v0p1_w500_r0_gait_trclosed_v2,"TRS m0.2/v0.1, w500/r0",1.5,forward,trot,vertical_grf_impulse,Vertical GRF impulse,N s,1,-1.5383049226656484,1.5383049226656484,106.23003564752031
2026-08-21_22-50-01_go2_72d_trs_m0p2_v0p1_w500_r0_gait_trclosed_v2,"TRS m0.2/v0.1, w500/r0",1.5,forward,bound,vertical_grf_impulse,Vertical GRF impulse,N s,1,-5.308278055871912,5.308278055871912,100.39034070071055
2026-08-21_22-50-01_go2_72d_trs_m0p2_v0p1_w500_r0_gait_trclosed_v2,"TRS m0.2/v0.1, w500/r0",1.5,forward,half_bound,vertical_grf_impulse,Vertical GRF impulse,N s,4,-5.4804930800969185,5.4804930800969185,100.55954718645171
2026-08-21_22-50-01_go2_72d_trs_m0p2_v0p1_w500_r0_gait_trclosed_v2,"TRS m0.2/v0.1, w500/r0",1.5,forward,gallop,vertical_grf_impulse,Vertical GRF impulse,N s,4,-2.5045684720492707,4.120847748036103,102.50960983341234
2026-08-21_22-50-01_go2_72d_trs_m0p2_v0p1_w500_r0_gait_trclosed_v2,"TRS m0.2/v0.1, w500/r0",1.5,forward,all_family_balanced,vertical_grf_impulse,Vertical GRF impulse,N s,10,-3.7079111326709375,4.111980951667645,102.42238334202372
2026-08-22_10-35-19_go2_72d_trs_m0p2_v0p1_w500_r1000_linear_gait_trclosed_v2,"TRS m0.2/v0.1, w500/r1000",-1.5,backward,trot,torque_squared,Torque²,N² m² s,1,32.833574241930776,32.833574241930776,234.20251697836102
2026-08-22_10-35-19_go2_72d_trs_m0p2_v0p1_w500_r1000_linear_gait_trclosed_v2,"TRS m0.2/v0.1, w500/r1000",-1.5,backward,bound,torque_squared,Torque²,N² m² s,1,38.577875298865,38.577875298865,362.0196021300813
2026-08-22_10-35-19_go2_72d_trs_m0p2_v0p1_w500_r1000_linear_gait_trclosed_v2,"TRS m0.2/v0.1, w500/r1000",-1.5,backward,half_bound,torque_squared,Torque²,N² m² s,4,33.42990156855036,33.42990156855036,362.36782234793316
2026-08-22_10-35-19_go2_72d_trs_m0p2_v0p1_w500_r1000_linear_gait_trclosed_v2,"TRS m0.2/v0.1, w500/r1000",-1.5,backward,gallop,torque_squared,Torque²,N² m² s,4,30.970117816533644,30.970117816533644,365.92387296698917
2026-08-22_10-35-19_go2_72d_trs_m0p2_v0p1_w500_r1000_linear_gait_trclosed_v2,"TRS m0.2/v0.1, w500/r1000",-1.5,backward,all_family_balanced,torque_squared,Torque²,N² m² s,10,33.952867231469945,33.952867231469945,331.1284536058412
2026-08-22_10-35-19_go2_72d_trs_m0p2_v0p1_w500_r1000_linear_gait_trclosed_v2,"TRS m0.2/v0.1, w500/r1000",-1.5,backward,trot,absolute_work,Absolute work,J,1,-1.014050470316795,1.014050470316795,118.55710423318071
2026-08-22_10-35-19_go2_72d_trs_m0p2_v0p1_w500_r1000_linear_gait_trclosed_v2,"TRS m0.2/v0.1, w500/r1000",-1.5,backward,bound,absolute_work,Absolute work,J,1,0.44999303496821996,0.44999303496821996,165.46499027127717
2026-08-22_10-35-19_go2_72d_trs_m0p2_v0p1_w500_r1000_linear_gait_trclosed_v2,"TRS m0.2/v0.1, w500/r1000",-1.5,backward,half_bound,absolute_work,Absolute work,J,4,-8.453278522999213,8.453278522999213,173.33553982763723
2026-08-22_10-35-19_go2_72d_trs_m0p2_v0p1_w500_r1000_linear_gait_trclosed_v2,"TRS m0.2/v0.1, w500/r1000",-1.5,backward,gallop,absolute_work,Absolute work,J,4,-14.059045382447012,15.435199113297262,184.23935561549482
2026-08-22_10-35-19_go2_72d_trs_m0p2_v0p1_w500_r1000_linear_gait_trclosed_v2,"TRS m0.2/v0.1, w500/r1000",-1.5,backward,all_family_balanced,absolute_work,Absolute work,J,10,-5.7690953351987,6.338130285395373,160.39924748689748
2026-08-22_10-35-19_go2_72d_trs_m0p2_v0p1_w500_r1000_linear_gait_trclosed_v2,"TRS m0.2/v0.1, w500/r1000",-1.5,backward,trot,vertical_grf_impulse,Vertical GRF impulse,N s,1,32.06128753035116,32.06128753035116,103.28759520439958
2026-08-22_10-35-19_go2_72d_trs_m0p2_v0p1_w500_r1000_linear_gait_trclosed_v2,"TRS m0.2/v0.1, w500/r1000",-1.5,backward,bound,vertical_grf_impulse,Vertical GRF impulse,N s,1,35.20366644213625,35.20366644213625,100.12901678534215
2026-08-22_10-35-19_go2_72d_trs_m0p2_v0p1_w500_r1000_linear_gait_trclosed_v2,"TRS m0.2/v0.1, w500/r1000",-1.5,backward,half_bound,vertical_grf_impulse,Vertical GRF impulse,N s,4,37.085888932982066,37.085888932982066,100.09575364186992
2026-08-22_10-35-19_go2_72d_trs_m0p2_v0p1_w500_r1000_linear_gait_trclosed_v2,"TRS m0.2/v0.1, w500/r1000",-1.5,backward,gallop,vertical_grf_impulse,Vertical GRF impulse,N s,4,37.79947792809131,37.79947792809131,100.74037781261104
2026-08-22_10-35-19_go2_72d_trs_m0p2_v0p1_w500_r1000_linear_gait_trclosed_v2,"TRS m0.2/v0.1, w500/r1000",-1.5,backward,all_family_balanced,vertical_grf_impulse,Vertical GRF impulse,N s,10,35.537580208390196,35.537580208390196,101.06318586105567
2026-08-22_10-35-19_go2_72d_trs_m0p2_v0p1_w500_r1000_linear_gait_trclosed_v2,"TRS m0.2/v0.1, w500/r1000",-1.0,backward,trot,torque_squared,Torque²,N² m² s,1,27.571347480440867,27.571347480440867,282.3269998128488
2026-08-22_10-35-19_go2_72d_trs_m0p2_v0p1_w500_r1000_linear_gait_trclosed_v2,"TRS m0.2/v0.1, w500/r1000",-1.0,backward,bound,torque_squared,Torque²,N² m² s,1,36.333642048726574,36.333642048726574,570.924910427568
2026-08-22_10-35-19_go2_72d_trs_m0p2_v0p1_w500_r1000_linear_gait_trclosed_v2,"TRS m0.2/v0.1, w500/r1000",-1.0,backward,half_bound,torque_squared,Torque²,N² m² s,4,38.028286154227196,38.028286154227196,549.2873359924547
2026-08-22_10-35-19_go2_72d_trs_m0p2_v0p1_w500_r1000_linear_gait_trclosed_v2,"TRS m0.2/v0.1, w500/r1000",-1.0,backward,gallop,torque_squared,Torque²,N² m² s,4,36.77200434347656,36.77200434347656,546.1921208631009
2026-08-22_10-35-19_go2_72d_trs_m0p2_v0p1_w500_r1000_linear_gait_trclosed_v2,"TRS m0.2/v0.1, w500/r1000",-1.0,backward,all_family_balanced,torque_squared,Torque²,N² m² s,10,34.6763200067178,34.6763200067178,487.18284177399306
2026-08-22_10-35-19_go2_72d_trs_m0p2_v0p1_w500_r1000_linear_gait_trclosed_v2,"TRS m0.2/v0.1, w500/r1000",-1.0,backward,trot,absolute_work,Absolute work,J,1,-0.7725578130710891,0.7725578130710891,115.64129603641565
2026-08-22_10-35-19_go2_72d_trs_m0p2_v0p1_w500_r1000_linear_gait_trclosed_v2,"TRS m0.2/v0.1, w500/r1000",-1.0,backward,bound,absolute_work,Absolute work,J,1,0.8568483791864194,0.8568483791864194,242.72565873024365
2026-08-22_10-35-19_go2_72d_trs_m0p2_v0p1_w500_r1000_linear_gait_trclosed_v2,"TRS m0.2/v0.1, w500/r1000",-1.0,backward,half_bound,absolute_work,Absolute work,J,4,1.0522134518337638,5.599535345374405,238.44803482023545
2026-08-22_10-35-19_go2_72d_trs_m0p2_v0p1_w500_r1000_linear_gait_trclosed_v2,"TRS m0.2/v0.1, w500/r1000",-1.0,backward,gallop,absolute_work,Absolute work,J,4,-3.918394787379133,7.884155880595821,254.37372245471389
2026-08-22_10-35-19_go2_72d_trs_m0p2_v0p1_w500_r1000_linear_gait_trclosed_v2,"TRS m0.2/v0.1, w500/r1000",-1.0,backward,all_family_balanced,absolute_work,Absolute work,J,10,-0.6954726923575097,3.7782743545569337,212.79717801040215
2026-08-22_10-35-19_go2_72d_trs_m0p2_v0p1_w500_r1000_linear_gait_trclosed_v2,"TRS m0.2/v0.1, w500/r1000",-1.0,backward,trot,vertical_grf_impulse,Vertical GRF impulse,N s,1,27.70093495886934,27.70093495886934,153.61451400339473
2026-08-22_10-35-19_go2_72d_trs_m0p2_v0p1_w500_r1000_linear_gait_trclosed_v2,"TRS m0.2/v0.1, w500/r1000",-1.0,backward,bound,vertical_grf_impulse,Vertical GRF impulse,N s,1,31.644117056289854,31.644117056289854,150.10332822864302
2026-08-22_10-35-19_go2_72d_trs_m0p2_v0p1_w500_r1000_linear_gait_trclosed_v2,"TRS m0.2/v0.1, w500/r1000",-1.0,backward,half_bound,vertical_grf_impulse,Vertical GRF impulse,N s,4,32.479857862549515,32.479857862549515,150.67965900479862
2026-08-22_10-35-19_go2_72d_trs_m0p2_v0p1_w500_r1000_linear_gait_trclosed_v2,"TRS m0.2/v0.1, w500/r1000",-1.0,backward,gallop,vertical_grf_impulse,Vertical GRF impulse,N s,4,32.82015000161787,32.82015000161787,150.10891263715402
2026-08-22_10-35-19_go2_72d_trs_m0p2_v0p1_w500_r1000_linear_gait_trclosed_v2,"TRS m0.2/v0.1, w500/r1000",-1.0,backward,all_family_balanced,vertical_grf_impulse,Vertical GRF impulse,N s,10,31.161264969831645,31.161264969831645,151.1266034684976
2026-08-22_10-35-19_go2_72d_trs_m0p2_v0p1_w500_r1000_linear_gait_trclosed_v2,"TRS m0.2/v0.1, w500/r1000",-0.5,backward,trot,torque_squared,Torque²,N² m² s,1,13.411530512351188,13.411530512351188,456.6522852504115
2026-08-22_10-35-19_go2_72d_trs_m0p2_v0p1_w500_r1000_linear_gait_trclosed_v2,"TRS m0.2/v0.1, w500/r1000",-0.5,backward,bound,torque_squared,Torque²,N² m² s,1,29.295480063486007,29.295480063486007,1156.566671592945
2026-08-22_10-35-19_go2_72d_trs_m0p2_v0p1_w500_r1000_linear_gait_trclosed_v2,"TRS m0.2/v0.1, w500/r1000",-0.5,backward,half_bound,torque_squared,Torque²,N² m² s,4,33.663647659303805,33.663647659303805,1139.088758574117
2026-08-22_10-35-19_go2_72d_trs_m0p2_v0p1_w500_r1000_linear_gait_trclosed_v2,"TRS m0.2/v0.1, w500/r1000",-0.5,backward,gallop,torque_squared,Torque²,N² m² s,4,37.92049214603014,37.92049214603014,1099.2355871707632
2026-08-22_10-35-19_go2_72d_trs_m0p2_v0p1_w500_r1000_linear_gait_trclosed_v2,"TRS m0.2/v0.1, w500/r1000",-0.5,backward,all_family_balanced,torque_squared,Torque²,N² m² s,10,28.572787595292787,28.572787595292787,962.8858256470592
2026-08-22_10-35-19_go2_72d_trs_m0p2_v0p1_w500_r1000_linear_gait_trclosed_v2,"TRS m0.2/v0.1, w500/r1000",-0.5,backward,trot,absolute_work,Absolute work,J,1,9.540245405224276,9.540245405224276,145.84560297932396
2026-08-22_10-35-19_go2_72d_trs_m0p2_v0p1_w500_r1000_linear_gait_trclosed_v2,"TRS m0.2/v0.1, w500/r1000",-0.5,backward,bound,absolute_work,Absolute work,J,1,10.290572755590604,10.290572755590604,521.6915866271888
2026-08-22_10-35-19_go2_72d_trs_m0p2_v0p1_w500_r1000_linear_gait_trclosed_v2,"TRS m0.2/v0.1, w500/r1000",-0.5,backward,half_bound,absolute_work,Absolute work,J,4,15.246435704799413,15.246435704799413,555.7014269839655
2026-08-22_10-35-19_go2_72d_trs_m0p2_v0p1_w500_r1000_linear_gait_trclosed_v2,"TRS m0.2/v0.1, w500/r1000",-0.5,backward,gallop,absolute_work,Absolute work,J,4,20.883980121060283,20.926611239269377,543.0302844130458
2026-08-22_10-35-19_go2_72d_trs_m0p2_v0p1_w500_r1000_linear_gait_trclosed_v2,"TRS m0.2/v0.1, w500/r1000",-0.5,backward,all_family_balanced,absolute_work,Absolute work,J,10,13.990308496668645,14.000966276220918,441.567225250881
2026-08-22_10-35-19_go2_72d_trs_m0p2_v0p1_w500_r1000_linear_gait_trclosed_v2,"TRS m0.2/v0.1, w500/r1000",-0.5,backward,trot,vertical_grf_impulse,Vertical GRF impulse,N s,1,19.859648188591823,19.859648188591823,310.154623174464
2026-08-22_10-35-19_go2_72d_trs_m0p2_v0p1_w500_r1000_linear_gait_trclosed_v2,"TRS m0.2/v0.1, w500/r1000",-0.5,backward,bound,vertical_grf_impulse,Vertical GRF impulse,N s,1,25.0093769677957,25.0093769677957,318.23587267458333
2026-08-22_10-35-19_go2_72d_trs_m0p2_v0p1_w500_r1000_linear_gait_trclosed_v2,"TRS m0.2/v0.1, w500/r1000",-0.5,backward,half_bound,vertical_grf_impulse,Vertical GRF impulse,N s,4,26.205805863192396,26.205805863192396,315.36041231457455
2026-08-22_10-35-19_go2_72d_trs_m0p2_v0p1_w500_r1000_linear_gait_trclosed_v2,"TRS m0.2/v0.1, w500/r1000",-0.5,backward,gallop,vertical_grf_impulse,Vertical GRF impulse,N s,4,26.128356389431424,26.128356389431424,305.5705228055941
2026-08-22_10-35-19_go2_72d_trs_m0p2_v0p1_w500_r1000_linear_gait_trclosed_v2,"TRS m0.2/v0.1, w500/r1000",-0.5,backward,all_family_balanced,vertical_grf_impulse,Vertical GRF impulse,N s,10,24.300796852252837,24.300796852252837,312.330357742304
2026-08-22_10-35-19_go2_72d_trs_m0p2_v0p1_w500_r1000_linear_gait_trclosed_v2,"TRS m0.2/v0.1, w500/r1000",0.5,forward,trot,torque_squared,Torque²,N² m² s,1,1.9488227818118293,1.9488227818118293,521.287870121732
2026-08-22_10-35-19_go2_72d_trs_m0p2_v0p1_w500_r1000_linear_gait_trclosed_v2,"TRS m0.2/v0.1, w500/r1000",0.5,forward,bound,torque_squared,Torque²,N² m² s,1,-11.15694780079791,11.15694780079791,1126.2120607854563
2026-08-22_10-35-19_go2_72d_trs_m0p2_v0p1_w500_r1000_linear_gait_trclosed_v2,"TRS m0.2/v0.1, w500/r1000",0.5,forward,half_bound,torque_squared,Torque²,N² m² s,4,0.9301641694295981,3.794169418076005,977.3898114671902
2026-08-22_10-35-19_go2_72d_trs_m0p2_v0p1_w500_r1000_linear_gait_trclosed_v2,"TRS m0.2/v0.1, w500/r1000",0.5,forward,gallop,torque_squared,Torque²,N² m² s,4,6.575952412548766,6.575952412548766,857.6481148886387
2026-08-22_10-35-19_go2_72d_trs_m0p2_v0p1_w500_r1000_linear_gait_trclosed_v2,"TRS m0.2/v0.1, w500/r1000",0.5,forward,all_family_balanced,torque_squared,Torque²,N² m² s,10,-0.4255021092519293,5.868973103308628,870.6344643157543
2026-08-22_10-35-19_go2_72d_trs_m0p2_v0p1_w500_r1000_linear_gait_trclosed_v2,"TRS m0.2/v0.1, w500/r1000",0.5,forward,trot,absolute_work,Absolute work,J,1,-38.64708227832576,38.64708227832576,238.49877058431835
2026-08-22_10-35-19_go2_72d_trs_m0p2_v0p1_w500_r1000_linear_gait_trclosed_v2,"TRS m0.2/v0.1, w500/r1000",0.5,forward,bound,absolute_work,Absolute work,J,1,8.952166936559165,8.952166936559165,418.4702928501598
2026-08-22_10-35-19_go2_72d_trs_m0p2_v0p1_w500_r1000_linear_gait_trclosed_v2,"TRS m0.2/v0.1, w500/r1000",0.5,forward,half_bound,absolute_work,Absolute work,J,4,11.253493983288667,11.253493983288667,395.72769527399424
2026-08-22_10-35-19_go2_72d_trs_m0p2_v0p1_w500_r1000_linear_gait_trclosed_v2,"TRS m0.2/v0.1, w500/r1000",0.5,forward,gallop,absolute_work,Absolute work,J,4,9.434821249717812,16.617802486386502,277.92320093687727
2026-08-22_10-35-19_go2_72d_trs_m0p2_v0p1_w500_r1000_linear_gait_trclosed_v2,"TRS m0.2/v0.1, w500/r1000",0.5,forward,all_family_balanced,absolute_work,Absolute work,J,10,-2.2516500271900295,18.867636421140023,332.6549899113374
2026-08-22_10-35-19_go2_72d_trs_m0p2_v0p1_w500_r1000_linear_gait_trclosed_v2,"TRS m0.2/v0.1, w500/r1000",0.5,forward,trot,vertical_grf_impulse,Vertical GRF impulse,N s,1,14.646631481411987,14.646631481411987,302.7920647703119
2026-08-22_10-35-19_go2_72d_trs_m0p2_v0p1_w500_r1000_linear_gait_trclosed_v2,"TRS m0.2/v0.1, w500/r1000",0.5,forward,bound,vertical_grf_impulse,Vertical GRF impulse,N s,1,-3.2343902930225625,3.2343902930225625,301.0862126352662
2026-08-22_10-35-19_go2_72d_trs_m0p2_v0p1_w500_r1000_linear_gait_trclosed_v2,"TRS m0.2/v0.1, w500/r1000",0.5,forward,half_bound,vertical_grf_impulse,Vertical GRF impulse,N s,4,2.4112365923060213,2.4112365923060213,300.0281249480802
2026-08-22_10-35-19_go2_72d_trs_m0p2_v0p1_w500_r1000_linear_gait_trclosed_v2,"TRS m0.2/v0.1, w500/r1000",0.5,forward,gallop,vertical_grf_impulse,Vertical GRF impulse,N s,4,9.017016402505474,9.331023642485455,318.99227794489855
2026-08-22_10-35-19_go2_72d_trs_m0p2_v0p1_w500_r1000_linear_gait_trclosed_v2,"TRS m0.2/v0.1, w500/r1000",0.5,forward,all_family_balanced,vertical_grf_impulse,Vertical GRF impulse,N s,10,5.71012354580023,7.405820502306506,305.7246700746392
2026-08-22_10-35-19_go2_72d_trs_m0p2_v0p1_w500_r1000_linear_gait_trclosed_v2,"TRS m0.2/v0.1, w500/r1000",1.0,forward,trot,torque_squared,Torque²,N² m² s,1,-6.229321963558238,6.229321963558238,272.1381029605509
2026-08-22_10-35-19_go2_72d_trs_m0p2_v0p1_w500_r1000_linear_gait_trclosed_v2,"TRS m0.2/v0.1, w500/r1000",1.0,forward,bound,torque_squared,Torque²,N² m² s,1,-18.572909860535283,18.572909860535283,532.5272680386169
2026-08-22_10-35-19_go2_72d_trs_m0p2_v0p1_w500_r1000_linear_gait_trclosed_v2,"TRS m0.2/v0.1, w500/r1000",1.0,forward,half_bound,torque_squared,Torque²,N² m² s,4,-11.337197582457073,11.337197582457073,488.187836600735
2026-08-22_10-35-19_go2_72d_trs_m0p2_v0p1_w500_r1000_linear_gait_trclosed_v2,"TRS m0.2/v0.1, w500/r1000",1.0,forward,gallop,torque_squared,Torque²,N² m² s,4,-7.18787961055842,7.18787961055842,448.7061101412137
2026-08-22_10-35-19_go2_72d_trs_m0p2_v0p1_w500_r1000_linear_gait_trclosed_v2,"TRS m0.2/v0.1, w500/r1000",1.0,forward,all_family_balanced,torque_squared,Torque²,N² m² s,10,-10.831827254277254,10.831827254277254,435.3898294352791
2026-08-22_10-35-19_go2_72d_trs_m0p2_v0p1_w500_r1000_linear_gait_trclosed_v2,"TRS m0.2/v0.1, w500/r1000",1.0,forward,trot,absolute_work,Absolute work,J,1,-27.326425936124,27.326425936124,145.74190253078166
2026-08-22_10-35-19_go2_72d_trs_m0p2_v0p1_w500_r1000_linear_gait_trclosed_v2,"TRS m0.2/v0.1, w500/r1000",1.0,forward,bound,absolute_work,Absolute work,J,1,-9.550797591455225,9.550797591455225,223.54377653375977
2026-08-22_10-35-19_go2_72d_trs_m0p2_v0p1_w500_r1000_linear_gait_trclosed_v2,"TRS m0.2/v0.1, w500/r1000",1.0,forward,half_bound,absolute_work,Absolute work,J,4,-8.746219142689686,8.746219142689686,205.04241701955883
2026-08-22_10-35-19_go2_72d_trs_m0p2_v0p1_w500_r1000_linear_gait_trclosed_v2,"TRS m0.2/v0.1, w500/r1000",1.0,forward,gallop,absolute_work,Absolute work,J,4,-6.90004361366283,10.16489837444142,192.68115424779015
2026-08-22_10-35-19_go2_72d_trs_m0p2_v0p1_w500_r1000_linear_gait_trclosed_v2,"TRS m0.2/v0.1, w500/r1000",1.0,forward,all_family_balanced,absolute_work,Absolute work,J,10,-13.130871570982935,13.947085261177582,191.7523125829726
2026-08-22_10-35-19_go2_72d_trs_m0p2_v0p1_w500_r1000_linear_gait_trclosed_v2,"TRS m0.2/v0.1, w500/r1000",1.0,forward,trot,vertical_grf_impulse,Vertical GRF impulse,N s,1,7.927867044005967,7.927867044005967,151.49475089458997
2026-08-22_10-35-19_go2_72d_trs_m0p2_v0p1_w500_r1000_linear_gait_trclosed_v2,"TRS m0.2/v0.1, w500/r1000",1.0,forward,bound,vertical_grf_impulse,Vertical GRF impulse,N s,1,-2.667312023378115,2.667312023378115,154.19553705960567
2026-08-22_10-35-19_go2_72d_trs_m0p2_v0p1_w500_r1000_linear_gait_trclosed_v2,"TRS m0.2/v0.1, w500/r1000",1.0,forward,half_bound,vertical_grf_impulse,Vertical GRF impulse,N s,4,-1.334199985667891,1.4768940826869494,151.3479315621753
2026-08-22_10-35-19_go2_72d_trs_m0p2_v0p1_w500_r1000_linear_gait_trclosed_v2,"TRS m0.2/v0.1, w500/r1000",1.0,forward,gallop,vertical_grf_impulse,Vertical GRF impulse,N s,4,1.9244515179891926,3.6146096138869215,151.12868081384286
2026-08-22_10-35-19_go2_72d_trs_m0p2_v0p1_w500_r1000_linear_gait_trclosed_v2,"TRS m0.2/v0.1, w500/r1000",1.0,forward,all_family_balanced,vertical_grf_impulse,Vertical GRF impulse,N s,10,1.4627016382372884,3.921670690989488,152.04172508255346
2026-08-22_10-35-19_go2_72d_trs_m0p2_v0p1_w500_r1000_linear_gait_trclosed_v2,"TRS m0.2/v0.1, w500/r1000",1.5,forward,trot,torque_squared,Torque²,N² m² s,1,-6.749940949821171,6.749940949821171,213.72556610998552
