cell_id,event,first_foot,second_foot,eligible_complete_cycles,matched_complete_cycles,unmatched_complete_cycles,coverage_fraction,mean_s,p95_s,mean_cycles,p95_cycles
gait_04_half_bound__vx_neg_0p5__seed_4242,touchdown,fl,fr,23,23,0,1.0,0.020000000000000007,0.02,0.049678802490234375,0.049678802490234375
gait_04_half_bound__vx_neg_0p5__seed_4242,liftoff,fl,fr,23,17,6,0.7391304347826086,0.19999999999999998,0.32,0.49678802490234375,0.79486083984375
gait_04_half_bound__vx_pos_0p5__seed_4242,touchdown,fl,fr,23,21,2,0.9130434782608695,0.014285714285714287,0.02,0.03548485892159598,0.049678802490234375
gait_04_half_bound__vx_pos_0p5__seed_4242,liftoff,fl,fr,23,20,3,0.8695652173913043,0.35000000000000003,0.361,0.8693790435791016,0.8967023849487306
gait_04_half_bound__vx_pos_1p0__seed_4242,touchdown,fl,fr,30,30,0,1.0,0.02066666666666667,0.02,0.06565945943196615,0.06354141235351562
gait_04_half_bound__vx_pos_1p0__seed_4242,liftoff,fl,fr,30,16,14,0.5333333333333333,0.035,0.045,0.11119747161865234,0.14296817779541016
gait_04_half_bound__vx_pos_1p5__seed_4242,touchdown,fl,fr,38,38,0,1.0,0.0268421052631579,0.04,0.10907318717554997,0.16254043579101562
gait_04_half_bound__vx_pos_1p5__seed_4242,liftoff,fl,fr,38,38,0,1.0,0.03157894736842106,0.04,0.1283213966771176,0.16254043579101562
gait_05_half_bound__vx_neg_1p5__seed_4242,touchdown,fl,fr,38,38,0,1.0,0.004736842105263157,0.02,0.01924820950156764,0.08127021789550781
gait_05_half_bound__vx_neg_1p5__seed_4242,liftoff,fl,fr,38,38,0,1.0,0.028421052631578948,0.04,0.11548925700940584,0.16254043579101562
gait_05_half_bound__vx_neg_1p0__seed_4242,touchdown,fl,fr,30,30,0,1.0,0.0026666666666666666,0.02,0.008472188313802084,0.06354141235351562
gait_05_half_bound__vx_neg_1p0__seed_4242,liftoff,fl,fr,30,30,0,1.0,0.024666666666666674,0.04,0.07836774190266928,0.12708282470703125
gait_05_half_bound__vx_neg_0p5__seed_4242,touchdown,fl,fr,23,23,0,1.0,0.0,0.0,0.0,0.0
gait_05_half_bound__vx_neg_0p5__seed_4242,liftoff,fl,fr,23,17,6,0.7391304347826086,0.04,0.09199999999999975,0.09935760498046875,0.2285224914550775
gait_05_half_bound__vx_pos_0p5__seed_4242,touchdown,fl,fr,23,23,0,1.0,0.017391304347826094,0.02,0.043198958687160324,0.049678802490234375
gait_05_half_bound__vx_pos_0p5__seed_4242,liftoff,fl,fr,23,9,14,0.391304347826087,0.08888888888888889,0.38,0.220794677734375,0.9438972473144531
gait_05_half_bound__vx_pos_1p0__seed_4242,touchdown,fl,fr,30,26,4,0.8666666666666667,0.00923076923076923,0.02,0.029326805701622598,0.06354141235351562
gait_05_half_bound__vx_pos_1p0__seed_4242,liftoff,fl,fr,30,26,4,0.8666666666666667,0.003076923076923077,0.02,0.009775601900540866,0.06354141235351562
gait_05_half_bound__vx_pos_1p5__seed_4242,touchdown,fl,fr,38,38,0,1.0,0.003684210526315789,0.02,0.014970829612330386,0.08127021789550781
gait_05_half_bound__vx_pos_1p5__seed_4242,liftoff,fl,fr,38,38,0,1.0,0.00631578947368421,0.02,0.02566427933542352,0.08127021789550781
