cell_id,gait_index,family,velocity_mps,seed,status,reason,positive_directed_progress,tracking_rmse_mps,yaw_tracking_rmse_radps,tracking_success_threshold_mps,yaw_tracking_success_threshold_radps,vx_relative_tracking_success_threshold,vx_relative_tracking_success,planar_tracking_success,yaw_tracking_success,tracking_success,velocity_metric_valid,velocity_metric_reason,heading_metric_valid,heading_metric_reason,recording_manifest_valid,recording_manifest_reason,gait_metric_valid,gait_metric_reason,load_metric_valid,load_metric_reason,raw_load_metric_valid,raw_load_metric_reason,grf_load_metric_valid,grf_load_metric_reason,normalized_load_metric_valid,normalized_load_metric_reason,velocity_success_domain_valid,gait_success_domain_valid,joint_success_domain_valid,velocity_only_success,gait_only_success,joint_velocity_and_gait_success,gait_row_correct,gait_family_correct,gait_classification_available,success,success_failed_checks,relative_output_dir
gait_05_half_bound__vx_neg_1p5__seed_4242,5,half_bound,-1.5,4242,valid,,True,0.05331583979263626,0.060388147191623616,0.425,0.05,0.2,True,True,False,False,True,,True,,True,,True,,True,,True,,True,,True,,True,True,True,False,False,False,False,False,True,False,"[""yaw_rmse"",""correct_family""]",cells/gait_05_half_bound/vx_neg_1p5/seed_4242
gait_05_half_bound__vx_neg_1p0__seed_4242,5,half_bound,-1.0,4242,valid,,True,0.05490388765653609,0.05828796168526085,0.3,0.05,0.2,True,True,False,False,True,,True,,True,,True,,True,,True,,True,,True,,True,True,True,False,False,False,False,False,True,False,"[""yaw_rmse"",""correct_family""]",cells/gait_05_half_bound/vx_neg_1p0/seed_4242
gait_05_half_bound__vx_neg_0p5__seed_4242,5,half_bound,-0.5,4242,valid,,True,0.05219936524706805,0.05616273433562575,0.175,0.05,0.2,True,True,False,False,True,,True,,True,,True,,True,,True,,True,,True,,True,True,True,False,False,False,False,False,True,False,"[""yaw_rmse"",""correct_family""]",cells/gait_05_half_bound/vx_neg_0p5/seed_4242
gait_05_half_bound__vx_pos_0p5__seed_4242,5,half_bound,0.5,4242,valid,,True,0.04334014047968917,0.07890439062427705,0.175,0.05,0.2,True,True,False,False,True,,True,,True,,True,,True,,True,,True,,True,,True,True,True,False,False,False,False,False,True,False,"[""yaw_rmse"",""correct_family""]",cells/gait_05_half_bound/vx_pos_0p5/seed_4242
gait_05_half_bound__vx_pos_1p0__seed_4242,5,half_bound,1.0,4242,valid,,True,0.033447733892471056,0.07181202335549106,0.3,0.05,0.2,True,True,False,False,True,,True,,True,,True,,True,,True,,True,,True,,True,True,True,False,False,False,False,False,True,False,"[""yaw_rmse"",""correct_family""]",cells/gait_05_half_bound/vx_pos_1p0/seed_4242
gait_05_half_bound__vx_pos_1p5__seed_4242,5,half_bound,1.5,4242,valid,,True,0.055347877792550064,0.05807440864026277,0.425,0.05,0.2,True,True,False,False,True,,True,,True,,True,,True,,True,,True,,True,,True,True,True,False,False,False,False,False,True,False,"[""yaw_rmse"",""correct_family""]",cells/gait_05_half_bound/vx_pos_1p5/seed_4242
gait_06_gallop__vx_neg_1p5__seed_4242,6,gallop,-1.5,4242,valid,,True,0.05555429759056201,0.0575291004673809,0.425,0.05,0.2,True,True,False,False,True,,True,,True,,True,,True,,True,,True,,True,,True,True,True,False,False,False,False,False,True,False,"[""yaw_rmse"",""correct_family""]",cells/gait_06_gallop/vx_neg_1p5/seed_4242
gait_06_gallop__vx_neg_1p0__seed_4242,6,gallop,-1.0,4242,valid,,True,0.06676145987704117,0.06264618419350934,0.3,0.05,0.2,True,True,False,False,True,,True,,True,,True,,True,,True,,True,,True,,True,True,True,False,False,False,False,False,True,False,"[""yaw_rmse"",""correct_family""]",cells/gait_06_gallop/vx_neg_1p0/seed_4242
gait_06_gallop__vx_neg_0p5__seed_4242,6,gallop,-0.5,4242,valid,,True,0.08484785023264527,0.047110785036756544,0.175,0.05,0.2,True,True,True,True,True,,True,,True,,True,,True,,True,,True,,True,,True,True,True,True,False,False,False,False,True,False,"[""correct_family""]",cells/gait_06_gallop/vx_neg_0p5/seed_4242
gait_06_gallop__vx_pos_0p5__seed_4242,6,gallop,0.5,4242,valid,,True,0.0673045749872545,0.061575536651891874,0.175,0.05,0.2,True,True,False,False,True,,True,,True,,True,,True,,True,,True,,True,,True,True,True,False,False,False,False,False,True,False,"[""yaw_rmse"",""correct_family""]",cells/gait_06_gallop/vx_pos_0p5/seed_4242
