cell_id,planned_row,planned_family,classified_row,classified_family,classification_score_cycles,classification_margin_cycles,classification_domain_valid,classification_domain_reason
gait_02_half_bound__vx_pos_0p5__seed_4242,half_bound_front_a,half_bound,unclassified,unclassified,0.06447821742750809,0.009943213609758195,True,
gait_02_half_bound__vx_pos_1p0__seed_4242,half_bound_front_a,half_bound,half_bound_front_a,half_bound,0.06056168866047223,0.01962889078824937,True,
gait_02_half_bound__vx_pos_1p5__seed_4242,half_bound_front_a,half_bound,half_bound_front_a,half_bound,0.053094750931787005,0.03670835848821065,True,
gait_03_half_bound__vx_neg_1p5__seed_4242,half_bound_front_b,half_bound,bound,bound,0.06966690036291247,0.04198453541673894,True,
gait_03_half_bound__vx_neg_1p0__seed_4242,half_bound_front_b,half_bound,bound,bound,0.06263471319548441,0.05568378478884055,True,
gait_03_half_bound__vx_neg_0p5__seed_4242,half_bound_front_b,half_bound,bound,bound,0.04537368950053897,0.06484847001722444,True,
gait_03_half_bound__vx_pos_0p5__seed_4242,half_bound_front_b,half_bound,bound,bound,0.055440511278344255,0.030638764751357468,True,
gait_03_half_bound__vx_pos_1p0__seed_4242,half_bound_front_b,half_bound,bound,bound,0.04461608926293048,0.05006234521893871,True,
gait_03_half_bound__vx_pos_1p5__seed_4242,half_bound_front_b,half_bound,bound,bound,0.03091037182506846,0.07373505421945878,True,
gait_04_half_bound__vx_neg_1p5__seed_4242,half_bound_hind_a,half_bound,half_bound_hind_a,half_bound,0.043232766096847675,0.05289730739731857,True,
gait_04_half_bound__vx_neg_1p0__seed_4242,half_bound_hind_a,half_bound,half_bound_hind_a,half_bound,0.034152132435498285,0.06440979676914083,True,
gait_04_half_bound__vx_neg_0p5__seed_4242,half_bound_hind_a,half_bound,half_bound_hind_a,half_bound,0.03563206211446809,0.0739361850919055,True,
gait_04_half_bound__vx_pos_0p5__seed_4242,half_bound_hind_a,half_bound,unclassified,unclassified,0.06880334385534005,0.0035219549916441217,True,
gait_04_half_bound__vx_pos_1p0__seed_4242,half_bound_hind_a,half_bound,unclassified,unclassified,0.07229531076627677,0.007272544682079482,True,
gait_04_half_bound__vx_pos_1p5__seed_4242,half_bound_hind_a,half_bound,unclassified,unclassified,0.0798454029658444,0.008556520687452829,True,
gait_05_half_bound__vx_neg_1p5__seed_4242,half_bound_hind_b,half_bound,bound,bound,0.0759459004235528,0.021666482350590988,True,
gait_05_half_bound__vx_neg_1p0__seed_4242,half_bound_hind_b,half_bound,bound,bound,0.03748965190381703,0.062054185682615344,True,
gait_05_half_bound__vx_neg_0p5__seed_4242,half_bound_hind_b,half_bound,bound,bound,0.05121788159998938,0.027564236800021256,True,
gait_05_half_bound__vx_pos_0p5__seed_4242,half_bound_hind_b,half_bound,bound,bound,0.0632364231954911,0.01801488392878449,True,
gait_05_half_bound__vx_pos_1p0__seed_4242,half_bound_hind_b,half_bound,bound,bound,0.05044330057245005,0.03576873600903049,True,
gait_05_half_bound__vx_pos_1p5__seed_4242,half_bound_hind_b,half_bound,bound,bound,0.04259136344071587,0.0496803425491761,True,
gait_06_gallop__vx_neg_1p5__seed_4242,gallop_a,gallop,half_bound_hind_a,half_bound,0.04993870767993288,0.06596117672491073,True,
gait_06_gallop__vx_neg_1p0__seed_4242,gallop_a,gallop,half_bound_hind_a,half_bound,0.037702838022401465,0.08179976293109445,True,
gait_06_gallop__vx_neg_0p5__seed_4242,gallop_a,gallop,half_bound_hind_a,half_bound,0.05218381953675211,0.05116486601058967,True,
gait_06_gallop__vx_pos_0p5__seed_4242,gallop_a,gallop,bound,bound,0.05778877000302211,0.03472178625406581,True,
gait_06_gallop__vx_pos_1p0__seed_4242,gallop_a,gallop,bound,bound,0.05119801075456846,0.03891613474101236,True,
gait_06_gallop__vx_pos_1p5__seed_4242,gallop_a,gallop,bound,bound,0.04919306597118981,0.032308490944850284,True,
gait_07_gallop__vx_neg_1p5__seed_4242,gallop_b,gallop,gallop_b,gallop,0.045641652294088585,0.04504498441106352,True,
gait_07_gallop__vx_neg_1p0__seed_4242,gallop_b,gallop,gallop_b,gallop,0.053547673300218125,0.046896968418373576,True,
gait_07_gallop__vx_neg_0p5__seed_4242,gallop_b,gallop,gallop_b,gallop,0.07148478785372862,0.032185854970853134,True,
gait_07_gallop__vx_pos_0p5__seed_4242,gallop_b,gallop,gallop_b,gallop,0.030597261095885814,0.08303109188397419,True,
gait_07_gallop__vx_pos_1p0__seed_4242,gallop_b,gallop,gallop_b,gallop,0.037499230074618216,0.07061256410734534,True,
gait_07_gallop__vx_pos_1p5__seed_4242,gallop_b,gallop,gallop_b,gallop,0.03905031236117146,0.06146318233762692,True,
gait_08_gallop__vx_neg_1p5__seed_4242,gallop_c,gallop,bound,bound,0.07555002334116788,0.018593188984492706,True,
gait_08_gallop__vx_neg_1p0__seed_4242,gallop_c,gallop,bound,bound,0.052100426236997205,0.03712108627203116,True,
gait_08_gallop__vx_neg_0p5__seed_4242,gallop_c,gallop,bound,bound,0.05543491472317837,0.0361896280052088,True,
gait_08_gallop__vx_pos_0p5__seed_4242,gallop_c,gallop,bound,bound,0.07534814505641253,0.018064082543993082,True,
gait_08_gallop__vx_pos_1p0__seed_4242,gallop_c,gallop,unclassified,unclassified,0.07390752402005439,0.005280297326987871,True,
gait_08_gallop__vx_pos_1p5__seed_4242,gallop_c,gallop,half_bound_front_a,half_bound,0.06076271748197725,0.028373120725697497,True,
gait_09_gallop__vx_neg_1p5__seed_4242,gallop_d,gallop,unclassified,unclassified,0.08146806008971341,0.009484776409796794,True,
gait_09_gallop__vx_neg_1p0__seed_4242,gallop_d,gallop,trot,trot,0.08984436188980639,0.011056065476502064,True,
gait_09_gallop__vx_neg_0p5__seed_4242,gallop_d,gallop,trot,trot,0.08309141028129734,0.04442765618637566,True,
gait_09_gallop__vx_pos_0p5__seed_4242,gallop_d,gallop,gallop_d,gallop,0.07241145431759646,0.07731989491634503,True,
gait_09_gallop__vx_pos_1p0__seed_4242,gallop_d,gallop,gallop_d,gallop,0.05022076952019693,0.09580036244257512,True,
gait_09_gallop__vx_pos_1p5__seed_4242,gallop_d,gallop,gallop_d,gallop,0.037947001984619054,0.09668037764412296,True,
