positive_cell_id,negative_cell_id,gait_index,partner_gait_index,family,speed_mps,positive_vx_bias_mps,negative_vx_bias_mps,directed_positive_bias_mps,directed_negative_bias_mps,paired_directional_bias_mps,directional_asymmetry_mps,positive_measured_vx_mps,negative_measured_vx_mps,e_pair_bias_mps,e_pair_bias_normalized,e_pair_bias_epsilon_mps,e_pair_bias_definition
gait_05_half_bound__vx_pos_1p0__seed_0042,gait_04_half_bound__vx_neg_1p0__seed_0042,5,4,half_bound,1.0,0.0031297314912080766,-0.003929456944266955,0.0031297314912080766,0.003929456944266955,0.003529594217737516,-0.0007997254530588784,1.003129731491208,-1.003929456944267,0.0007997254530589526,0.00039986252659821297,1e-06,abs(mean_vx_pos + mean_vx_neg)
gait_05_half_bound__vx_pos_1p5__seed_0042,gait_04_half_bound__vx_neg_1p5__seed_0042,5,4,half_bound,1.5,0.020952052623033523,-0.01998903751373291,0.020952052623033523,0.01998903751373291,0.020470545068383215,0.0009630151093006113,1.5209520526230336,-1.5199890375137328,0.0009630151093007466,0.0003210049294319391,1e-06,abs(mean_vx_pos + mean_vx_neg)
gait_06_gallop__vx_pos_0p5__seed_0042,gait_08_gallop__vx_neg_0p5__seed_0042,6,8,gallop,0.5,-0.018732719812072626,0.01713495570070603,-0.018732719812072626,-0.01713495570070603,-0.017933837756389327,-0.0015977641113665945,0.48126728018792736,-0.48286504429929394,0.0015977641113665841,0.0015977625136040707,1e-06,abs(mean_vx_pos + mean_vx_neg)
gait_06_gallop__vx_pos_1p0__seed_0042,gait_08_gallop__vx_neg_1p0__seed_0042,6,8,gallop,1.0,-0.014464674765865009,0.02086450718343258,-0.014464674765865009,-0.02086450718343258,-0.017664590974648793,0.00639983241756757,0.985535325234135,-0.9791354928165674,0.006399832417567586,0.0031999146088264882,1e-06,abs(mean_vx_pos + mean_vx_neg)
gait_06_gallop__vx_pos_1p5__seed_0042,gait_08_gallop__vx_neg_1p5__seed_0042,6,8,gallop,1.5,0.005269789199034373,0.004304312169551849,0.005269789199034373,-0.004304312169551849,0.0004827385147412617,0.009574101368586222,1.5052697891990343,-1.4956956878304482,0.009574101368586163,0.003191366059073368,1e-06,abs(mean_vx_pos + mean_vx_neg)
gait_07_gallop__vx_pos_0p5__seed_0042,gait_09_gallop__vx_neg_0p5__seed_0042,7,9,gallop,0.5,-0.01261150066842552,0.012373043145953106,-0.01261150066842552,-0.012373043145953106,-0.012492271907189312,-0.0002384575224724135,0.48738849933157447,-0.4876269568540469,0.0002384575224724239,0.0002384572840151399,1e-06,abs(mean_vx_pos + mean_vx_neg)
gait_07_gallop__vx_pos_1p0__seed_0042,gait_09_gallop__vx_neg_1p0__seed_0042,7,9,gallop,1.0,-0.0035473631074031194,0.012427435318628947,-0.0035473631074031194,-0.012427435318628947,-0.007987399213016033,0.008880072211225828,0.9964526368925969,-0.987572564681371,0.008880072211225887,0.0044400338855960005,1e-06,abs(mean_vx_pos + mean_vx_neg)
gait_07_gallop__vx_pos_1p5__seed_0042,gait_09_gallop__vx_neg_1p5__seed_0042,7,9,gallop,1.5,0.007753990838925044,0.003273340066274007,0.007753990838925044,-0.003273340066274007,0.002240325386325518,0.011027330905199051,1.507753990838925,-1.496726659933726,0.01102733090519914,0.003675775743141132,1e-06,abs(mean_vx_pos + mean_vx_neg)
gait_08_gallop__vx_pos_0p5__seed_0042,gait_06_gallop__vx_neg_0p5__seed_0042,8,6,gallop,0.5,-0.001235190121566548,0.0020459530984654147,-0.001235190121566548,-0.0020459530984654147,-0.0016405716100159813,0.0008107629768988667,0.49876480987843347,-0.4979540469015346,0.00081076297689886,0.000810762166136694,1e-06,abs(mean_vx_pos + mean_vx_neg)
gait_08_gallop__vx_pos_1p0__seed_0042,gait_06_gallop__vx_neg_1p0__seed_0042,8,6,gallop,1.0,-0.0033254016190767286,-0.002146093671520551,-0.0033254016190767286,0.002146093671520551,-0.0005896539737780889,-0.00547149529059728,0.9966745983809233,-1.0021460936715205,0.005471495290597206,0.002735746277425464,1e-06,abs(mean_vx_pos + mean_vx_neg)
gait_08_gallop__vx_pos_1p5__seed_0042,gait_06_gallop__vx_neg_1p5__seed_0042,8,6,gallop,1.5,0.010435654471317926,-0.01812192176779111,0.010435654471317926,0.01812192176779111,0.01427878811955452,-0.007686267296473185,1.510435654471318,-1.518121921767791,0.007686267296473037,0.0025620882447949305,1e-06,abs(mean_vx_pos + mean_vx_neg)
gait_09_gallop__vx_pos_0p5__seed_0042,gait_07_gallop__vx_neg_0p5__seed_0042,9,7,gallop,0.5,0.0006714847032763377,-0.005852910400438709,0.0006714847032763377,0.005852910400438709,0.0032621975518575238,-0.005181425697162371,0.5006714847032764,-0.5058529104004387,0.00518142569716229,0.005181420515741774,1e-06,abs(mean_vx_pos + mean_vx_neg)
gait_09_gallop__vx_pos_1p0__seed_0042,gait_07_gallop__vx_neg_1p0__seed_0042,9,7,gallop,1.0,0.015059794113039971,-0.008244781320293744,0.015059794113039971,0.008244781320293744,0.011652287716666859,0.006815012792746227,1.01505979411304,-1.0082447813202937,0.006815012792746211,0.003407504692620759,1e-06,abs(mean_vx_pos + mean_vx_neg)
gait_09_gallop__vx_pos_1p5__seed_0042,gait_07_gallop__vx_neg_1p5__seed_0042,9,7,gallop,1.5,0.016752272844314575,-0.009788306802511216,0.016752272844314575,0.009788306802511216,0.013270289823412895,0.00696396604180336,1.5167522728443146,-1.5097883068025113,0.006963966041803271,0.002321321240160677,1e-06,abs(mean_vx_pos + mean_vx_neg)
