cell_id,event,first_foot,second_foot,eligible_complete_cycles,matched_complete_cycles,unmatched_complete_cycles,coverage_fraction,mean_s,p95_s,mean_cycles,p95_cycles
gait_04_half_bound__vx_pos_0p5__seed_0042,liftoff,fl,fr,23,23,0,1.0,0.012173913043478262,0.03799999999999997,0.03023927108101223,0.09438972473144525
gait_04_half_bound__vx_pos_1p0__seed_0042,touchdown,fl,fr,30,30,0,1.0,0.002,0.02,0.006354141235351563,0.06354141235351562
gait_04_half_bound__vx_pos_1p0__seed_0042,liftoff,fl,fr,30,30,0,1.0,0.010000000000000002,0.02,0.03177070617675781,0.06354141235351562
gait_04_half_bound__vx_pos_1p5__seed_0042,touchdown,fl,fr,38,38,0,1.0,0.014210526315789474,0.02,0.05774462850470292,0.08127021789550781
gait_04_half_bound__vx_pos_1p5__seed_0042,liftoff,fl,fr,38,38,0,1.0,0.005789473684210526,0.02,0.02352558939080489,0.08127021789550781
gait_05_half_bound__vx_neg_1p5__seed_0042,touchdown,fl,fr,38,38,0,1.0,0.002105263157894737,0.02,0.008554759778474507,0.08127021789550781
gait_05_half_bound__vx_neg_1p5__seed_0042,liftoff,fl,fr,38,38,0,1.0,0.005263157894736842,0.02,0.021386899446186266,0.08127021789550781
gait_05_half_bound__vx_neg_1p0__seed_0042,touchdown,fl,fr,30,30,0,1.0,0.007333333333333332,0.02,0.02329851786295573,0.06354141235351562
gait_05_half_bound__vx_neg_1p0__seed_0042,liftoff,fl,fr,30,30,0,1.0,0.0033333333333333335,0.02,0.010590235392252604,0.06354141235351562
gait_05_half_bound__vx_neg_0p5__seed_0042,touchdown,fl,fr,23,23,0,1.0,0.009565217391304347,0.02,0.02375942727793818,0.049678802490234375
gait_05_half_bound__vx_neg_0p5__seed_0042,liftoff,fl,fr,23,23,0,1.0,0.0008695652173913044,0.0,0.0021599479343580165,0.0
gait_05_half_bound__vx_pos_0p5__seed_0042,touchdown,fl,fr,23,23,0,1.0,0.004347826086956522,0.02,0.010799739671790081,0.049678802490234375
gait_05_half_bound__vx_pos_0p5__seed_0042,liftoff,fl,fr,23,13,10,0.5652173913043478,0.06615384615384616,0.38,0.1643221928523137,0.9438972473144531
gait_05_half_bound__vx_pos_1p0__seed_0042,touchdown,fl,fr,30,30,0,1.0,0.009333333333333334,0.02,0.02965265909830729,0.06354141235351562
gait_05_half_bound__vx_pos_1p0__seed_0042,liftoff,fl,fr,30,30,0,1.0,0.006,0.02,0.01906242370605469,0.06354141235351562
gait_05_half_bound__vx_pos_1p5__seed_0042,touchdown,fl,fr,38,38,0,1.0,0.012631578947368424,0.02,0.05132855867084704,0.08127021789550781
gait_05_half_bound__vx_pos_1p5__seed_0042,liftoff,fl,fr,38,38,0,1.0,0.008947368421052634,0.02,0.036357729058516655,0.08127021789550781
