cell_id,gait_index,gait_name,family,velocity_mps,velocity_sign,seed,status,reason,relative_output_dir,sample_count,measurement_start_s,measurement_stop_s,measurement_duration_s,complete_cycles,phase_boundary_trimmed,gait_period_s,effort_limit_source,effort_limit_min_nm,effort_limit_max_nm,command_x_mean_mps,measured_x_mean_mps,tracking_rmse_mps,yaw_tracking_rmse_radps,tracking_success_threshold_mps,yaw_tracking_success_threshold_radps,planar_tracking_success,yaw_tracking_success,tracking_success,signed_directed_progress_m,integrated_body_x_progress_m,position_vs_integrated_progress_difference_m,directed_progress_definition,positive_directed_progress,torque_squared_front_integral,torque_squared_hind_integral,torque_squared_total_integral,torque_squared_signed_imbalance_percent,torque_squared_abs_imbalance_percent,torque_squared_total_per_s,torque_squared_total_per_directed_m,normalized_torque_utilization_front_integral,normalized_torque_utilization_hind_integral,normalized_torque_utilization_total_integral,normalized_torque_utilization_signed_imbalance_percent,normalized_torque_utilization_abs_imbalance_percent,normalized_torque_utilization_total_per_s,normalized_torque_utilization_total_per_directed_m,absolute_work_front_integral,absolute_work_hind_integral,absolute_work_total_integral,absolute_work_signed_imbalance_percent,absolute_work_abs_imbalance_percent,absolute_work_total_per_s,absolute_work_total_per_directed_m,vertical_grf_impulse_front_integral,vertical_grf_impulse_hind_integral,vertical_grf_impulse_total_integral,vertical_grf_impulse_signed_imbalance_percent,vertical_grf_impulse_abs_imbalance_percent,vertical_grf_impulse_total_per_s,vertical_grf_impulse_total_per_directed_m
gait_01_bound__vx_pos_1p0__seed_0042,1,bound,bound,1.0,forward,42,valid,,cells/gait_01_bound/vx_pos_1p0/seed_0042,488,5.0200000000000005,14.780000000000001,9.76,31,True,0.31475794315338135,recorded_joint_effort_limits,1000000000.0,1000000000.0,1.0,1.0100440186310986,0.059234999284685355,0.06632393177440678,0.3,0.05,True,False,False,9.975443840026855,9.858029621839524,0.11741421818733144,commanded-sign world-x displacement across the same sample intervals as effort integration,True,2252.1875106187395,2829.7024683362542,5081.889978954994,-11.364176715928648,11.364176715928648,520.6854486634215,509.43998687694614,2.2521875106187396e-15,2.8297024683362546e-15,5.081889978954994e-15,-11.364176715928656,11.364176715928656,5.206854486634215e-16,5.094399868769461e-16,942.7873104060448,1422.8501508938468,2365.6374612998916,-20.293170375481495,20.293170375481495,242.38088742826758,237.14608585210811,703.6641072165966,743.5485107707977,1447.2126179873944,-2.755946366033452,2.755946366033452,148.27998135116746,145.07751646903145
gait_01_bound__vx_pos_1p5__seed_0042,1,bound,bound,1.5,forward,42,valid,,cells/gait_01_bound/vx_pos_1p5/seed_0042,480,5.16,14.76,9.6,39,True,0.2460918128490448,recorded_joint_effort_limits,1000000000.0,1000000000.0,1.5,1.5133415247003237,0.07621087831159215,0.05994833867267717,0.425,0.05,True,False,False,14.606907367706299,14.528078637123109,0.07882873058319007,commanded-sign world-x displacement across the same sample intervals as effort integration,True,1970.7581085368101,2988.3237037922013,4959.081812329012,-20.51923387764187,20.51923387764187,516.5710221176055,339.5025166855514,1.97075810853681e-15,2.988323703792201e-15,4.959081812329011e-15,-20.519233877641867,20.519233877641867,5.165710221176053e-16,3.3950251668555134e-16,1053.7738870572043,1380.997691143544,2434.771578200748,-13.43960998296818,13.43960998296818,253.62203939591126,166.68631606329387,694.2761104309559,772.1162967967987,1466.3924072277546,-5.308278055871912,5.308278055871912,152.74920908622445,100.39034070071055
gait_02_half_bound__vx_neg_1p5__seed_0042,2,half_bound_front_a,half_bound,-1.5,backward,42,valid,,cells/gait_02_half_bound/vx_neg_1p5/seed_0042,480,5.16,14.76,9.6,39,True,0.2460918128490448,recorded_joint_effort_limits,1000000000.0,1000000000.0,-1.5,-1.4946732652684054,0.03386953791133018,0.09657051269351782,0.425,0.05,True,False,False,14.272467136383057,14.34886334657669,-0.07639621019363396,commanded-sign world-x displacement across the same sample intervals as effort integration,True,3773.3526532279693,1963.5580659789719,5736.910719206941,31.546500822993107,31.546500822993107,597.5948665840564,401.9564847749788,3.77335265322797e-15,1.963558065978972e-15,5.736910719206942e-15,31.546500822993114,31.546500822993114,5.975948665840565e-16,4.0195648477497883e-16,1470.0711883672184,1461.228685338553,2931.2998737057715,0.3016580837731401,0.3016580837731401,305.3437368443512,205.38144146314878,966.7568884287984,453.0321923031327,1419.789080731931,36.18316995795107,36.18316995795107,147.89469590957617,99.47748116460092
gait_02_half_bound__vx_neg_1p0__seed_0042,2,half_bound_front_a,half_bound,-1.0,backward,42,valid,,cells/gait_02_half_bound/vx_neg_1p0/seed_0042,488,5.0200000000000005,14.780000000000001,9.76,31,True,0.31475794315338135,recorded_joint_effort_limits,1000000000.0,1000000000.0,-1.0,-0.9846831074015039,0.035071656481139246,0.09088148058177296,0.3,0.05,True,False,False,9.535703659057617,9.610507128238678,-0.07480346918106129,commanded-sign world-x displacement across the same sample intervals as effort integration,True,3788.4592586878107,2072.390974149672,5860.8502328374825,29.280193425234796,29.280193425234796,600.4969500858076,614.6216831382417,3.78845925868781e-15,2.072390974149672e-15,5.860850232837482e-15,29.280193425234778,29.280193425234778,6.004969500858076e-16,6.146216831382416e-16,1229.2592483956357,1318.8371231115834,2548.0963715072194,-3.5154822132163575,3.5154822132163575,261.07544790032983,267.2163966721927,903.9881790769712,488.4361444283578,1392.424323505329,29.843778770144628,29.843778770144628,142.66642658866078,146.02218916301118
gait_02_half_bound__vx_neg_0p5__seed_0042,2,half_bound_front_a,half_bound,-0.5,backward,42,valid,,cells/gait_02_half_bound/vx_neg_0p5/seed_0042,483,5.22,14.88,9.66,24,True,0.40258365869522095,recorded_joint_effort_limits,1000000000.0,1000000000.0,-0.5,-0.47373271173571946,0.04968189961895509,0.0838744714677295,0.175,0.05,True,False,False,4.4977781772613525,4.57625799536705,-0.0784798181056976,commanded-sign world-x displacement across the same sample intervals as effort integration,True,3759.7395708068902,1933.5225068463735,5693.262077653264,32.07681359213442,32.07681359213442,589.3646043119321,1265.7943218355488,3.75973957080689e-15,1.9335225068463738e-15,5.693262077653264e-15,32.076813592134414,32.076813592134414,5.893646043119321e-16,1.2657943218355486e-15,1589.6936035211622,1748.1085036781371,3337.8021071992994,-4.746084251528576,4.746084251528576,345.52816844713243,742.100204957562,894.4381617116928,501.1893193626404,1395.6274810743332,28.177206860840496,28.177206860840496,144.4748945211525,310.29264362790684
gait_02_half_bound__vx_pos_0p5__seed_0042,2,half_bound_front_a,half_bound,0.5,forward,42,valid,,cells/gait_02_half_bound/vx_pos_0p5/seed_0042,483,5.22,14.88,9.66,24,True,0.40258365869522095,recorded_joint_effort_limits,1000000000.0,1000000000.0,0.5,0.4918328320634538,0.06700424625599662,0.07583278731735403,0.175,0.05,True,False,False,4.808055400848389,4.7511051577329635,0.05695024311542518,commanded-sign world-x displacement across the same sample intervals as effort integration,True,1545.3209075559869,2402.4757268723306,3947.7966344283177,-21.712233397262338,21.712233397262338,408.6745998373,821.0796892506112,1.5453209075559865e-15,2.402475726872331e-15,3.947796634428317e-15,-21.71223339726236,21.71223339726236,4.086745998372999e-16,8.21079689250611e-16,561.8148333394184,1044.1600506108598,1605.9748839502781,-30.034418476395988,30.034418476395988,166.24998798657123,334.01754972850387,687.5371400606662,766.5401680564972,1454.0773081171633,-5.433206855977244,5.433206855977244,150.52560125436472,302.4252399131235
gait_02_half_bound__vx_pos_1p0__seed_0042,2,half_bound_front_a,half_bound,1.0,forward,42,valid,,cells/gait_02_half_bound/vx_pos_1p0/seed_0042,488,5.0200000000000005,14.780000000000001,9.76,31,True,0.31475794315338135,recorded_joint_effort_limits,1000000000.0,1000000000.0,1.0,0.9886490883397274,0.07369124252216445,0.08388541272334268,0.3,0.05,True,False,False,9.726762294769287,9.64921510219574,0.07754719257354736,commanded-sign world-x displacement across the same sample intervals as effort integration,True,1731.2363877834266,2561.896526719589,4293.132914503016,-19.348577262307327,19.348577262307327,439.8701756662926,441.3732734901636,1.7312363877834266e-15,2.5618965267195893e-15,4.293132914503016e-15,-19.348577262307334,19.348577262307334,4.3987017566629263e-16,4.4137327349016363e-16,697.5883463740728,1094.9832361116971,1792.5715824857698,-22.16898301972156,22.16898301972156,183.66512115632887,184.29273052655478,697.5807735466957,773.6746122932434,1471.2553858399392,-5.172034677249847,5.172034677249847,150.7433796967151,151.258490878422
gait_02_half_bound__vx_pos_1p5__seed_0042,2,half_bound_front_a,half_bound,1.5,forward,42,valid,,cells/gait_02_half_bound/vx_pos_1p5/seed_0042,480,5.16,14.76,9.6,39,True,0.2460918128490448,recorded_joint_effort_limits,1000000000.0,1000000000.0,1.5,1.5025695731242499,0.07626153712160545,0.06986606268481978,0.425,0.05,True,False,False,14.473328113555908,14.424667901992798,0.04866021156311007,commanded-sign world-x displacement across the same sample intervals as effort integration,True,1853.0539172105312,2638.235371938443,4491.289289148975,-17.48231753017831,17.48231753017831,467.84263428635154,310.31489467459625,1.853053917210531e-15,2.638235371938444e-15,4.491289289148975e-15,-17.482317530178324,17.482317530178324,4.678426342863516e-16,3.1031489467459627e-16,971.653484600833,1263.8157724214632,2235.469257022296,-13.069394128452386,13.069394128452386,232.8613809398225,154.454403263927,695.0574802742899,764.2966821193695,1459.3541623936594,-4.744509840675837,4.744509840675837,152.01605858267285,100.83058650669359
gait_03_half_bound__vx_neg_1p5__seed_0042,3,half_bound_front_b,half_bound,-1.5,backward,42,valid,,cells/gait_03_half_bound/vx_neg_1p5/seed_0042,480,5.16,14.76,9.6,39,True,0.2460918128490448,recorded_joint_effort_limits,1000000000.0,1000000000.0,-1.5,-1.5028863318264485,0.04808733849172366,0.057445139007601044,0.425,0.05,True,False,False,14.314674854278564,14.427708785533905,-0.113033931255341,commanded-sign world-x displacement across the same sample intervals as effort integration,True,4071.7760422334327,1848.3079605571243,5920.084002790557,37.558049524774134,37.558049524774134,616.6754169573497,413.56747974063006,4.071776042233433e-15,1.848307960557124e-15,5.9200840027905574e-15,37.55804952477414,37.55804952477414,6.166754169573497e-16,4.135674797406301e-16,1600.2360265212606,1517.6466935821577,3117.8827201034183,2.6488915829509914,2.6488915829509914,324.77945001077273,217.81023682640637,985.8201910442791,456.8007691247252,1442.6209601690043,36.670715075259885,36.670715075259885,150.27301668427128,100.77916368025741
gait_03_half_bound__vx_neg_1p0__seed_0042,3,half_bound_front_b,half_bound,-1.0,backward,42,valid,,cells/gait_03_half_bound/vx_neg_1p0/seed_0042,488,5.0200000000000005,14.780000000000001,9.76,31,True,0.31475794315338135,recorded_joint_effort_limits,1000000000.0,1000000000.0,-1.0,-0.9896353667632478,0.03648038528219669,0.06219188776588599,0.3,0.05,True,False,False,9.4861741065979,9.658841179609299,-0.1726670730113984,commanded-sign world-x displacement across the same sample intervals as effort integration,True,4131.098556960423,2157.186007489094,6288.284564449517,31.390318444409118,31.390318444409118,644.2914512755654,662.8894319023556,4.1310985569604226e-15,2.1571860074890946e-15,6.288284564449517e-15,31.390318444409115,31.390318444409115,6.442914512755653e-16,6.628894319023554e-16,1582.9378177881556,1414.7201952116977,2997.6580129998533,5.6116348778597684,5.6116348778597684,307.13709149588664,316.0028457536846,921.6209656511646,487.7591253658681,1409.3800910170328,30.78387746858368,30.78387746858368,144.40369785010583,148.57202441991544
