cell_id,planned_row,planned_family,classified_row,classified_family,classification_score_cycles,classification_margin_cycles,classification_domain_valid,classification_domain_reason
gait_03_half_bound__vx_pos_1p5__seed_0042,half_bound_front_b,half_bound,unclassified,unclassified,0.09095468250467038,0.0061054368350061256,True,
gait_04_half_bound__vx_neg_1p5__seed_0042,half_bound_hind_a,half_bound,bound,bound,0.06694583471509237,0.039598776047502435,True,
gait_04_half_bound__vx_neg_1p0__seed_0042,half_bound_hind_a,half_bound,bound,bound,0.06628947280187136,0.020182607880233128,True,
gait_04_half_bound__vx_neg_0p5__seed_0042,half_bound_hind_a,half_bound,unclassified,unclassified,0.08589203954042857,0.004974338406798062,True,
gait_04_half_bound__vx_pos_0p5__seed_0042,half_bound_hind_a,half_bound,bound,bound,0.09423248224565106,0.02585589549436136,True,
gait_04_half_bound__vx_pos_1p0__seed_0042,half_bound_hind_a,half_bound,bound,bound,0.05437067738336582,0.05274263531139928,True,
gait_04_half_bound__vx_pos_1p5__seed_0042,half_bound_hind_a,half_bound,bound,bound,0.06593788323896649,0.038538536598785075,True,
gait_05_half_bound__vx_neg_1p5__seed_0042,half_bound_hind_b,half_bound,half_bound_hind_b,half_bound,0.06956733309100814,0.018206632622293856,True,
gait_05_half_bound__vx_neg_1p0__seed_0042,half_bound_hind_b,half_bound,unclassified,unclassified,0.08095748282582084,0.009264827867323175,True,
gait_05_half_bound__vx_neg_0p5__seed_0042,half_bound_hind_b,half_bound,bound,bound,0.05169539237833676,0.052990336428391724,True,
gait_05_half_bound__vx_pos_0p5__seed_0042,half_bound_hind_b,half_bound,half_bound_hind_b,half_bound,0.07506039115589468,0.024733143109928038,True,
gait_05_half_bound__vx_pos_1p0__seed_0042,half_bound_hind_b,half_bound,unclassified,unclassified,0.07951260556894514,0.006215016186882222,True,
gait_05_half_bound__vx_pos_1p5__seed_0042,half_bound_hind_b,half_bound,unclassified,unclassified,0.07606940565237158,0.006844027549122736,True,
gait_06_gallop__vx_neg_1p5__seed_0042,gallop_a,gallop,bound,bound,0.0674733545695231,0.01750232910542643,True,
gait_06_gallop__vx_neg_1p0__seed_0042,gallop_a,gallop,bound,bound,0.07597787941514267,0.034689375205162035,True,
gait_06_gallop__vx_neg_0p5__seed_0042,gallop_a,gallop,bound,bound,0.06536739428815681,0.03379745256283384,True,
gait_06_gallop__vx_pos_0p5__seed_0042,gallop_a,gallop,half_bound_front_b,half_bound,0.08215225728872065,0.02097525776044204,True,
gait_06_gallop__vx_pos_1p0__seed_0042,gallop_a,gallop,half_bound_front_b,half_bound,0.08371818899292242,0.0172090693943949,True,
gait_06_gallop__vx_pos_1p5__seed_0042,gallop_a,gallop,unclassified,unclassified,0.08993997269239601,0.006094410167056349,True,
gait_07_gallop__vx_neg_1p5__seed_0042,gallop_b,gallop,bound,bound,0.05673319953877324,0.025605734280045235,True,
gait_07_gallop__vx_neg_1p0__seed_0042,gallop_b,gallop,bound,bound,0.024737955271829908,0.08426383067383464,True,
gait_07_gallop__vx_neg_0p5__seed_0042,gallop_b,gallop,trot,trot,0.06523870554642752,0.038563024645826324,True,
gait_07_gallop__vx_pos_0p5__seed_0042,gallop_b,gallop,trot,trot,0.08310889690139905,0.019242309908296326,True,
gait_07_gallop__vx_pos_1p0__seed_0042,gallop_b,gallop,trot,trot,0.08168773227525257,0.03292345953341291,True,
gait_07_gallop__vx_pos_1p5__seed_0042,gallop_b,gallop,trot,trot,0.037573430324362465,0.13846254704162309,True,
gait_08_gallop__vx_neg_1p5__seed_0042,gallop_c,gallop,half_bound_hind_b,half_bound,0.06169419443846872,0.02606152034410881,True,
gait_08_gallop__vx_neg_1p0__seed_0042,gallop_c,gallop,half_bound_hind_b,half_bound,0.062368189194884016,0.020046324515131053,True,
gait_08_gallop__vx_neg_0p5__seed_0042,gallop_c,gallop,bound,bound,0.05887683028036311,0.04305290037950822,True,
gait_08_gallop__vx_pos_0p5__seed_0042,gallop_c,gallop,half_bound_hind_b,half_bound,0.06911312349404178,0.021458900006931875,True,
gait_08_gallop__vx_pos_1p0__seed_0042,gallop_c,gallop,unclassified,unclassified,0.07150913804133811,0.0027031535435411286,True,
gait_08_gallop__vx_pos_1p5__seed_0042,gallop_c,gallop,half_bound_hind_b,half_bound,0.0720867523277669,0.014843325800830323,True,
gait_09_gallop__vx_neg_1p5__seed_0042,gallop_d,gallop,gallop_d,gallop,0.055881508535740976,0.03879432229725155,True,
gait_09_gallop__vx_neg_1p0__seed_0042,gallop_d,gallop,gallop_d,gallop,0.055873777157440935,0.03192386173952941,True,
gait_09_gallop__vx_neg_0p5__seed_0042,gallop_d,gallop,gallop_d,gallop,0.0414352231634444,0.05023824872796207,True,
gait_09_gallop__vx_pos_0p5__seed_0042,gallop_d,gallop,gallop_d,gallop,0.06611025145066064,0.01706735137035338,True,
gait_09_gallop__vx_pos_1p0__seed_0042,gallop_d,gallop,gallop_d,gallop,0.05902437425265441,0.027560775333359967,True,
gait_09_gallop__vx_pos_1p5__seed_0042,gallop_d,gallop,gallop_d,gallop,0.07339319072418725,0.01635113701791041,True,
