cell_id,event,first_foot,second_foot,eligible_complete_cycles,matched_complete_cycles,unmatched_complete_cycles,coverage_fraction,mean_s,p95_s,mean_cycles,p95_cycles
gait_04_half_bound__vx_pos_1p5__seed_0042,liftoff,fl,fr,38,38,0,1.0,0.023684210526315794,0.04,0.0962410475078382,0.16254043579101562
gait_05_half_bound__vx_neg_1p5__seed_0042,touchdown,fl,fr,38,38,0,1.0,0.01947368421052632,0.02,0.07913152795088918,0.08127021789550781
gait_05_half_bound__vx_neg_1p5__seed_0042,liftoff,fl,fr,38,38,0,1.0,0.027368421052631587,0.04,0.11121187712016858,0.16254043579101562
gait_05_half_bound__vx_neg_1p0__seed_0042,touchdown,fl,fr,30,30,0,1.0,0.020000000000000004,0.02,0.06354141235351562,0.06354141235351562
gait_05_half_bound__vx_neg_1p0__seed_0042,liftoff,fl,fr,30,30,0,1.0,0.021333333333333336,0.04,0.06777750651041667,0.12708282470703125
gait_05_half_bound__vx_neg_0p5__seed_0042,touchdown,fl,fr,23,23,0,1.0,0.020000000000000007,0.02,0.049678802490234375,0.049678802490234375
gait_05_half_bound__vx_neg_0p5__seed_0042,liftoff,fl,fr,23,13,10,0.5652173913043478,0.11692307692307692,0.38,0.29042992225060094,0.9438972473144531
gait_05_half_bound__vx_pos_0p5__seed_0042,touchdown,fl,fr,23,1,22,0.043478260869565216,0.02,0.02,0.049678802490234375,0.049678802490234375
gait_05_half_bound__vx_pos_0p5__seed_0042,liftoff,fl,fr,23,2,21,0.08695652173913043,0.35,0.377,0.8693790435791016,0.9364454269409179
gait_05_half_bound__vx_pos_1p0__seed_0042,touchdown,fl,fr,30,30,0,1.0,0.03400000000000001,0.04,0.10802040100097657,0.12708282470703125
gait_05_half_bound__vx_pos_1p0__seed_0042,liftoff,fl,fr,30,15,15,0.5,0.17733333333333334,0.28,0.5634005228678386,0.8895797729492188
gait_05_half_bound__vx_pos_1p5__seed_0042,touchdown,fl,fr,38,38,0,1.0,0.03421052631578948,0.04,0.13901484640021072,0.16254043579101562
gait_05_half_bound__vx_pos_1p5__seed_0042,liftoff,fl,fr,38,38,0,1.0,0.03473684210526316,0.04,0.14115353634482936,0.16254043579101562
