window,command_x_mps,run,label,metric,unit,front,hind,front_per_directed_m,hind_per_directed_m,front_share_percent,signed_imbalance_percent,absolute_imbalance_percent,bootstrap_95_low_percent,bootstrap_95_high_percent
forward,1.6819067001342773,2026-08-02_21-02-49_x1_trs_m0p1_v0p05_w500_minv0_20k_512,TRS 0.10/0.05,torque_squared,N^2 m^2 s,4465.418917984377,5525.040564694439,140.4044443753416,173.72171903354226,44.69683227009125,-10.606335459817494,10.606335459817494,-14.03482909183309,-6.881194150028402
forward,1.6819067001342773,2026-08-02_21-02-49_x1_trs_m0p1_v0p05_w500_minv0_20k_512,TRS 0.10/0.05,normalized_torque_utilization,s,8.388697670527995,10.617888426383821,0.26376258467477703,0.3338541696371714,44.13574130438389,-11.728517391232215,11.728517391232215,-15.63358776721148,-7.790769234173679
forward,1.6819067001342773,2026-08-02_21-02-49_x1_trs_m0p1_v0p05_w500_minv0_20k_512,TRS 0.10/0.05,absolute_work,J,2037.0765946303966,2623.4760642952997,64.05101350450597,82.48894580884162,43.70890629739098,-12.582187405218031,12.582187405218031,-15.130000075675305,-9.776113691447891
forward,1.6819067001342773,2026-08-02_21-02-49_x1_trs_m0p1_v0p05_w500_minv0_20k_512,TRS 0.10/0.05,positive_work,J,1183.5230424419226,1696.8574323473151,37.21305844569662,53.3536336340946,41.08912182959173,-17.821756340816535,17.821756340816535,-22.62481018200544,-14.529994879730578
forward,1.6819067001342773,2026-08-02_21-02-49_x1_trs_m0p1_v0p05_w500_minv0_20k_512,TRS 0.10/0.05,negative_work,J,853.5535521884739,926.6186319479847,26.837955058809357,29.135312174747032,47.94780863304653,-4.104382733906942,4.104382733906942,-10.449739550285594,3.0646960116993003
forward,1.6819067001342773,2026-08-02_21-02-49_x1_trs_m0p1_v0p05_w500_minv0_20k_512,TRS 0.10/0.05,vertical_grf_impulse,N s,1563.4830942993885,1931.5044462878259,49.159995775812554,60.73154917164097,44.735011960491796,-10.529976079016398,10.529976079016398,-14.231289758224756,-6.382466763754485
forward,1.6819067001342773,2026-08-02_21-02-49_x1_trs_m0p1_v0p05_w500_minv0_20k_512,TRS 0.10/0.05,contact_time,leg s,15.879999999999661,16.599999999999646,,,48.891625615763544,-2.2167487684729066,2.2167487684729066,-5.107692307692307,0.7453416149068323
forward,1.6819067001342773,2026-08-02_21-02-49_x1_trs_m0p1_v0p05_w500_minv0_20k_512,TRS 0.10/0.05,fatigue_proxy_m3,1,37.85559560082626,57.0423076526788,1.1902788885999502,1.79355927382437,39.89086618668581,-20.218267626628382,20.218267626628382,,
forward,1.6819067001342773,2026-08-02_21-02-49_x1_trs_m0p1_v0p05_w500_minv0_20k_512,TRS 0.10/0.05,fatigue_proxy_m5,1,16.65446197518117,35.911415598341435,0.5236598229514079,1.1291487868047647,31.68302850435053,-36.63394299129894,36.63394299129894,,
forward,1.6819067001342773,2026-08-02_10-28-45_x1_trs_m0p2_v0p10_w500_minv0_20k_512,TRS 0.20/0.10,torque_squared,N^2 m^2 s,5354.011569815094,5480.986860500556,170.24058495344065,174.27799643062068,49.41405025804991,-1.1718994839001842,1.1718994839001842,-4.463591107297589,1.8935953094266376
forward,1.6819067001342773,2026-08-02_10-28-45_x1_trs_m0p2_v0p10_w500_minv0_20k_512,TRS 0.20/0.10,normalized_torque_utilization,s,8.433870156238964,10.206655144163573,0.26817031866613494,0.3245392579942557,45.24480946927411,-9.510381061451772,9.510381061451772,-13.112921264759338,-6.052922361031593
forward,1.6819067001342773,2026-08-02_10-28-45_x1_trs_m0p2_v0p10_w500_minv0_20k_512,TRS 0.20/0.10,absolute_work,J,2740.853248401242,2775.983341415888,87.15043929116501,88.26746481610026,49.68161017239945,-0.6367796552011029,0.6367796552011029,-4.6544440495004,3.1814733366883217
forward,1.6819067001342773,2026-08-02_10-28-45_x1_trs_m0p2_v0p10_w500_minv0_20k_512,TRS 0.20/0.10,positive_work,J,1729.0590488780106,1836.9756232648592,54.97859316546044,58.409997918742114,48.48688270994852,-3.026234580102958,3.026234580102958,-10.217547430449748,3.466027753962744
forward,1.6819067001342773,2026-08-02_10-28-45_x1_trs_m0p2_v0p10_w500_minv0_20k_512,TRS 0.20/0.10,negative_work,J,1011.7941995232313,939.0077181510287,32.17184612570456,29.857466897358137,51.865552845544116,3.7311056910882274,3.7311056910882274,1.283920644231426,6.234248235237014
forward,1.6819067001342773,2026-08-02_10-28-45_x1_trs_m0p2_v0p10_w500_minv0_20k_512,TRS 0.20/0.10,vertical_grf_impulse,N s,1642.7820312419565,1856.2904997362295,52.23525767601034,59.02414972359208,46.94907055221023,-6.1018588955795545,6.1018588955795545,-10.11383350043585,-1.7737097780648772
forward,1.6819067001342773,2026-08-02_10-28-45_x1_trs_m0p2_v0p10_w500_minv0_20k_512,TRS 0.20/0.10,contact_time,leg s,16.539999999999647,17.999999999999616,,,47.88650839606254,-4.226983207874928,4.226983207874928,-6.468273485859008,-2.0313337507653504
forward,1.6819067001342773,2026-08-02_10-28-45_x1_trs_m0p2_v0p10_w500_minv0_20k_512,TRS 0.20/0.10,fatigue_proxy_m3,1,26.130559142111416,48.42435491548797,0.830868894380659,1.5397408838790383,35.048741551661585,-29.90251689667684,29.90251689667684,,
forward,1.6819067001342773,2026-08-02_10-28-45_x1_trs_m0p2_v0p10_w500_minv0_20k_512,TRS 0.20/0.10,fatigue_proxy_m5,1,8.177258880251447,27.01113415122483,0.2600108940627114,0.8588683864796323,23.23851183808487,-53.52297632383025,53.52297632383025,,
forward,1.6819067001342773,2026-08-02_21-07-58_x1_trs_m0p3_v0p15_w500_minv0_20k_512,TRS 0.30/0.15,torque_squared,N^2 m^2 s,5301.466769721996,5528.082039748278,165.7630810337846,172.84875128327093,48.953717860211725,-2.0925642795765436,2.0925642795765436,-4.1971107746225025,0.13284232321163383
forward,1.6819067001342773,2026-08-02_21-07-58_x1_trs_m0p3_v0p15_w500_minv0_20k_512,TRS 0.30/0.15,normalized_torque_utilization,s,8.722582906381554,9.526279699167171,0.27273248705287095,0.297861995993677,47.79795374057655,-4.404092518846881,4.404092518846881,-5.814325702149584,-2.911049737424497
forward,1.6819067001342773,2026-08-02_21-07-58_x1_trs_m0p3_v0p15_w500_minv0_20k_512,TRS 0.30/0.15,absolute_work,J,2433.956960198678,2749.082068479628,76.10350537900563,85.9566481277424,46.96003535245124,-6.079929295097513,6.079929295097513,-9.575275906141675,-3.0634265695229934
forward,1.6819067001342773,2026-08-02_21-07-58_x1_trs_m0p3_v0p15_w500_minv0_20k_512,TRS 0.30/0.15,positive_work,J,1467.0493041019377,1761.6677703787386,45.870817122778845,55.08277049734497,45.437530457446655,-9.124939085106707,9.124939085106707,-14.05645724209812,-4.852436937245894
forward,1.6819067001342773,2026-08-02_21-07-58_x1_trs_m0p3_v0p15_w500_minv0_20k_512,TRS 0.30/0.15,negative_work,J,966.9076560967408,987.4142981008896,30.23268825622679,30.873877630397438,49.47535149057443,-1.0492970188511304,1.0492970188511304,-5.126082620268416,2.6699903044788766
forward,1.6819067001342773,2026-08-02_21-07-58_x1_trs_m0p3_v0p15_w500_minv0_20k_512,TRS 0.30/0.15,vertical_grf_impulse,N s,1727.2402259813393,1801.729059197635,54.00631070241928,56.33538283148826,48.94460921593828,-2.110781568123449,2.110781568123449,-4.44935419819094,0.13564960341160898
forward,1.6819067001342773,2026-08-02_21-07-58_x1_trs_m0p3_v0p15_w500_minv0_20k_512,TRS 0.30/0.15,contact_time,leg s,18.999999999999595,16.559999999999647,,,53.43082114735658,6.861642294713161,6.861642294713161,3.6996735582154514,9.982693916191483
forward,1.6819067001342773,2026-08-02_21-07-58_x1_trs_m0p3_v0p15_w500_minv0_20k_512,TRS 0.30/0.15,fatigue_proxy_m3,1,31.346992216709705,46.408152627331134,0.9801389382765759,1.4510622623398874,40.31500716715871,-19.36998566568257,19.36998566568257,,
forward,1.6819067001342773,2026-08-02_21-07-58_x1_trs_m0p3_v0p15_w500_minv0_20k_512,TRS 0.30/0.15,fatigue_proxy_m5,1,12.125849821301601,26.74284720104083,0.379143794319647,0.8361792953184374,31.19695474826811,-37.60609050346379,37.60609050346379,,
