run,label,velocity_mps,direction,family,metric,metric_label,unit,cells,signed_imbalance_percent,mean_absolute_imbalance_percent,total_per_directed_m
2026-08-21_22-50-05_x1_72d_trs_m0p2_v0p1_w500_r0_gait_trclosed_v2,TRS m0.2/v0.1,1.0,forward,bound,absolute_work,Absolute work,J,1,28.528356121533978,28.528356121533978,304.7713245002527
2026-08-21_22-50-05_x1_72d_trs_m0p2_v0p1_w500_r0_gait_trclosed_v2,TRS m0.2/v0.1,1.0,forward,half_bound,absolute_work,Absolute work,J,4,27.090966632502678,27.090966632502678,261.215752824667
2026-08-21_22-50-05_x1_72d_trs_m0p2_v0p1_w500_r0_gait_trclosed_v2,TRS m0.2/v0.1,1.0,forward,gallop,absolute_work,Absolute work,J,4,21.952698324883116,21.952698324883116,188.43820071272233
2026-08-21_22-50-05_x1_72d_trs_m0p2_v0p1_w500_r0_gait_trclosed_v2,TRS m0.2/v0.1,1.0,forward,all_family_balanced,absolute_work,Absolute work,J,10,15.753048394616316,23.03296214484357,203.62818090014855
2026-08-21_22-50-05_x1_72d_trs_m0p2_v0p1_w500_r0_gait_trclosed_v2,TRS m0.2/v0.1,1.0,forward,trot,vertical_grf_impulse,Vertical GRF impulse,N s,1,1.3996477919414525,1.3996477919414525,176.11879227385717
2026-08-21_22-50-05_x1_72d_trs_m0p2_v0p1_w500_r0_gait_trclosed_v2,TRS m0.2/v0.1,1.0,forward,bound,vertical_grf_impulse,Vertical GRF impulse,N s,1,3.081524602510832,3.081524602510832,169.66483852388865
2026-08-21_22-50-05_x1_72d_trs_m0p2_v0p1_w500_r0_gait_trclosed_v2,TRS m0.2/v0.1,1.0,forward,half_bound,vertical_grf_impulse,Vertical GRF impulse,N s,4,4.608768245689975,4.608768245689975,170.09159675174325
2026-08-21_22-50-05_x1_72d_trs_m0p2_v0p1_w500_r0_gait_trclosed_v2,TRS m0.2/v0.1,1.0,forward,gallop,vertical_grf_impulse,Vertical GRF impulse,N s,4,4.7042472608691535,4.7042472608691535,171.86784670498642
2026-08-21_22-50-05_x1_72d_trs_m0p2_v0p1_w500_r0_gait_trclosed_v2,TRS m0.2/v0.1,1.0,forward,all_family_balanced,vertical_grf_impulse,Vertical GRF impulse,N s,10,3.448546975252853,3.448546975252853,171.93576856361886
2026-08-21_22-50-05_x1_72d_trs_m0p2_v0p1_w500_r0_gait_trclosed_v2,TRS m0.2/v0.1,1.5,forward,trot,torque_squared,Torque²,N² m² s,1,-0.6143973682094963,0.6143973682094963,163.91530942070895
2026-08-21_22-50-05_x1_72d_trs_m0p2_v0p1_w500_r0_gait_trclosed_v2,TRS m0.2/v0.1,1.5,forward,bound,torque_squared,Torque²,N² m² s,1,11.546135866063594,11.546135866063594,316.72051425988076
2026-08-21_22-50-05_x1_72d_trs_m0p2_v0p1_w500_r0_gait_trclosed_v2,TRS m0.2/v0.1,1.5,forward,half_bound,torque_squared,Torque²,N² m² s,4,11.480484518043164,11.480484518043164,298.19312330749256
2026-08-21_22-50-05_x1_72d_trs_m0p2_v0p1_w500_r0_gait_trclosed_v2,TRS m0.2/v0.1,1.5,forward,gallop,torque_squared,Torque²,N² m² s,4,12.140197175445412,12.140197175445412,275.07969443754445
2026-08-21_22-50-05_x1_72d_trs_m0p2_v0p1_w500_r0_gait_trclosed_v2,TRS m0.2/v0.1,1.5,forward,all_family_balanced,torque_squared,Torque²,N² m² s,10,8.63810504783567,8.945303731940417,263.47716035640667
2026-08-21_22-50-05_x1_72d_trs_m0p2_v0p1_w500_r0_gait_trclosed_v2,TRS m0.2/v0.1,1.5,forward,trot,absolute_work,Absolute work,J,1,-17.03110339784042,17.03110339784042,64.46574880959712
2026-08-21_22-50-05_x1_72d_trs_m0p2_v0p1_w500_r0_gait_trclosed_v2,TRS m0.2/v0.1,1.5,forward,bound,absolute_work,Absolute work,J,1,26.396574608884546,26.396574608884546,194.3120637744276
2026-08-21_22-50-05_x1_72d_trs_m0p2_v0p1_w500_r0_gait_trclosed_v2,TRS m0.2/v0.1,1.5,forward,half_bound,absolute_work,Absolute work,J,4,19.383402892864797,19.383402892864797,175.53556025215875
2026-08-21_22-50-05_x1_72d_trs_m0p2_v0p1_w500_r0_gait_trclosed_v2,TRS m0.2/v0.1,1.5,forward,gallop,absolute_work,Absolute work,J,4,12.168003593908065,14.051669109572536,148.19398870898482
2026-08-21_22-50-05_x1_72d_trs_m0p2_v0p1_w500_r0_gait_trclosed_v2,TRS m0.2/v0.1,1.5,forward,all_family_balanced,absolute_work,Absolute work,J,10,10.229219424454246,19.215687502290574,145.62684038629206
2026-08-21_22-50-05_x1_72d_trs_m0p2_v0p1_w500_r0_gait_trclosed_v2,TRS m0.2/v0.1,1.5,forward,trot,vertical_grf_impulse,Vertical GRF impulse,N s,1,-3.4495342985099366,3.4495342985099366,110.6530268242059
2026-08-21_22-50-05_x1_72d_trs_m0p2_v0p1_w500_r0_gait_trclosed_v2,TRS m0.2/v0.1,1.5,forward,bound,vertical_grf_impulse,Vertical GRF impulse,N s,1,2.5475394836825185,2.5475394836825185,107.28600624976859
2026-08-21_22-50-05_x1_72d_trs_m0p2_v0p1_w500_r0_gait_trclosed_v2,TRS m0.2/v0.1,1.5,forward,half_bound,vertical_grf_impulse,Vertical GRF impulse,N s,4,1.1307393896789721,3.786428936609039,110.24392619125206
2026-08-21_22-50-05_x1_72d_trs_m0p2_v0p1_w500_r0_gait_trclosed_v2,TRS m0.2/v0.1,1.5,forward,gallop,vertical_grf_impulse,Vertical GRF impulse,N s,4,2.095471706481039,2.1865661929119087,111.4265968939826
2026-08-21_22-50-05_x1_72d_trs_m0p2_v0p1_w500_r0_gait_trclosed_v2,TRS m0.2/v0.1,1.5,forward,all_family_balanced,vertical_grf_impulse,Vertical GRF impulse,N s,10,0.5810540703331482,2.9925172279283507,109.90238903980229
