run,label,cell_id,gait_index,gait_name,family,direction,velocity_mps,metric,metric_label,unit,front,hind,signed_imbalance_percent,absolute_imbalance_percent,total_per_directed_m,planar_tracking_success,yaw_tracking_success,tracking_success
2026-08-20_21-04-26_x1_72d_no_trs_gait_trclosed_v2,No TRS,gait_02_half_bound__vx_neg_1p0__seed_0042,2,half_bound_front_a,half_bound,backward,-1.0,vertical_grf_impulse,Vertical GRF impulse,N s,958.6380314076321,739.414405159521,12.910297793353296,12.910297793353296,179.23993998137163,True,True,True
2026-08-20_21-04-26_x1_72d_no_trs_gait_trclosed_v2,No TRS,gait_02_half_bound__vx_neg_0p5__seed_0042,2,half_bound_front_a,half_bound,backward,-0.5,torque_squared,Torque²,N² m² s,1138.3443234899275,803.631484331998,17.235685316457964,17.235685316457964,408.9242857237179,True,True,True
2026-08-20_21-04-26_x1_72d_no_trs_gait_trclosed_v2,No TRS,gait_02_half_bound__vx_neg_0p5__seed_0042,2,half_bound_front_a,half_bound,backward,-0.5,absolute_work,Absolute work,J,422.3357020565844,399.63024331362567,2.7623356990455723,2.7623356990455723,173.08240182287338,True,True,True
2026-08-20_21-04-26_x1_72d_no_trs_gait_trclosed_v2,No TRS,gait_02_half_bound__vx_neg_0p5__seed_0042,2,half_bound_front_a,half_bound,backward,-0.5,vertical_grf_impulse,Vertical GRF impulse,N s,876.3163959022864,777.3301870571439,5.985934955218361,5.985934955218361,348.21043859170425,True,True,True
2026-08-20_21-04-26_x1_72d_no_trs_gait_trclosed_v2,No TRS,gait_02_half_bound__vx_pos_0p5__seed_0042,2,half_bound_front_a,half_bound,forward,0.5,torque_squared,Torque²,N² m² s,1056.353207378831,1126.805520264931,-3.22708156736444,3.22708156736444,490.35368576854313,True,True,True
2026-08-20_21-04-26_x1_72d_no_trs_gait_trclosed_v2,No TRS,gait_02_half_bound__vx_pos_0p5__seed_0042,2,half_bound_front_a,half_bound,forward,0.5,absolute_work,Absolute work,J,520.7973917607321,457.2370683074745,6.498781591890437,6.498781591890437,219.67381309956141,True,True,True
2026-08-20_21-04-26_x1_72d_no_trs_gait_trclosed_v2,No TRS,gait_02_half_bound__vx_pos_0p5__seed_0042,2,half_bound_front_a,half_bound,forward,0.5,vertical_grf_impulse,Vertical GRF impulse,N s,813.9970913048412,804.4419936097411,0.5903897022855468,0.5903897022855468,363.5134543498162,True,True,True
2026-08-20_21-04-26_x1_72d_no_trs_gait_trclosed_v2,No TRS,gait_02_half_bound__vx_pos_1p0__seed_0042,2,half_bound_front_a,half_bound,forward,1.0,torque_squared,Torque²,N² m² s,1410.4327506785835,1821.0723611075537,-12.707379262104864,12.707379262104864,350.68893489986004,True,True,True
2026-08-20_21-04-26_x1_72d_no_trs_gait_trclosed_v2,No TRS,gait_02_half_bound__vx_pos_1p0__seed_0042,2,half_bound_front_a,half_bound,forward,1.0,absolute_work,Absolute work,J,785.8330793704084,744.504719138018,2.7006037668723804,2.7006037668723804,166.0750993828024,True,True,True
2026-08-20_21-04-26_x1_72d_no_trs_gait_trclosed_v2,No TRS,gait_02_half_bound__vx_pos_1p0__seed_0042,2,half_bound_front_a,half_bound,forward,1.0,vertical_grf_impulse,Vertical GRF impulse,N s,772.8290540054487,851.3363813617312,-4.833702629469771,4.833702629469771,176.25744875126125,True,True,True
2026-08-20_21-04-26_x1_72d_no_trs_gait_trclosed_v2,No TRS,gait_02_half_bound__vx_pos_1p5__seed_0042,2,half_bound_front_a,half_bound,forward,1.5,torque_squared,Torque²,N² m² s,1834.2013291048534,2460.7203761684104,-14.587438143385082,14.587438143385082,304.1107125845229,True,True,True
2026-08-20_21-04-26_x1_72d_no_trs_gait_trclosed_v2,No TRS,gait_02_half_bound__vx_pos_1p5__seed_0042,2,half_bound_front_a,half_bound,forward,1.5,absolute_work,Absolute work,J,1024.1029737600902,1040.2885481196427,-0.7840360797846458,0.7840360797846458,146.1734624874493,True,True,True
2026-08-20_21-04-26_x1_72d_no_trs_gait_trclosed_v2,No TRS,gait_02_half_bound__vx_pos_1p5__seed_0042,2,half_bound_front_a,half_bound,forward,1.5,vertical_grf_impulse,Vertical GRF impulse,N s,707.8867010974083,868.5260634902742,-10.190184068630137,10.190184068630137,111.62112887354621,True,True,True
2026-08-20_21-04-26_x1_72d_no_trs_gait_trclosed_v2,No TRS,gait_03_half_bound__vx_neg_1p5__seed_0042,3,half_bound_front_b,half_bound,backward,-1.5,torque_squared,Torque²,N² m² s,2635.3404307922815,1558.5459987580603,25.67533599496333,25.67533599496333,292.4108059698059,True,True,True
2026-08-20_21-04-26_x1_72d_no_trs_gait_trclosed_v2,No TRS,gait_03_half_bound__vx_neg_1p5__seed_0042,3,half_bound_front_b,half_bound,backward,-1.5,absolute_work,Absolute work,J,1148.0826154938463,728.4981047565468,22.358990807563774,22.358990807563774,130.8410444807038,True,True,True
2026-08-20_21-04-26_x1_72d_no_trs_gait_trclosed_v2,No TRS,gait_03_half_bound__vx_neg_1p5__seed_0042,3,half_bound_front_b,half_bound,backward,-1.5,vertical_grf_impulse,Vertical GRF impulse,N s,988.2384360501804,671.3188998821976,19.096630728333956,19.096630728333956,115.70949912564043,True,True,True
2026-08-20_21-04-26_x1_72d_no_trs_gait_trclosed_v2,No TRS,gait_03_half_bound__vx_neg_1p0__seed_0042,3,half_bound_front_b,half_bound,backward,-1.0,torque_squared,Torque²,N² m² s,1932.1748642660802,1073.7780995571995,28.55656010056403,28.55656010056403,319.4622174571093,True,True,True
2026-08-20_21-04-26_x1_72d_no_trs_gait_trclosed_v2,No TRS,gait_03_half_bound__vx_neg_1p0__seed_0042,3,half_bound_front_b,half_bound,backward,-1.0,absolute_work,Absolute work,J,830.9677504238975,547.4720702880336,20.56641689221117,20.56641689221117,146.49578588073425,True,True,True
2026-08-20_21-04-26_x1_72d_no_trs_gait_trclosed_v2,No TRS,gait_03_half_bound__vx_neg_1p0__seed_0042,3,half_bound_front_b,half_bound,backward,-1.0,vertical_grf_impulse,Vertical GRF impulse,N s,920.6258690923869,711.2184992348339,12.83255768270435,12.83255768270435,173.42673911558842,True,True,True
2026-08-20_21-04-26_x1_72d_no_trs_gait_trclosed_v2,No TRS,gait_03_half_bound__vx_neg_0p5__seed_0042,3,half_bound_front_b,half_bound,backward,-0.5,torque_squared,Torque²,N² m² s,1270.9777052167942,841.2080392032174,20.347153045083544,20.347153045083544,454.63171635665594,True,True,True
2026-08-20_21-04-26_x1_72d_no_trs_gait_trclosed_v2,No TRS,gait_03_half_bound__vx_neg_0p5__seed_0042,3,half_bound_front_b,half_bound,backward,-0.5,absolute_work,Absolute work,J,491.7686565103478,417.810437778885,8.131037663003408,8.131037663003408,195.779895727114,True,True,True
2026-08-20_21-04-26_x1_72d_no_trs_gait_trclosed_v2,No TRS,gait_03_half_bound__vx_neg_0p5__seed_0042,3,half_bound_front_b,half_bound,backward,-0.5,vertical_grf_impulse,Vertical GRF impulse,N s,867.8157017686431,777.9123726465867,5.4628301309134155,5.4628301309134155,354.23029489917326,True,True,True
2026-08-20_21-04-26_x1_72d_no_trs_gait_trclosed_v2,No TRS,gait_03_half_bound__vx_pos_0p5__seed_0042,3,half_bound_front_b,half_bound,forward,0.5,torque_squared,Torque²,N² m² s,1449.7224197876278,1126.114213586695,12.563227108739769,12.563227108739769,556.3945545412124,True,True,True
2026-08-20_21-04-26_x1_72d_no_trs_gait_trclosed_v2,No TRS,gait_03_half_bound__vx_pos_0p5__seed_0042,3,half_bound_front_b,half_bound,forward,0.5,absolute_work,Absolute work,J,1089.7202185506842,469.37237667984795,39.78903137431101,39.78903137431101,336.772378640883,True,True,True
2026-08-20_21-04-26_x1_72d_no_trs_gait_trclosed_v2,No TRS,gait_03_half_bound__vx_pos_0p5__seed_0042,3,half_bound_front_b,half_bound,forward,0.5,vertical_grf_impulse,Vertical GRF impulse,N s,799.7292313554836,811.830115040604,-0.7508804259788169,0.7508804259788169,348.10547883238945,True,True,True
2026-08-20_21-04-26_x1_72d_no_trs_gait_trclosed_v2,No TRS,gait_03_half_bound__vx_pos_1p0__seed_0042,3,half_bound_front_b,half_bound,forward,1.0,torque_squared,Torque²,N² m² s,1754.678796249292,1737.582535744944,0.4895469977496019,0.4895469977496019,370.2530395243311,True,True,True
2026-08-20_21-04-26_x1_72d_no_trs_gait_trclosed_v2,No TRS,gait_03_half_bound__vx_pos_1p0__seed_0042,3,half_bound_front_b,half_bound,forward,1.0,absolute_work,Absolute work,J,1320.0760872738338,719.2281342996839,29.463380040008857,29.463380040008857,216.20907336886586,True,True,True
2026-08-20_21-04-26_x1_72d_no_trs_gait_trclosed_v2,No TRS,gait_03_half_bound__vx_pos_1p0__seed_0042,3,half_bound_front_b,half_bound,forward,1.0,vertical_grf_impulse,Vertical GRF impulse,N s,763.0288987788396,866.3843823414691,-6.34311041650324,6.34311041650324,172.752025871901,True,True,True
2026-08-20_21-04-26_x1_72d_no_trs_gait_trclosed_v2,No TRS,gait_03_half_bound__vx_pos_1p5__seed_0042,3,half_bound_front_b,half_bound,forward,1.5,torque_squared,Torque²,N² m² s,2152.0637797071795,2346.1346150820623,-4.314412534575985,4.314412534575985,315.2484935536093,True,True,True
2026-08-20_21-04-26_x1_72d_no_trs_gait_trclosed_v2,No TRS,gait_03_half_bound__vx_pos_1p5__seed_0042,3,half_bound_front_b,half_bound,forward,1.5,absolute_work,Absolute work,J,1455.068954761412,986.3200734457444,19.200089617011805,19.200089617011805,171.1005486579204,True,True,True
2026-08-20_21-04-26_x1_72d_no_trs_gait_trclosed_v2,No TRS,gait_03_half_bound__vx_pos_1p5__seed_0042,3,half_bound_front_b,half_bound,forward,1.5,vertical_grf_impulse,Vertical GRF impulse,N s,705.4997329163878,895.7784208079963,-11.882925364905702,11.882925364905702,112.22282376577317,True,True,True
2026-08-20_21-04-26_x1_72d_no_trs_gait_trclosed_v2,No TRS,gait_04_half_bound__vx_neg_1p5__seed_0042,4,half_bound_hind_a,half_bound,backward,-1.5,torque_squared,Torque²,N² m² s,2760.6861297533897,1354.936576128088,34.156424290700876,34.156424290700876,288.7882807564388,True,False,False
2026-08-20_21-04-26_x1_72d_no_trs_gait_trclosed_v2,No TRS,gait_04_half_bound__vx_neg_1p5__seed_0042,4,half_bound_hind_a,half_bound,backward,-1.5,absolute_work,Absolute work,J,1216.2066215293382,692.0419465289402,27.468364644641504,27.468364644641504,133.8995001747754,True,False,False
2026-08-20_21-04-26_x1_72d_no_trs_gait_trclosed_v2,No TRS,gait_04_half_bound__vx_neg_1p5__seed_0042,4,half_bound_hind_a,half_bound,backward,-1.5,vertical_grf_impulse,Vertical GRF impulse,N s,851.7788606963389,727.4007365875005,7.876122786969039,7.876122786969039,110.80912743860704,True,False,False
2026-08-20_21-04-26_x1_72d_no_trs_gait_trclosed_v2,No TRS,gait_04_half_bound__vx_neg_1p0__seed_0042,4,half_bound_hind_a,half_bound,backward,-1.0,torque_squared,Torque²,N² m² s,2023.688694752561,968.9670339727743,35.24366837975798,35.24366837975798,320.46004650755395,True,False,False
2026-08-20_21-04-26_x1_72d_no_trs_gait_trclosed_v2,No TRS,gait_04_half_bound__vx_neg_1p0__seed_0042,4,half_bound_hind_a,half_bound,backward,-1.0,absolute_work,Absolute work,J,961.7634592437616,490.20604081015193,32.47708842479819,32.47708842479819,155.48003368667196,True,False,False
2026-08-20_21-04-26_x1_72d_no_trs_gait_trclosed_v2,No TRS,gait_04_half_bound__vx_neg_1p0__seed_0042,4,half_bound_hind_a,half_bound,backward,-1.0,vertical_grf_impulse,Vertical GRF impulse,N s,839.4726205682755,791.4555463182926,2.944156292404171,2.944156292404171,174.64331469679638,True,False,False
