run,label,transitions_millions,elapsed_hours,smoothed_reward
2026-08-20_21-04-26_x1_72d_no_trs_gait_trclosed_v2,No TRS,39.56736,1.4145686550272836,25.243642339706422
2026-08-20_21-04-26_x1_72d_no_trs_gait_trclosed_v2,No TRS,39.81312,1.4233055056465997,25.139687299728394
2026-08-20_21-04-26_x1_72d_no_trs_gait_trclosed_v2,No TRS,40.05888,1.4320520399014156,25.165643444061278
2026-08-20_21-04-26_x1_72d_no_trs_gait_trclosed_v2,No TRS,40.30464,1.4408292907476425,25.436677417755128
2026-08-20_21-04-26_x1_72d_no_trs_gait_trclosed_v2,No TRS,40.5504,1.4495302726162804,25.45278060913086
2026-08-20_21-04-26_x1_72d_no_trs_gait_trclosed_v2,No TRS,40.79616,1.4582053407695559,25.721462335586548
2026-08-20_21-04-26_x1_72d_no_trs_gait_trclosed_v2,No TRS,41.04192,1.466921328107516,26.038090867996218
2026-08-20_21-04-26_x1_72d_no_trs_gait_trclosed_v2,No TRS,41.28768,1.4760408057106866,26.228880996704103
2026-08-20_21-04-26_x1_72d_no_trs_gait_trclosed_v2,No TRS,41.53344,1.4854063979784649,26.246871633529665
2026-08-20_21-04-26_x1_72d_no_trs_gait_trclosed_v2,No TRS,41.7792,1.4947228056192399,26.2319455909729
2026-08-20_21-04-26_x1_72d_no_trs_gait_trclosed_v2,No TRS,42.02496,1.503984696931309,26.56945174217224
2026-08-20_21-04-26_x1_72d_no_trs_gait_trclosed_v2,No TRS,42.27072,1.51326833486557,26.860833654403688
2026-08-20_21-04-26_x1_72d_no_trs_gait_trclosed_v2,No TRS,42.51648,1.5229107277260887,27.0887607383728
2026-08-20_21-04-26_x1_72d_no_trs_gait_trclosed_v2,No TRS,42.76224,1.532439742816819,27.41060525894165
2026-08-20_21-04-26_x1_72d_no_trs_gait_trclosed_v2,No TRS,43.008,1.5420820791191525,27.535123701095582
2026-08-20_21-04-26_x1_72d_no_trs_gait_trclosed_v2,No TRS,43.25376,1.5517633772558637,27.46754246711731
2026-08-20_21-04-26_x1_72d_no_trs_gait_trclosed_v2,No TRS,43.49952,1.561320324672593,27.27563446044922
2026-08-20_21-04-26_x1_72d_no_trs_gait_trclosed_v2,No TRS,43.74528,1.5710504888163672,27.257859077453613
2026-08-20_21-04-26_x1_72d_no_trs_gait_trclosed_v2,No TRS,43.99104,1.5808473626772563,27.342825260162353
2026-08-20_21-04-26_x1_72d_no_trs_gait_trclosed_v2,No TRS,44.2368,1.5905868392520481,27.418703069686888
2026-08-20_21-04-26_x1_72d_no_trs_gait_trclosed_v2,No TRS,44.48256,1.600369636019071,27.340995903015138
2026-08-20_21-04-26_x1_72d_no_trs_gait_trclosed_v2,No TRS,44.72832,1.6103278848859999,27.34791949272156
2026-08-20_21-04-26_x1_72d_no_trs_gait_trclosed_v2,No TRS,44.97408,1.6201579234335157,27.273921413421633
2026-08-20_21-04-26_x1_72d_no_trs_gait_trclosed_v2,No TRS,45.21984,1.6299077094925774,26.98551791191101
2026-08-20_21-04-26_x1_72d_no_trs_gait_trclosed_v2,No TRS,45.4656,1.6395503754085965,27.03105616569519
2026-08-20_21-04-26_x1_72d_no_trs_gait_trclosed_v2,No TRS,45.71136,1.649351299736235,27.15550039291382
2026-08-20_21-04-26_x1_72d_no_trs_gait_trclosed_v2,No TRS,45.95712,1.6590095321337381,27.17137378692627
2026-08-20_21-04-26_x1_72d_no_trs_gait_trclosed_v2,No TRS,46.20288,1.6689407718843885,27.16062003135681
2026-08-20_21-04-26_x1_72d_no_trs_gait_trclosed_v2,No TRS,46.44864,1.6790273396836386,27.22393579483032
2026-08-20_21-04-26_x1_72d_no_trs_gait_trclosed_v2,No TRS,46.6944,1.689081898464097,27.272688417434694
2026-08-20_21-04-26_x1_72d_no_trs_gait_trclosed_v2,No TRS,46.94016,1.6993141706122292,27.241107797622682
2026-08-20_21-04-26_x1_72d_no_trs_gait_trclosed_v2,No TRS,47.18592,1.7089481200112238,27.008607816696166
2026-08-20_21-04-26_x1_72d_no_trs_gait_trclosed_v2,No TRS,47.43168,1.7185884645912382,26.861453313827514
2026-08-20_21-04-26_x1_72d_no_trs_gait_trclosed_v2,No TRS,47.67744,1.7281934626234903,26.907156133651732
2026-08-20_21-04-26_x1_72d_no_trs_gait_trclosed_v2,No TRS,47.9232,1.7377896412213643,26.797346906661986
2026-08-20_21-04-26_x1_72d_no_trs_gait_trclosed_v2,No TRS,48.16896,1.7471190634038714,26.884227714538575
2026-08-20_21-04-26_x1_72d_no_trs_gait_trclosed_v2,No TRS,48.41472,1.7565381441513697,27.120981407165527
2026-08-20_21-04-26_x1_72d_no_trs_gait_trclosed_v2,No TRS,48.66048,1.7658801313903596,27.210523309707643
2026-08-20_21-04-26_x1_72d_no_trs_gait_trclosed_v2,No TRS,48.90624,1.775151487522655,27.22349235534668
2026-08-20_21-04-26_x1_72d_no_trs_gait_trclosed_v2,No TRS,49.152,1.7844307803445392,27.278405504226683
2026-08-20_21-04-26_x1_72d_no_trs_gait_trclosed_v2,No TRS,49.39776,1.7937319360176722,27.586447849273682
2026-08-20_21-04-26_x1_72d_no_trs_gait_trclosed_v2,No TRS,49.64352,1.803067529267735,27.935010328292847
2026-08-20_21-04-26_x1_72d_no_trs_gait_trclosed_v2,No TRS,49.88928,1.812521458334393,28.128768033981324
2026-08-20_21-04-26_x1_72d_no_trs_gait_trclosed_v2,No TRS,50.13504,1.8218430648909674,28.441179246902465
2026-08-20_21-04-26_x1_72d_no_trs_gait_trclosed_v2,No TRS,50.3808,1.8311690621905856,28.731875791549683
2026-08-20_21-04-26_x1_72d_no_trs_gait_trclosed_v2,No TRS,50.62656,1.8404349168141683,28.892466230392458
2026-08-20_21-04-26_x1_72d_no_trs_gait_trclosed_v2,No TRS,50.87232,1.8497039371066624,28.96459840774536
2026-08-20_21-04-26_x1_72d_no_trs_gait_trclosed_v2,No TRS,51.11808,1.858962099485927,29.07435598373413
2026-08-20_21-04-26_x1_72d_no_trs_gait_trclosed_v2,No TRS,51.36384,1.8683529388904572,29.104635925292968
2026-08-20_21-04-26_x1_72d_no_trs_gait_trclosed_v2,No TRS,51.6096,1.8777806417809593,29.036098470687865
2026-08-20_21-04-26_x1_72d_no_trs_gait_trclosed_v2,No TRS,51.85536,1.8869616674714618,28.95635566711426
2026-08-20_21-04-26_x1_72d_no_trs_gait_trclosed_v2,No TRS,52.10112,1.8962505424684948,28.765944499969482
2026-08-20_21-04-26_x1_72d_no_trs_gait_trclosed_v2,No TRS,52.34688,1.9057602706220416,28.733479709625243
