cell_id,event,first_foot,second_foot,eligible_complete_cycles,matched_complete_cycles,unmatched_complete_cycles,coverage_fraction,mean_s,p95_s,mean_cycles,p95_cycles
gait_03_half_bound__vx_pos_1p5__seed_0042,liftoff,rl,rr,30,30,0,1.0,0.005999999999999999,0.02,0.019374847412109375,0.06458282470703125
gait_04_half_bound__vx_neg_1p5__seed_0042,touchdown,fl,fr,30,30,0,1.0,0.006,0.02,0.019374847412109375,0.06458282470703125
gait_04_half_bound__vx_neg_1p5__seed_0042,liftoff,fl,fr,30,11,19,0.36666666666666664,0.0,0.0,0.0,0.0
gait_04_half_bound__vx_neg_1p0__seed_0042,touchdown,fl,fr,24,24,0,1.0,0.01,0.02,0.026049613952636722,0.052099227905273444
gait_04_half_bound__vx_neg_1p0__seed_0042,liftoff,fl,fr,24,24,0,1.0,0.0,0.0,0.0,0.0
gait_04_half_bound__vx_neg_0p5__seed_0042,touchdown,fl,fr,19,19,0,1.0,0.005263157894736842,0.02,0.0110601124010588,0.04202842712402344
gait_04_half_bound__vx_neg_0p5__seed_0042,liftoff,fl,fr,19,19,0,1.0,0.0,0.0,0.0,0.0
gait_04_half_bound__vx_pos_0p5__seed_0042,touchdown,fl,fr,19,19,0,1.0,0.00631578947368421,0.02,0.01327213488127056,0.04202842712402344
gait_04_half_bound__vx_pos_0p5__seed_0042,liftoff,fl,fr,19,17,2,0.8947368421052632,0.003529411764705882,0.02,0.007416781257180607,0.04202842712402344
gait_04_half_bound__vx_pos_1p0__seed_0042,touchdown,fl,fr,24,24,0,1.0,0.014166666666666666,0.02,0.03690361976623536,0.052099227905273444
gait_04_half_bound__vx_pos_1p0__seed_0042,liftoff,fl,fr,24,24,0,1.0,0.0075,0.02,0.019537210464477543,0.052099227905273444
gait_04_half_bound__vx_pos_1p5__seed_0042,touchdown,fl,fr,30,30,0,1.0,0.012000000000000002,0.030999999999999944,0.03874969482421875,0.10010337829589826
gait_04_half_bound__vx_pos_1p5__seed_0042,liftoff,fl,fr,30,30,0,1.0,0.008,0.02,0.0258331298828125,0.06458282470703125
gait_05_half_bound__vx_neg_1p5__seed_0042,touchdown,fl,fr,30,30,0,1.0,0.010000000000000002,0.02,0.032291412353515625,0.06458282470703125
gait_05_half_bound__vx_neg_1p5__seed_0042,liftoff,fl,fr,30,11,19,0.36666666666666664,0.0,0.0,0.0,0.0
gait_05_half_bound__vx_neg_1p0__seed_0042,touchdown,fl,fr,24,24,0,1.0,0.016666666666666666,0.02,0.04341602325439454,0.052099227905273444
gait_05_half_bound__vx_neg_1p0__seed_0042,liftoff,fl,fr,24,24,0,1.0,0.008333333333333333,0.02,0.02170801162719727,0.052099227905273444
gait_05_half_bound__vx_neg_0p5__seed_0042,touchdown,fl,fr,19,19,0,1.0,0.023157894736842106,0.04,0.04866449456465872,0.08405685424804688
gait_05_half_bound__vx_neg_0p5__seed_0042,liftoff,fl,fr,19,19,0,1.0,0.004210526315789474,0.02,0.00884808992084704,0.04202842712402344
gait_05_half_bound__vx_pos_0p5__seed_0042,touchdown,fl,fr,19,19,0,1.0,0.01578947368421053,0.02,0.0331803372031764,0.04202842712402344
gait_05_half_bound__vx_pos_0p5__seed_0042,liftoff,fl,fr,19,19,0,1.0,0.003157894736842105,0.02,0.00663606744063528,0.04202842712402344
gait_05_half_bound__vx_pos_1p0__seed_0042,touchdown,fl,fr,24,24,0,1.0,0.019166666666666665,0.02,0.04992842674255372,0.052099227905273444
gait_05_half_bound__vx_pos_1p0__seed_0042,liftoff,fl,fr,24,24,0,1.0,0.0008333333333333334,0.0,0.002170801162719727,0.0
gait_05_half_bound__vx_pos_1p5__seed_0042,touchdown,fl,fr,30,30,0,1.0,0.010666666666666668,0.02,0.034444173177083336,0.06458282470703125
gait_05_half_bound__vx_pos_1p5__seed_0042,liftoff,fl,fr,30,30,0,1.0,0.002,0.02,0.006458282470703125,0.06458282470703125
