positive_cell_id,negative_cell_id,gait_index,partner_gait_index,family,speed_mps,positive_vx_bias_mps,negative_vx_bias_mps,directed_positive_bias_mps,directed_negative_bias_mps,paired_directional_bias_mps,directional_asymmetry_mps,positive_measured_vx_mps,negative_measured_vx_mps,e_pair_bias_mps,e_pair_bias_normalized,e_pair_bias_epsilon_mps,e_pair_bias_definition
gait_03_half_bound__vx_pos_1p0__seed_0042,gait_02_half_bound__vx_neg_1p0__seed_0042,3,2,half_bound,1.0,-0.018903101483980816,0.025069627910852432,-0.018903101483980816,-0.025069627910852432,-0.021986364697416626,0.0061665264268716165,0.9810968985160192,-0.9749303720891476,0.006166526426871655,0.0030832616718049913,1e-06,abs(mean_vx_pos + mean_vx_neg)
gait_03_half_bound__vx_pos_1p5__seed_0042,gait_02_half_bound__vx_neg_1p5__seed_0042,3,2,half_bound,1.5,-0.006390630205472311,-0.0062568341692288715,-0.006390630205472311,0.0062568341692288715,-6.689801812171953e-05,-0.012647464374701182,1.4936093697945276,-1.5062568341692288,0.012647464374701212,0.004215820052960386,1e-06,abs(mean_vx_pos + mean_vx_neg)
gait_04_half_bound__vx_pos_0p5__seed_0042,gait_05_half_bound__vx_neg_0p5__seed_0042,4,5,half_bound,0.5,-0.013656921872571736,-0.004544794371648997,-0.013656921872571736,0.004544794371648997,-0.004556063750461369,-0.018201716244220734,0.4863430781274283,-0.504544794371649,0.018201716244220734,0.018201698042522692,1e-06,abs(mean_vx_pos + mean_vx_neg)
gait_04_half_bound__vx_pos_1p0__seed_0042,gait_05_half_bound__vx_neg_1p0__seed_0042,4,5,half_bound,1.0,-0.016722232475876807,0.0027774369964996973,-0.016722232475876807,-0.0027774369964996973,-0.009749834736188252,-0.01394479547937711,0.9832777675241232,-0.9972225630035003,0.013944795479377103,0.006972394253491425,1e-06,abs(mean_vx_pos + mean_vx_neg)
gait_04_half_bound__vx_pos_1p5__seed_0042,gait_05_half_bound__vx_neg_1p5__seed_0042,4,5,half_bound,1.5,0.0031523756682872773,0.00858663891752561,0.0031523756682872773,-0.00858663891752561,-0.0027171316246191665,0.011739014585812887,1.5031523756682872,-1.4914133610824745,0.011739014585812724,0.003913003557603055,1e-06,abs(mean_vx_pos + mean_vx_neg)
gait_05_half_bound__vx_pos_0p5__seed_0042,gait_04_half_bound__vx_neg_0p5__seed_0042,5,4,half_bound,0.5,-0.021169659219870046,0.007882336733721886,-0.021169659219870046,-0.007882336733721886,-0.014525997976795966,-0.01328732248614816,0.4788303407801299,-0.4921176632662781,0.013287322486148168,0.01328730919883897,1e-06,abs(mean_vx_pos + mean_vx_neg)
gait_05_half_bound__vx_pos_1p0__seed_0042,gait_04_half_bound__vx_neg_1p0__seed_0042,5,4,half_bound,1.0,-0.02190299890935421,0.00889037624001503,-0.02190299890935421,-0.00889037624001503,-0.01539668757468462,-0.01301262266933918,0.9780970010906458,-0.991109623759985,0.013012622669339224,0.006506308081515571,1e-06,abs(mean_vx_pos + mean_vx_neg)
gait_05_half_bound__vx_pos_1p5__seed_0042,gait_04_half_bound__vx_neg_1p5__seed_0042,5,4,half_bound,1.5,0.005401349564393362,0.0064783809085687,0.005401349564393362,-0.0064783809085687,-0.0005385156720876692,0.011879730472962062,1.5054013495643934,-1.4935216190914313,0.011879730472962091,0.003959908837684417,1e-06,abs(mean_vx_pos + mean_vx_neg)
gait_06_gallop__vx_pos_0p5__seed_0042,gait_08_gallop__vx_neg_0p5__seed_0042,6,8,gallop,0.5,-0.013189214931315734,0.011069692170419613,-0.013189214931315734,-0.011069692170419613,-0.012129453550867673,-0.002119522760896121,0.48681078506868425,-0.4889303078295804,0.002119522760896164,0.002119520641375523,1e-06,abs(mean_vx_pos + mean_vx_neg)
gait_06_gallop__vx_pos_1p0__seed_0042,gait_08_gallop__vx_neg_1p0__seed_0042,6,8,gallop,1.0,-0.012220096091429393,0.02278825951119264,-0.012220096091429393,-0.02278825951119264,-0.017504177801311017,0.010568163419763245,0.9877799039085706,-0.9772117404888073,0.010568163419763299,0.005284079067842115,1e-06,abs(mean_vx_pos + mean_vx_neg)
gait_06_gallop__vx_pos_1p5__seed_0042,gait_08_gallop__vx_neg_1p5__seed_0042,6,8,gallop,1.5,0.0057450791200002035,-0.006557720402876536,0.0057450791200002035,0.006557720402876536,0.00615139976143837,-0.0008126412828763328,1.5057450791200002,-1.5065577204028766,0.0008126412828763918,0.00027088033733201815,1e-06,abs(mean_vx_pos + mean_vx_neg)
gait_07_gallop__vx_pos_0p5__seed_0042,gait_09_gallop__vx_neg_0p5__seed_0042,7,9,gallop,0.5,-0.015654345332574444,-0.007794100634691094,-0.015654345332574444,0.007794100634691094,-0.003930122348941675,-0.023448445967265537,0.4843456546674256,-0.5077941006346911,0.02344844596726553,0.023448422518843014,1e-06,abs(mean_vx_pos + mean_vx_neg)
gait_07_gallop__vx_pos_1p0__seed_0042,gait_09_gallop__vx_neg_1p0__seed_0042,7,9,gallop,1.0,-0.014408652732769648,-0.009434936319788296,-0.014408652732769648,0.009434936319788296,-0.002486858206490676,-0.023843589052557942,0.9855913472672303,-1.0094349363197883,0.023843589052558012,0.011921788565384723,1e-06,abs(mean_vx_pos + mean_vx_neg)
gait_07_gallop__vx_pos_1p5__seed_0042,gait_09_gallop__vx_neg_1p5__seed_0042,7,9,gallop,1.5,-0.0024286071459452313,-0.010459070156017939,-0.0024286071459452313,0.010459070156017939,0.004015231505036354,-0.01288767730196317,1.4975713928540548,-1.5104590701560179,0.012887677301963052,0.004295891002024017,1e-06,abs(mean_vx_pos + mean_vx_neg)
gait_08_gallop__vx_pos_0p5__seed_0042,gait_06_gallop__vx_neg_0p5__seed_0042,8,6,gallop,0.5,-0.013131437870133825,0.015491976707923311,-0.013131437870133825,-0.015491976707923311,-0.014311707289028568,0.002360538837789486,0.4868685621298662,-0.4845080232920767,0.002360538837789472,0.002360536477252995,1e-06,abs(mean_vx_pos + mean_vx_neg)
gait_08_gallop__vx_pos_1p0__seed_0042,gait_06_gallop__vx_neg_1p0__seed_0042,8,6,gallop,1.0,-0.01744470149278641,0.009757886578639349,-0.01744470149278641,-0.009757886578639349,-0.013601294035712879,-0.00768681491414706,0.9825552985072136,-0.9902421134213607,0.007686814914147133,0.0038434055353707987,1e-06,abs(mean_vx_pos + mean_vx_neg)
gait_08_gallop__vx_pos_1p5__seed_0042,gait_06_gallop__vx_neg_1p5__seed_0042,8,6,gallop,1.5,0.014456992596387863,-0.005947811156511306,0.014456992596387863,0.005947811156511306,0.010202401876449585,0.008509181439876556,1.5144569925963878,-1.5059478111565112,0.008509181439876556,0.002836392867827896,1e-06,abs(mean_vx_pos + mean_vx_neg)
gait_09_gallop__vx_pos_0p5__seed_0042,gait_07_gallop__vx_neg_0p5__seed_0042,9,7,gallop,0.5,-0.006277422256329481,0.0045324463178129755,-0.006277422256329481,-0.0045324463178129755,-0.005404934287071228,-0.0017449759385165051,0.4937225777436705,-0.49546755368218703,0.0017449759385165242,0.0017449741935423309,1e-06,abs(mean_vx_pos + mean_vx_neg)
gait_09_gallop__vx_pos_1p0__seed_0042,gait_07_gallop__vx_neg_1p0__seed_0042,9,7,gallop,1.0,-0.007627592732508977,-0.0045505866408348085,-0.007627592732508977,0.0045505866408348085,-0.0015385030458370842,-0.012178179373343785,0.992372407267491,-1.0045505866408349,0.012178179373343867,0.006089086642128612,1e-06,abs(mean_vx_pos + mean_vx_neg)
gait_09_gallop__vx_pos_1p5__seed_0042,gait_07_gallop__vx_neg_1p5__seed_0042,9,7,gallop,1.5,-0.000845830887556076,-0.0029935888946056367,-0.000845830887556076,0.0029935888946056367,0.0010738790035247803,-0.0038394197821617127,1.499154169112444,-1.5029935888946055,0.003839419782161624,0.0012798061674518188,1e-06,abs(mean_vx_pos + mean_vx_neg)
