cell_id,event,first_foot,second_foot,eligible_complete_cycles,matched_complete_cycles,unmatched_complete_cycles,coverage_fraction,mean_s,p95_s,mean_cycles,p95_cycles
gait_02_half_bound__vx_pos_1p0__seed_4242,liftoff,rl,rr,24,24,0,1.0,0.009166666666666668,0.02,0.023878812789916996,0.052099227905273444
gait_02_half_bound__vx_pos_1p5__seed_4242,touchdown,rl,rr,30,30,0,1.0,0.009333333333333334,0.02,0.030138651529947918,0.06458282470703125
gait_02_half_bound__vx_pos_1p5__seed_4242,liftoff,rl,rr,30,30,0,1.0,0.004,0.02,0.01291656494140625,0.06458282470703125
gait_03_half_bound__vx_neg_1p5__seed_4242,touchdown,rl,rr,30,30,0,1.0,0.006,0.02,0.019374847412109375,0.06458282470703125
gait_03_half_bound__vx_neg_1p5__seed_4242,liftoff,rl,rr,30,30,0,1.0,0.010000000000000002,0.02,0.032291412353515625,0.06458282470703125
gait_03_half_bound__vx_neg_1p0__seed_4242,touchdown,rl,rr,24,24,0,1.0,0.010833333333333334,0.02,0.028220415115356456,0.052099227905273444
gait_03_half_bound__vx_neg_1p0__seed_4242,liftoff,rl,rr,24,24,0,1.0,0.0075,0.02,0.019537210464477543,0.052099227905273444
gait_03_half_bound__vx_neg_0p5__seed_4242,touchdown,rl,rr,19,11,8,0.5789473684210527,0.052727272727272734,0.24000000000000002,0.11080221696333452,0.5043411254882812
gait_03_half_bound__vx_neg_0p5__seed_4242,liftoff,rl,rr,19,19,0,1.0,0.004210526315789474,0.02,0.00884808992084704,0.04202842712402344
gait_03_half_bound__vx_pos_0p5__seed_4242,touchdown,rl,rr,19,19,0,1.0,0.010526315789473684,0.02,0.0221202248021176,0.04202842712402344
gait_03_half_bound__vx_pos_0p5__seed_4242,liftoff,rl,rr,19,19,0,1.0,0.01263157894736842,0.02,0.02654426976254112,0.04202842712402344
gait_03_half_bound__vx_pos_1p0__seed_4242,touchdown,rl,rr,24,24,0,1.0,0.013333333333333334,0.02,0.03473281860351563,0.052099227905273444
gait_03_half_bound__vx_pos_1p0__seed_4242,liftoff,rl,rr,24,24,0,1.0,0.009166666666666667,0.02,0.023878812789916996,0.052099227905273444
gait_03_half_bound__vx_pos_1p5__seed_4242,touchdown,rl,rr,30,30,0,1.0,0.012000000000000004,0.02,0.03874969482421875,0.06458282470703125
gait_03_half_bound__vx_pos_1p5__seed_4242,liftoff,rl,rr,30,30,0,1.0,0.0026666666666666666,0.02,0.008611043294270834,0.06458282470703125
gait_04_half_bound__vx_neg_1p5__seed_4242,touchdown,fl,fr,30,30,0,1.0,0.012000000000000004,0.02,0.03874969482421875,0.06458282470703125
gait_04_half_bound__vx_neg_1p5__seed_4242,liftoff,fl,fr,30,19,11,0.6333333333333333,0.0010526315789473684,0.0019999999999999575,0.003399096037212171,0.006458282470702987
gait_04_half_bound__vx_neg_1p0__seed_4242,touchdown,fl,fr,24,24,0,1.0,0.011666666666666667,0.02,0.030391216278076175,0.052099227905273444
gait_04_half_bound__vx_neg_1p0__seed_4242,liftoff,fl,fr,24,24,0,1.0,0.0025,0.02,0.0065124034881591806,0.052099227905273444
gait_04_half_bound__vx_neg_0p5__seed_4242,touchdown,fl,fr,19,19,0,1.0,0.009473684210526315,0.02,0.01990820232190584,0.04202842712402344
gait_04_half_bound__vx_neg_0p5__seed_4242,liftoff,fl,fr,19,19,0,1.0,0.009473684210526315,0.02,0.01990820232190584,0.04202842712402344
gait_04_half_bound__vx_pos_0p5__seed_4242,touchdown,fl,fr,19,19,0,1.0,0.01473684210526316,0.04,0.03096831472296464,0.08405685424804688
gait_04_half_bound__vx_pos_0p5__seed_4242,liftoff,fl,fr,19,19,0,1.0,0.0010526315789473684,0.0019999999999999575,0.00221202248021176,0.004202842712402254
gait_04_half_bound__vx_pos_1p0__seed_4242,touchdown,fl,fr,24,24,0,1.0,0.0175,0.02,0.045586824417114265,0.052099227905273444
gait_04_half_bound__vx_pos_1p0__seed_4242,liftoff,fl,fr,24,24,0,1.0,0.009166666666666667,0.02,0.023878812789916996,0.052099227905273444
gait_04_half_bound__vx_pos_1p5__seed_4242,touchdown,fl,fr,30,30,0,1.0,0.014000000000000002,0.04,0.045207977294921875,0.1291656494140625
gait_04_half_bound__vx_pos_1p5__seed_4242,liftoff,fl,fr,30,30,0,1.0,0.005333333333333333,0.02,0.017222086588541668,0.06458282470703125
gait_05_half_bound__vx_neg_1p5__seed_4242,touchdown,fl,fr,30,30,0,1.0,0.002,0.02,0.006458282470703125,0.06458282470703125
gait_05_half_bound__vx_neg_1p5__seed_4242,liftoff,fl,fr,30,18,12,0.6,0.2255555555555556,0.3,0.7283507453070747,0.9687423706054688
gait_05_half_bound__vx_neg_1p0__seed_4242,touchdown,fl,fr,24,24,0,1.0,0.004166666666666667,0.02,0.010854005813598635,0.052099227905273444
gait_05_half_bound__vx_neg_1p0__seed_4242,liftoff,fl,fr,24,16,8,0.6666666666666666,0.00125,0.005,0.0032562017440795903,0.013024806976318361
gait_05_half_bound__vx_neg_0p5__seed_4242,touchdown,fl,fr,19,19,0,1.0,0.01578947368421053,0.02,0.0331803372031764,0.04202842712402344
gait_05_half_bound__vx_neg_0p5__seed_4242,liftoff,fl,fr,19,17,2,0.8947368421052632,0.0058823529411764705,0.02,0.012361302095301011,0.04202842712402344
gait_05_half_bound__vx_pos_0p5__seed_4242,touchdown,fl,fr,19,19,0,1.0,0.016842105263157898,0.02,0.03539235968338816,0.04202842712402344
gait_05_half_bound__vx_pos_0p5__seed_4242,liftoff,fl,fr,19,13,6,0.6842105263157895,0.01846153846153846,0.02,0.03879547119140625,0.04202842712402344
gait_05_half_bound__vx_pos_1p0__seed_4242,touchdown,fl,fr,24,24,0,1.0,0.02,0.04,0.052099227905273444,0.10419845581054689
gait_05_half_bound__vx_pos_1p0__seed_4242,liftoff,fl,fr,24,24,0,1.0,0.012500000000000002,0.02,0.032562017440795905,0.052099227905273444
gait_05_half_bound__vx_pos_1p5__seed_4242,touchdown,fl,fr,30,30,0,1.0,0.013333333333333334,0.030999999999999944,0.043055216471354164,0.10010337829589826
gait_05_half_bound__vx_pos_1p5__seed_4242,liftoff,fl,fr,30,30,0,1.0,0.014000000000000002,0.02,0.045207977294921875,0.06458282470703125
