scope,stratum,planned_cells,terminated_cells,velocity_valid_cells,velocity_vx_relative_rmse_mean,velocity_yaw_rmse_radps_mean,heading_valid_cells,heading_rmse_rad_mean,gait_valid_cells,gait_agreement_boundary_excluded_mean,gait_duty_factor_abs_error_mean,classification_valid_cells,classification_unclassified_cells,classification_row_accuracy,classification_family_accuracy,raw_load_valid_cells,absolute_work_total_j_mean,grf_load_valid_cells,vertical_grf_impulse_total_ns_mean,normalized_load_valid_cells,normalized_torque_squared_total_s_mean,velocity_success_domain_cells,velocity_success_cells,gait_success_domain_cells,gait_success_cells,joint_success_domain_cells,joint_success_cells
family,bound,6,0,6,0.038992531353479014,0.019594909337627673,6,0.009187137041176918,6,0.9755080648686256,0.0529889944777324,6,0,1.0,1.0,6,2037.4530635272683,6,1592.2250185018777,6,5.065399258991158,6,6,6,6,6,6
family,gallop,24,0,24,0.036646089583532486,0.04033836820766662,24,0.016551966570422186,24,0.9198178830225824,0.06536585251225922,24,6,0.5833333333333334,0.5833333333333334,24,1362.4523533222762,24,1630.936994240855,24,4.583691787895397,24,18,24,14,24,8
family,half_bound,24,0,24,0.04121181693745417,0.036356146798608345,24,0.014077333104186926,24,0.934054615147479,0.06251939815807354,24,6,0.75,0.75,24,1654.5108627748593,24,1619.2620909050402,24,4.829388732819307,24,22,24,18,24,18
family,trot,6,0,6,0.037038236737976994,0.017781806877003436,6,0.008623653981465798,6,0.9825451495849348,0.04121098241635731,6,0,1.0,1.0,6,545.3527966148521,6,1678.7790974983573,6,2.714915778727084,6,6,6,6,6,6
velocity,+0.5 m/s,10,0,10,0.06367057263278254,0.03695643265377685,10,0.01569445674430519,10,0.9370945756532848,0.056210369823359654,10,3,0.7,0.7,10,950.3003557091548,10,1625.3320375797898,10,3.2939462803197728,10,8,10,7,10,6
velocity,+1 m/s,10,0,10,0.035256145491951656,0.03706736112945001,10,0.016884391094229657,10,0.9399633575210018,0.05670750955740611,10,2,0.7,0.7,10,1362.4110254834777,10,1630.0519878493546,10,4.218221590855384,10,8,10,7,10,5
velocity,+1.5 m/s,10,0,10,0.0241642353320324,0.038903139998698856,10,0.008557577055098822,10,0.9349059869613845,0.05904787391424179,10,1,0.8,0.8,10,1791.238707333419,10,1626.3950489899776,10,5.657974040037112,10,7,10,8,10,6
velocity,-0.5 m/s,10,0,10,0.05936490915185022,0.03396884898816098,10,0.01563559067947911,10,0.9361204359254138,0.06089948117733,10,3,0.7,0.7,10,1088.9147793462516,10,1623.1773483941704,10,3.2837653449024584,10,9,10,7,10,6
velocity,-1 m/s,10,0,10,0.031109214652307083,0.029398027804305484,10,0.014942766326396845,10,0.9390911120196443,0.0649689793586731,10,2,0.8,0.8,10,1582.2865293666869,10,1636.0446373539717,10,4.590303113570966,10,10,10,8,10,8
velocity,-1.5 m/s,10,0,10,0.01891235924431766,0.030199055169446414,10,0.012482011933137874,10,0.9369504561995544,0.06561037391424179,10,1,0.7,0.7,10,2015.2438374794078,10,1622.0792137830258,10,6.215371902660541,10,10,10,7,10,7
direction,backward,30,0,30,0.03646216101615832,0.031188643987304292,30,0.01435345631300461,30,0.9373873347148709,0.06382627815008163,30,6,0.7333333333333333,0.7333333333333333,30,1562.1483820641154,30,1627.1003998437227,30,4.696480120377989,30,29,30,22,30,21
direction,forward,30,0,30,0.0410303178189222,0.0376423112606419,30,0.013712141631211223,30,0.9373213067118903,0.05732191776500251,30,6,0.7333333333333333,0.7333333333333333,30,1367.9833628420172,30,1627.259691473041,30,4.390047303737423,30,23,30,22,30,17
policy,ad311f315d7bc31f99a3ad66f8243237a67918a48a1cbc4eb6268b2565630f12,60,0,60,0.03874623941754026,0.0344154776239731,60,0.014032798972107916,60,0.9373543207133807,0.060574097957542074,60,12,0.7333333333333333,0.7333333333333333,60,1465.0658724530663,60,1627.1800456583817,60,4.543263712057706,60,52,60,44,60,38
